item_idx,item_id,base_edge_logit_mean,target_edge_logit_mean,residual_edge_logit_mean,residual_edge_logit_std,residual_l2_norm,base_edge_probability_mean,target_edge_probability_mean,stage
47,58,0.04852206,0.08247706,0.033954997,0.0062932326,0.20719962,0.5115107,0.5197407,tuning
48,60,0.07061637,0.062501885,-0.008114487,0.009972637,0.07714105,0.5170533,0.51506925,tuning
50,62,0.0701978,0.078029275,0.007831471,0.010442244,0.078316055,0.5167003,0.51858574,tuning
55,69,0.07013323,0.06612607,-0.0040071593,0.011343453,0.07218259,0.5167242,0.51573753,tuning
56,70,0.07716009,0.055328157,-0.021831937,0.012237624,0.15016705,0.5185833,0.5133115,tuning
59,73,0.055692203,0.0574974,0.001805195,0.0108302245,0.06587783,0.5134325,0.5138543,tuning
66,86,0.07508197,0.07038438,-0.0046975845,0.013294804,0.08460193,0.5180775,0.5168726,tuning
69,89,0.07922033,0.08731109,0.008090751,0.014098809,0.09753215,0.51910657,0.52102184,tuning
73,95,0.084818214,0.08117856,-0.0036396463,0.0099145705,0.063369125,0.5205006,0.5196421,tuning
75,101,0.06187337,0.055545535,-0.0063278293,0.013960244,0.09196453,0.51487184,0.5133434,tuning
77,105,0.07580378,0.05857563,-0.017228143,0.00954816,0.11818269,0.5181576,0.5140145,tuning
81,112,0.070050396,0.057259817,-0.01279058,0.0077108885,0.08961051,0.5169141,0.51378554,tuning
86,125,0.063253194,0.06924012,0.0059869243,0.012637204,0.08390183,0.5151845,0.5165851,tuning
91,141,0.07513983,0.06272017,-0.01241966,0.016163079,0.12230188,0.5179332,0.5148954,tuning
92,144,0.074464075,0.06461552,-0.009848561,0.0139440615,0.1024281,0.5177608,0.5153776,tuning
93,145,0.07561037,0.08241292,0.0068025445,0.013910594,0.09290884,0.5181837,0.51979667,tuning
95,150,0.055575088,0.089692034,0.034116954,0.011907771,0.2168119,0.5131967,0.5214424,tuning
96,151,0.06394055,0.0559841,-0.007956452,0.011795833,0.08537028,0.51535434,0.5133972,tuning
98,153,0.091383226,0.1004599,0.0090766745,0.015943592,0.11007739,0.5219705,0.524107,tuning
106,161,0.06467022,0.07208227,0.007412057,0.012773528,0.08860958,0.5155038,0.5172452,tuning
107,162,0.043797288,0.039459143,-0.004338147,0.013088951,0.08273479,0.510625,0.50956225,tuning
109,164,0.06779635,0.05012034,-0.017676016,0.010346404,0.12288867,0.5163324,0.51202166,tuning
110,165,0.06650693,0.07255883,0.0060518966,0.021971976,0.13674119,0.5160595,0.5174615,tuning
112,168,0.084065944,0.09716828,0.013102335,0.017109415,0.1293001,0.52021337,0.5232857,tuning
114,170,0.08745565,0.09896205,0.011506389,0.014988159,0.11337332,0.5210449,0.5238189,tuning
116,172,0.096173406,0.09451663,-0.00165678,0.011635026,0.07051436,0.52314806,0.52273333,tuning
119,175,0.07287499,0.04997323,-0.022901764,0.006494013,0.1428281,0.51741683,0.51187146,tuning
120,176,0.059104536,0.075301856,0.016197331,0.009225306,0.11184164,0.51416713,0.5180887,tuning
122,180,0.07624625,0.07580467,-0.00044158183,0.009653683,0.057982665,0.5182934,0.5181949,tuning
124,185,0.090102375,0.119167656,0.029065289,0.016167104,0.19955446,0.5216671,0.52862406,tuning
133,196,0.08749425,0.08939065,0.0018963907,0.014026525,0.08492485,0.5210728,0.521522,tuning
136,203,0.07933942,0.09234313,0.013003707,0.018858168,0.1374415,0.51894844,0.52201366,tuning
137,204,0.08508253,0.08770141,0.0026188835,0.012410309,0.07610174,0.5204819,0.52111334,tuning
140,207,0.07708362,0.067818224,-0.009265393,0.016395004,0.11299191,0.51848584,0.51626706,tuning
141,208,0.082850456,0.06645949,-0.016390959,0.019171974,0.15134138,0.5200047,0.5160498,tuning
144,216,0.087366015,0.086157806,-0.001208218,0.01934451,0.11629323,0.52088654,0.520663,tuning
147,222,0.06939241,0.05627601,-0.013116404,0.008243396,0.092950374,0.51661146,0.5134165,tuning
148,223,0.0631557,0.059743065,-0.0034126379,0.013520541,0.083667435,0.5151101,0.5142962,tuning
149,224,0.07221261,0.0683382,-0.0038744088,0.014164982,0.08811175,0.5173005,0.516317,tuning
150,225,0.08224822,0.09596815,0.0137199275,0.0185844,0.13860083,0.5197486,0.52297807,tuning
153,230,0.07257865,0.06343555,-0.009143109,0.011613925,0.088686354,0.51740474,0.5152349,tuning
155,232,0.050976023,0.08575012,0.0347741,0.00581812,0.21154474,0.5121141,0.52054775,tuning
156,233,0.07304373,0.056395087,-0.01664864,0.0080956565,0.11107568,0.51747113,0.51344997,tuning
158,235,0.06528905,0.04049388,-0.02479516,0.017887104,0.18344195,0.5155798,0.5096042,tuning
164,247,0.05745713,0.055772714,-0.0016844168,0.00758194,0.04660076,0.51385194,0.5134517,tuning
166,249,0.06014897,0.046733674,-0.013415294,0.0126150455,0.110489555,0.5144499,0.51121694,tuning
168,253,0.07216813,0.068196826,-0.003971299,0.010414788,0.06687754,0.5173608,0.5163999,tuning
170,256,0.09373404,0.099176556,0.005442519,0.012141631,0.07983388,0.5223513,0.5236508,tuning
174,260,0.037077136,0.0670118,0.029934667,0.017364224,0.20763819,0.5086703,0.5159836,tuning
175,261,0.072747275,0.07618301,0.00343573,0.014027473,0.08665259,0.5172832,0.5180456,tuning
177,265,0.048767276,0.05057592,0.0018086412,0.010256606,0.06248911,0.5115864,0.5120164,tuning
178,266,0.067600556,0.02571248,-0.04188807,0.020123469,0.27882668,0.51625484,0.5061088,tuning
182,272,0.064905114,0.0660104,0.0011052891,0.00800149,0.048464812,0.51546735,0.5157206,tuning
183,273,0.08207336,0.08343068,0.0013573015,0.01565009,0.09425303,0.5196228,0.5198857,tuning
187,280,0.066328034,0.0641655,-0.0021625299,0.012459707,0.07587589,0.515904,0.5153442,tuning
189,282,0.08133146,0.07392048,-0.00741098,0.011293194,0.081046395,0.5193675,0.51756614,tuning
190,288,0.07125744,0.01935222,-0.05190522,0.013547287,0.32186413,0.5172212,0.5046289,tuning
193,292,0.07523341,0.09032361,0.015090214,0.014730212,0.12652655,0.518039,0.5216501,tuning
194,293,0.0448476,0.056868177,0.012020578,0.007709562,0.08568278,0.5107802,0.5136931,tuning
195,296,0.049605448,0.06342604,0.013820592,0.013226922,0.11478052,0.5119079,0.5152885,tuning
199,303,0.08146494,0.07411687,-0.0073480606,0.015605876,0.103495635,0.5196416,0.5178415,tuning
202,307,0.04668549,0.055025432,0.008339937,0.024612214,0.15592101,0.5110719,0.5131619,tuning
203,308,0.06144745,0.060057573,-0.0013898781,0.012050584,0.07278283,0.5147016,0.5143867,tuning
205,314,0.065862685,0.050665863,-0.015196822,0.008926011,0.10574598,0.51572996,0.5120449,tuning
207,316,0.06863425,0.07668117,0.008046908,0.015302859,0.1037376,0.5165773,0.5184971,tuning
208,317,0.06878531,0.06801015,-0.00077515905,0.010807685,0.065012686,0.5165274,0.5162997,tuning
209,318,0.036466166,0.089324564,0.052858405,0.0050972844,0.31862164,0.5086,0.521435,tuning
210,319,0.048653618,0.039642356,-0.00901126,0.017662877,0.11897261,0.5117985,0.5096398,tuning
214,327,0.0868658,0.07619735,-0.010668445,0.011183124,0.09273406,0.52087164,0.51833534,tuning
216,329,0.069589995,0.05195817,-0.017631825,0.011959589,0.12783141,0.51682925,0.5125238,tuning
219,333,0.07364553,0.084644146,0.01099862,0.018786218,0.13061431,0.51762176,0.52027774,tuning
221,337,0.06396385,0.06952708,0.005563227,0.009793397,0.06757932,0.51513714,0.51646566,tuning
222,338,0.08913426,0.09186652,0.0027322702,0.015226641,0.09281903,0.5214542,0.5220646,tuning
223,339,0.07905526,0.08763855,0.008583292,0.01124678,0.084887385,0.5188843,0.5209522,tuning
225,342,0.060984075,0.060366895,-0.00061717187,0.020588728,0.12358785,0.51462215,0.5143535,tuning
226,344,0.07842536,0.05322314,-0.025202215,0.016545862,0.18088953,0.5187701,0.51261955,tuning
227,345,0.06853918,0.083705455,0.015166276,0.010745277,0.11152206,0.51629806,0.5199031,tuning
229,348,0.060353678,0.058161993,-0.0021916765,0.008333979,0.05170408,0.5144543,0.5139354,tuning
232,351,0.083219714,0.07769982,-0.0055198837,0.018757103,0.11731466,0.51986265,0.51845115,tuning
234,353,0.06809192,0.0301209,-0.037971027,0.009501475,0.23485053,0.5164582,0.50722855,tuning
236,355,0.09188376,0.11083057,0.018946804,0.01733074,0.15406524,0.52206254,0.5267203,tuning
237,356,0.05092995,0.051972024,0.0010420766,0.016239345,0.097636476,0.5122478,0.5125444,tuning
238,357,0.058671966,0.064503394,0.005831419,0.016920423,0.10738259,0.5140584,0.51540655,tuning
241,361,0.072517104,0.06909757,-0.0034195331,0.009790294,0.06222178,0.51735836,0.51655716,tuning
247,367,0.07409121,0.065234244,-0.008856962,0.020021498,0.13135837,0.51780295,0.5155863,tuning
248,368,0.076239705,0.06500318,-0.011236526,0.012437533,0.10056969,0.5183861,0.5156832,tuning
249,370,0.09020355,0.096341774,0.0061382204,0.012601005,0.08409917,0.5214908,0.5229908,tuning
250,371,0.074588366,0.051498458,-0.023089908,0.011202846,0.15398479,0.5177645,0.51219326,tuning
251,372,0.08762812,0.08130573,-0.0063223853,0.017677365,0.11264379,0.52088296,0.5194237,tuning
252,373,0.061533246,0.07758347,0.016050221,0.012168193,0.12084819,0.5148082,0.5186999,tuning
254,376,0.07924268,0.10142226,0.022179581,0.019780973,0.17831418,0.5190772,0.5243687,tuning
255,377,0.070103906,0.051105153,-0.018998757,0.013058738,0.13832353,0.51690924,0.51228595,tuning
258,380,0.06488654,0.057942655,-0.0069438964,0.012564311,0.08613284,0.51570797,0.51398844,tuning
260,382,0.08186281,0.08157935,-0.00028345748,0.009819418,0.05894105,0.519614,0.51952684,tuning
261,383,0.07099295,0.07782987,0.006836924,0.011049265,0.07796071,0.5172092,0.5188668,tuning
265,405,0.10326416,0.108773686,0.0055095293,0.020077998,0.124921225,0.5247381,0.5260986,tuning
268,410,0.08121243,0.06009157,-0.021120861,0.0144307185,0.15348,0.5193078,0.514235,tuning
269,412,0.07379618,0.06488425,-0.00891194,0.010805689,0.084039755,0.5175386,0.5154054,tuning
274,417,0.06463907,0.05512343,-0.009515639,0.011912781,0.09148017,0.5155217,0.5132155,tuning
276,420,0.09689266,0.11683513,0.019942475,0.013405503,0.14417611,0.52315295,0.5278621,tuning
281,426,0.07615998,0.07568018,-0.00047978724,0.013966118,0.083846144,0.5182754,0.51811475,tuning
283,428,0.057173483,0.06460187,0.0074283895,0.010040861,0.07493994,0.5136228,0.5153964,tuning
285,431,0.06475199,0.0707049,0.0059529115,0.013542497,0.088758714,0.51543015,0.51682436,tuning
287,434,0.07720353,0.083954625,0.006751095,0.011136445,0.07813781,0.5186544,0.5202762,tuning
288,435,0.095737815,0.09585735,0.00011954684,0.016846664,0.10108253,0.522853,0.5229153,tuning
292,440,0.06034536,0.08751656,0.027171202,0.013032267,0.1808096,0.5144053,0.5209385,tuning
297,446,0.051576134,0.0639224,0.012346264,0.009033938,0.09179064,0.5123754,0.51539433,tuning
300,450,0.08411451,0.08747767,0.0033631697,0.013352788,0.0826189,0.51998407,0.5207195,tuning
303,454,0.0705432,0.064975865,-0.005567334,0.010659461,0.07215466,0.51693124,0.5155803,tuning
304,455,0.09105511,0.091421984,0.00036686865,0.025216088,0.15131253,0.5218506,0.52202356,tuning
306,457,0.04342275,0.08390728,0.04048453,0.008787074,0.24856295,0.5104053,0.5202576,tuning
312,466,0.0859845,0.07698501,-0.008999486,0.009962004,0.080550365,0.5205774,0.51843953,tuning
315,471,0.060457766,0.04462743,-0.015830336,0.007280005,0.10454439,0.51455915,0.51072186,tuning
318,475,0.062133804,0.070020184,0.007886384,0.008902156,0.07135799,0.51470405,0.5165792,tuning
321,480,0.061044235,0.060774002,-0.0002702352,0.01001372,0.060104195,0.51474625,0.5146914,tuning
322,481,0.07536574,0.052210327,-0.0231554,0.011573855,0.15532082,0.5180551,0.51243746,tuning
325,485,0.0912138,0.077557154,-0.01365665,0.01520624,0.12263122,0.5217752,0.5185489,tuning
330,491,0.08273436,0.09337827,0.010643904,0.013442999,0.102879785,0.51963675,0.52216285,tuning
331,492,0.05981263,0.070876405,0.011063781,0.0073815384,0.07980098,0.51434094,0.5170581,tuning
332,493,0.05826865,0.0443966,-0.013872055,0.008567005,0.097825296,0.5139825,0.51061213,tuning
333,494,0.071502805,0.068574205,-0.002928608,0.014104171,0.08643007,0.5172419,0.51652557,tuning
335,500,0.07378144,0.0799585,0.006177058,0.014253916,0.093208835,0.51756346,0.5190281,tuning
341,507,0.067139395,0.07265454,0.0055151354,0.007165614,0.05425365,0.51608616,0.51741534,tuning
342,508,0.059553724,0.063022144,0.0034684234,0.00741638,0.04912409,0.5141373,0.51497674,tuning
343,509,0.060319442,0.049844325,-0.010475124,0.0139972,0.10489706,0.51441646,0.51189286,tuning
347,514,0.07136368,0.08155854,0.010194861,0.012821408,0.09828353,0.51705813,0.5195183,tuning
348,515,0.058322303,0.06637432,0.008052013,0.0061031645,0.060621835,0.5138638,0.51579237,tuning
349,516,0.095568955,0.11681019,0.021241242,0.018422142,0.168702,0.5227445,0.52776635,tuning
352,519,0.11109915,0.12476185,0.0136627,0.024732102,0.16953012,0.5265363,0.5298621,tuning
353,520,0.091454476,0.08346512,-0.007989354,0.021079559,0.13525677,0.52177167,0.51994354,tuning
357,524,0.07047183,0.069255404,-0.0012164232,0.011533666,0.06958581,0.51674455,0.51646763,tuning
358,527,0.04491274,0.07562983,0.030717095,0.007119326,0.18918799,0.5105871,0.51802754,tuning
360,529,0.055974588,0.075044245,0.019069659,0.013202665,0.13916408,0.5132995,0.5178746,tuning
361,531,0.054130718,0.06749185,0.013361136,0.021241622,0.15056612,0.51299536,0.51612407,tuning
363,533,0.08564052,0.07538059,-0.010259928,0.016285505,0.11548773,0.5205823,0.51805305,tuning
364,534,0.05860917,0.07350397,0.014894813,0.009585013,0.106274195,0.5139666,0.5175425,tuning
365,535,0.060042467,0.048127715,-0.011914748,0.015118109,0.11549313,0.5142818,0.5114375,tuning
366,537,0.08515397,0.08119061,-0.003963369,0.012802259,0.08041033,0.5202938,0.5193305,tuning
368,539,0.06201504,0.079909526,0.017894484,0.011099522,0.1263441,0.51482373,0.5191398,tuning
371,542,0.0970544,0.113062054,0.016007649,0.0122804865,0.12105364,0.5231431,0.5269484,tuning
372,543,0.07576856,0.050384194,-0.025384365,0.010705345,0.16529651,0.51823664,0.5120671,tuning
374,546,0.09539714,0.10723375,0.011836614,0.01811985,0.12986006,0.522953,0.5258704,tuning
379,551,0.052049022,0.040705096,-0.0113439225,0.01706958,0.12297148,0.51258653,0.5097877,tuning
380,552,0.076718554,0.077273294,0.00055474346,0.012855756,0.07720631,0.51842827,0.5185243,tuning
381,553,0.057937402,0.06550154,0.0075641475,0.010146456,0.07593424,0.51404774,0.5158524,tuning
382,555,0.05257243,0.049712665,-0.002859767,0.012840137,0.07892848,0.5127186,0.5120441,tuning
385,562,0.06184511,0.054498892,-0.0073462185,0.013153568,0.090395786,0.51472944,0.51295525,tuning
392,585,0.0863429,0.058736615,-0.027606288,0.02169974,0.21068339,0.5206513,0.51401246,tuning
393,586,0.07755573,0.05075963,-0.02679611,0.010520991,0.17272528,0.51869607,0.5122019,tuning
396,589,0.055671122,0.07168278,0.016011665,0.013304857,0.12490851,0.5133538,0.5172462,tuning
397,590,0.046911415,0.049371906,0.0024604937,0.010821044,0.06658352,0.51129526,0.51186264,tuning
399,593,0.044512007,0.086343795,0.041831784,0.008848755,0.25654468,0.5106721,0.5208473,tuning
400,594,0.05373278,0.05391926,0.0001864739,0.0112651,0.06759986,0.5112016,0.5111565,tuning
401,595,0.04260901,0.061384916,0.018775906,0.011996736,0.13368781,0.5102743,0.5148317,tuning
402,596,0.05415553,0.060796533,0.006640999,0.01578706,0.102762,0.5115764,0.51300055,tuning
403,597,0.0632733,0.08372876,0.02045546,0.0125442855,0.14397311,0.5150523,0.51999974,tuning
405,605,0.081773624,0.09825953,0.016485902,0.016798304,0.14121915,0.51956326,0.52353454,tuning
407,608,0.04348235,0.042192042,-0.0012903104,0.022121022,0.13295174,0.5104481,0.51018006,tuning
409,610,0.06326556,0.06393227,0.0006667059,0.01818649,0.10919224,0.5151179,0.5152341,tuning
410,611,0.08924176,0.08401473,-0.005227038,0.016609466,0.10447519,0.5213692,0.5201645,tuning
414,616,0.056132752,0.054725714,-0.0014070454,0.011786646,0.071222,0.51312804,0.5127651,tuning
416,628,0.057372026,0.07940972,0.022037689,0.012125629,0.15092005,0.5137514,0.51905084,tuning
422,647,0.06918149,0.100625075,0.031443585,0.018919596,0.2201804,0.5165163,0.52408344,tuning
423,648,0.06428539,0.07353104,0.009245645,0.02068827,0.13596144,0.51553893,0.51771337,tuning
425,653,0.07569697,0.072209336,-0.0034876275,0.017084923,0.10462358,0.51825225,0.51739055,tuning
428,663,0.07772121,0.07084091,-0.0068803127,0.0102900285,0.07427006,0.5186355,0.5169578,tuning
429,671,0.06227594,0.05006004,-0.012215906,0.011028814,0.098747514,0.51494,0.51194924,tuning
430,673,0.0889005,0.08392919,-0.0049713096,0.020225182,0.12496316,0.5214374,0.52031523,tuning
431,674,0.074891895,0.06638482,-0.008507067,0.010853695,0.08274191,0.51763034,0.51558524,tuning
432,678,0.049623813,0.060050383,0.010426563,0.007957775,0.07869828,0.51189804,0.5144558,tuning
434,688,0.10267973,0.096504666,-0.0061750626,0.02475632,0.153089,0.5245879,0.5231578,tuning
441,707,0.07761017,0.07124024,-0.0063699405,0.0096113905,0.06918366,0.51874304,0.51718414,tuning
442,708,0.07489508,0.072937295,-0.0019577732,0.013916733,0.084322594,0.5179352,0.5174334,tuning
446,719,0.09318903,0.085973576,-0.0072154533,0.01362196,0.092489675,0.52222973,0.5204675,tuning
447,720,0.03178801,0.05491269,0.02312468,0.013172704,0.15968014,0.5076499,0.5133344,tuning
448,724,0.08421593,0.08819301,0.0039770743,0.008728924,0.05755349,0.5201907,0.52113676,tuning
450,728,0.069848925,0.062265992,-0.00758294,0.011621639,0.08326035,0.5167222,0.5149029,tuning
451,733,0.0654417,0.10221203,0.036770318,0.013370714,0.23475511,0.51587075,0.5248109,tuning
453,736,0.071038276,0.06589394,-0.005144337,0.013983309,0.08939741,0.51719695,0.5159424,tuning
454,737,0.10325583,0.10089288,-0.0023629516,0.024233913,0.14609306,0.52472186,0.5242371,tuning
455,741,0.049915344,0.05053452,0.00061918277,0.0140365325,0.08430109,0.51203024,0.51221067,tuning
458,745,0.039066605,0.096261136,0.05719454,0.00930414,0.3476782,0.5093626,0.5233244,tuning
459,748,0.08294837,0.069315635,-0.013632748,0.009361639,0.09922558,0.5199852,0.516692,tuning
462,762,0.103824705,0.11957015,0.015745446,0.025112785,0.1778442,0.52476496,0.52854896,tuning
466,778,0.05160578,0.05626634,0.00466056,0.015969053,0.09981149,0.51230377,0.51345026,tuning
467,780,0.08187997,0.0974412,0.015561225,0.012859147,0.12112117,0.5196968,0.523412,tuning
470,783,0.063015446,0.03746006,-0.02555538,0.01247715,0.17063189,0.51531684,0.5090319,tuning
471,784,0.08930488,0.05702454,-0.03228034,0.02284346,0.23727278,0.5212999,0.51361144,tuning
472,785,0.07264503,0.04816495,-0.024480082,0.012769537,0.16566254,0.51736,0.51140857,tuning
473,786,0.07976713,0.08598007,0.0062129316,0.017376225,0.11072134,0.5192369,0.5206793,tuning
474,788,0.07708732,0.08635705,0.009269727,0.0104683535,0.08389585,0.5185307,0.52073216,tuning
475,798,0.091165915,0.09113846,-2.7448146e-05,0.018671041,0.11202638,0.5219958,0.5219969,tuning
476,799,0.077397004,0.06901228,-0.008384721,0.013575131,0.095734835,0.518596,0.5165886,tuning
479,802,0.0701844,0.06713845,-0.0030459554,0.01507524,0.09227928,0.5168111,0.51607007,tuning
480,804,0.078617364,0.06920666,-0.009410699,0.014627217,0.104358055,0.5188575,0.5165532,tuning
481,805,0.07522684,0.07413171,-0.0010951244,0.01175404,0.070829675,0.51791644,0.51763123,tuning
487,832,0.07409189,0.0984156,0.02432371,0.014675065,0.1704465,0.5177604,0.52358824,tuning
490,836,0.09114483,0.09715937,0.006014541,0.013450979,0.0884066,0.5219745,0.52345735,tuning
492,838,0.06297352,0.08462099,0.021647476,0.013082245,0.15176067,0.51502645,0.5202229,tuning
496,849,0.086523205,0.09141468,0.004891467,0.01891199,0.11720594,0.5208733,0.52203435,tuning
499,858,0.03519122,0.06448633,0.029295117,0.0071744015,0.180965,0.5079674,0.51508194,tuning
500,861,0.06807484,0.054972574,-0.013102261,0.010009464,0.09892882,0.51644397,0.51322293,tuning
501,866,0.053443477,0.046193212,-0.0072502634,0.009249864,0.07051629,0.512865,0.511105,tuning
502,879,0.08729686,0.09059481,0.0032979683,0.014249545,0.08775728,0.52099454,0.52185774,tuning
510,898,0.046101972,0.057192113,0.011090144,0.011849638,0.09737858,0.5092016,0.5117287,tuning
511,899,0.044480484,0.059517965,0.01503749,0.013136891,0.11980544,0.50970244,0.51327986,tuning
512,900,0.053343393,0.05031011,-0.003033284,0.012161051,0.07520181,0.5118421,0.5110814,tuning
515,903,0.043671586,0.0603046,0.016633011,0.007792399,0.1102072,0.509678,0.5136545,tuning
517,905,0.06144245,0.088985614,0.027543172,0.019876514,0.20379716,0.51193863,0.5181759,tuning
520,908,0.03918555,0.046769626,0.007584078,0.0055451314,0.056370217,0.5085938,0.51039195,tuning
521,909,0.047076687,0.067994535,0.020917848,0.012159178,0.1451705,0.5102581,0.5152123,tuning
522,910,0.044272624,0.046404008,0.0021313773,0.0102606295,0.06287796,0.5096348,0.51008964,tuning
523,911,0.04791868,0.06353819,0.01561951,0.008800132,0.107567705,0.51079786,0.5145333,tuning
524,912,0.049437847,0.047879532,-0.0015583097,0.008566881,0.05224473,0.50986505,0.50941235,tuning
525,913,0.043162204,0.046174485,0.0030122893,0.005872433,0.03959971,0.50866205,0.509318,tuning
527,915,0.059872508,0.05362117,-0.006251343,0.010281857,0.0721987,0.5131049,0.51159954,tuning
528,916,0.046155613,0.08363722,0.037481613,0.025333792,0.27144098,0.50987655,0.5185749,tuning
531,919,0.04766376,0.066864006,0.019200254,0.02320147,0.18069445,0.509693,0.5141342,tuning
533,921,0.05718456,0.07665183,0.019467264,0.011493014,0.13564032,0.5134379,0.51808316,tuning
537,926,0.052151784,0.06615755,0.014005757,0.013168569,0.115345605,0.5108365,0.514016,tuning
539,928,0.04986209,0.05942009,0.009557996,0.010434885,0.08490416,0.5102747,0.51248693,tuning
541,930,0.038912516,0.047989134,0.009076616,0.0065963287,0.06732217,0.5079343,0.5100279,tuning
542,931,0.058142517,0.06235476,0.004212242,0.021153394,0.12941225,0.5125892,0.51334685,tuning
544,933,0.053858772,0.06483992,0.010981154,0.017255858,0.12272169,0.51181984,0.51427346,tuning
549,940,0.05613144,0.0431789,-0.012952553,0.0086569665,0.093475245,0.51163876,0.50860953,tuning
554,945,0.051596466,0.060330775,0.008734312,0.020122966,0.13162062,0.51030374,0.51216006,tuning
559,950,0.05287443,0.07095856,0.01808413,0.018630778,0.15578543,0.51061743,0.514709,tuning
560,951,0.055523835,0.059190266,0.0036664244,0.008719471,0.056753732,0.5112968,0.5121321,tuning
561,952,0.0651824,0.051326524,-0.013855879,0.007841129,0.0955242,0.5147819,0.51144356,tuning
563,954,0.055636354,0.059204955,0.0035686046,0.010157886,0.06459902,0.51098806,0.51180065,tuning
564,955,0.055404942,0.049344823,-0.0060601146,0.008066933,0.06053771,0.5113217,0.5099446,tuning
566,968,0.055285428,0.04434787,-0.010937555,0.012928037,0.101604685,0.5129066,0.51030725,tuning
567,969,0.04741887,0.057701495,0.010282619,0.0071160668,0.075028956,0.51020366,0.51264495,tuning
568,971,0.056231994,0.062152956,0.005920956,0.009872381,0.069070816,0.5122027,0.5135791,tuning
572,986,0.056078307,0.069030076,0.012951766,0.01985775,0.14224915,0.51364034,0.51677585,tuning
575,994,0.06322355,0.073315546,0.010092009,0.01694283,0.11832453,0.5150328,0.5174504,tuning
576,996,0.07719917,0.09596132,0.018762155,0.010584492,0.12925091,0.51857185,0.52306193,tuning
578,999,0.07304953,0.063567914,-0.009481609,0.009074836,0.07874724,0.5176273,0.5153603,tuning
585,1009,0.061495304,0.06808587,0.0065905605,0.012832061,0.08655346,0.51461786,0.5161787,tuning
586,1010,0.06591859,0.06213757,-0.0037810009,0.023855057,0.14491703,0.5154645,0.51451147,tuning
588,1012,0.04956168,0.048486285,-0.0010753936,0.014931925,0.0898236,0.51100373,0.5105992,tuning
589,1013,0.07095897,0.06540976,-0.0055492045,0.019016419,0.11885723,0.5162643,0.5149597,tuning
591,1015,0.05559973,0.05867907,0.0030793461,0.013384542,0.082405224,0.51348215,0.51420265,tuning
593,1017,0.045326207,0.06386517,0.018538976,0.020400371,0.1653943,0.5103459,0.5148139,tuning
595,1019,0.055957872,0.057261977,0.0013041061,0.016723981,0.10064851,0.5125484,0.5126992,tuning
596,1020,0.08660683,0.07745208,-0.009154748,0.011018945,0.08595439,0.520596,0.5183349,tuning
598,1022,0.047626764,0.060704097,0.013077334,0.022527503,0.15628877,0.5104724,0.5134294,tuning
599,1023,0.03650979,0.04667198,0.010162189,0.009403862,0.08307405,0.50838584,0.51083595,tuning
602,1027,0.08332545,0.06748504,-0.015840411,0.0103575,0.11355646,0.5197824,0.5160145,tuning
603,1028,0.05389439,0.04331582,-0.010578565,0.014179892,0.10614666,0.51237845,0.50975204,tuning
