item_idx,item_id,edge_logit_mean,edge_logit_std,edge_probability_mean,edge_probability_std,stage
325,485,0.05455784,0.3937939,0.51312613,0.09550843,tuning
330,491,0.043890852,0.40154538,0.5103252,0.09717611,tuning
331,492,0.0156131135,0.37409124,0.5036933,0.09107991,tuning
332,493,-0.005540122,0.3624677,0.4986344,0.08839306,tuning
333,494,0.044145808,0.36828834,0.51059985,0.08958475,tuning
335,500,0.029654993,0.41431457,0.50695115,0.1001495,tuning
341,507,0.0071678045,0.37102422,0.5016114,0.090353996,tuning
342,508,0.013177359,0.39250425,0.5030593,0.095309064,tuning
343,509,-0.022580074,0.39469028,0.49464,0.0958903,tuning
347,514,-0.002700179,0.41401017,0.49938378,0.10030093,tuning
348,515,0.029354922,0.42006046,0.5067778,0.10147091,tuning
349,516,0.059955597,0.39494574,0.5142844,0.09564694,tuning
352,519,0.1335171,0.37683964,0.5321578,0.09110449,tuning
353,520,0.039722476,0.4100652,0.50958395,0.0993255,tuning
357,524,-0.0040622447,0.37022913,0.49906906,0.09028352,tuning
358,527,0.014938179,0.40425697,0.50344455,0.09795963,tuning
360,529,0.017795837,0.37203622,0.5041964,0.09059862,tuning
361,531,0.044665758,0.38491622,0.51047707,0.09327692,tuning
363,533,0.047285505,0.39529052,0.51138145,0.095902756,tuning
364,534,0.010006146,0.38507703,0.5023171,0.09361178,tuning
365,535,-0.03370797,0.3983201,0.49188983,0.09669928,tuning
366,537,0.024524232,0.3668116,0.50591373,0.089431345,tuning
368,539,0.043649554,0.40442383,0.5102454,0.09781596,tuning
371,542,0.042488407,0.40015325,0.5102068,0.097028285,tuning
372,543,-0.015869947,0.35269502,0.49627966,0.0861751,tuning
374,546,0.08868304,0.34915075,0.52147067,0.08492702,tuning
379,551,-0.01612308,0.37904808,0.4960928,0.0923121,tuning
380,552,0.05412077,0.3890568,0.5128244,0.09421124,tuning
381,553,0.025256045,0.33131236,0.5060251,0.08103143,tuning
382,555,-0.01389571,0.3783873,0.4966808,0.09220488,tuning
385,562,-0.025672078,0.41587636,0.49401182,0.100740775,tuning
392,585,-0.0018510603,0.3951999,0.49969366,0.09618019,tuning
393,586,0.012472235,0.3655705,0.5029492,0.08908284,tuning
396,589,0.0477013,0.3984989,0.5113112,0.09655645,tuning
397,590,0.02302957,0.36521098,0.5053993,0.08888798,tuning
399,593,0.032850306,0.4141304,0.5077975,0.100171834,tuning
400,594,0.09068525,0.5247018,0.518517,0.122110516,tuning
401,595,0.021031775,0.39029455,0.5047819,0.09466227,tuning
402,596,0.11222299,0.52142364,0.52371544,0.12107156,tuning
403,597,0.03972043,0.39300895,0.50934845,0.09517186,tuning
405,605,0.02862247,0.36105663,0.5069589,0.08811224,tuning
407,608,-0.021714222,0.3611657,0.4948629,0.08817433,tuning
409,610,0.02863972,0.3529124,0.5066881,0.08587422,tuning
410,611,0.05057955,0.3894473,0.51218396,0.09455289,tuning
414,616,0.0684122,0.35648155,0.5159266,0.08611166,tuning
416,628,0.0284404,0.35970193,0.5068406,0.087720886,tuning
422,647,0.014458511,0.38826144,0.50338775,0.094359584,tuning
423,648,0.046476085,0.3660031,0.5110463,0.08897939,tuning
425,653,0.024282794,0.35402405,0.5058681,0.08639648,tuning
428,663,-0.017321762,0.39782646,0.4960883,0.09677029,tuning
429,671,0.0015781638,0.39166558,0.500447,0.09522298,tuning
430,673,0.052714765,0.36824358,0.51281065,0.08970856,tuning
431,674,0.053349286,0.35376328,0.51230556,0.08565759,tuning
432,678,-0.0043156613,0.39306486,0.49902937,0.0954972,tuning
434,688,0.07805068,0.3582065,0.5188634,0.087184325,tuning
441,707,0.034706865,0.3525666,0.50836796,0.086016424,tuning
442,708,0.040880933,0.39197287,0.5097206,0.09506613,tuning
446,719,0.029329844,0.40146995,0.5071347,0.097463444,tuning
447,720,0.021021094,0.37729827,0.5049819,0.09178411,tuning
448,724,0.027022576,0.42022857,0.50639987,0.10162424,tuning
450,728,-0.00586278,0.39822188,0.49872208,0.09675123,tuning
451,733,0.05486762,0.39916384,0.512999,0.09652472,tuning
453,736,0.042275026,0.3507678,0.5102562,0.08558342,tuning
454,737,0.073456936,0.36804223,0.51776165,0.08945983,tuning
455,741,0.009814847,0.37784883,0.5024311,0.09200084,tuning
458,745,0.018295856,0.38173756,0.50445044,0.09292296,tuning
459,748,0.016686112,0.3799279,0.50409126,0.092504874,tuning
462,762,0.07245418,0.38807413,0.5174457,0.09420479,tuning
466,778,-0.0013414795,0.3840071,0.49977547,0.0934556,tuning
467,780,0.058601186,0.39283586,0.51396626,0.09512481,tuning
470,783,0.0013506876,0.34680325,0.5003428,0.08477635,tuning
471,784,0.003215212,0.42198598,0.50094146,0.10228561,tuning
472,785,-0.0032919447,0.4270281,0.4994276,0.10335957,tuning
473,786,0.06281518,0.38987297,0.5149335,0.094327,tuning
474,788,0.04004033,0.40040952,0.5095536,0.09701758,tuning
475,798,0.082946554,0.35836557,0.52008796,0.08719572,tuning
476,799,0.008193069,0.43407395,0.5019716,0.10482275,tuning
479,802,0.02085785,0.36626267,0.5049904,0.08923034,tuning
480,804,0.024257112,0.38309106,0.50584674,0.09316901,tuning
481,805,0.04498992,0.40511385,0.5106761,0.09807519,tuning
487,832,0.048689444,0.36654833,0.5115892,0.0890732,tuning
490,836,0.09462147,0.35392824,0.52283835,0.08597726,tuning
492,838,0.01324807,0.41060218,0.5031727,0.09951667,tuning
496,849,0.060174152,0.36768857,0.51462436,0.08960814,tuning
499,858,0.04190235,0.4046806,0.50938183,0.097488046,tuning
500,861,0.006265122,0.35193184,0.50150466,0.08592217,tuning
501,866,0.0054663024,0.3731695,0.5013392,0.09093837,tuning
502,879,0.042171173,0.4210237,0.510101,0.101757355,tuning
510,898,0.07925657,0.5296159,0.51570773,0.1232364,tuning
511,899,0.06542865,0.43101984,0.5140939,0.10264457,tuning
512,900,0.05116915,0.4269869,0.51073927,0.10187901,tuning
515,903,0.08508173,0.45005405,0.5184926,0.10639363,tuning
517,905,0.10606973,0.56046313,0.5213257,0.12896164,tuning
520,908,0.051918413,0.44764555,0.51074517,0.10645831,tuning
521,909,0.07142928,0.45369932,0.51537484,0.10754994,tuning
522,910,0.045042925,0.42319906,0.5094506,0.10124506,tuning
523,911,0.06932083,0.42289335,0.51523733,0.10087476,tuning
524,912,0.088608354,0.5250022,0.5180595,0.122193225,tuning
525,913,0.07400927,0.4988123,0.5150043,0.11693062,tuning
527,915,0.055415925,0.42822915,0.5118347,0.10217174,tuning
528,916,0.09011272,0.48973545,0.5190828,0.11479409,tuning
531,919,0.09478298,0.52345014,0.5195222,0.121809244,tuning
533,921,0.021310061,0.37297258,0.50491786,0.09068891,tuning
537,926,0.069296025,0.46760032,0.5144823,0.11044168,tuning
539,928,0.09674849,0.53672576,0.5196491,0.12433439,tuning
541,930,0.06621849,0.4744655,0.51355994,0.111922786,tuning
542,931,0.07857711,0.4655983,0.51669186,0.10987061,tuning
544,933,0.091414094,0.47395012,0.519639,0.11140199,tuning
549,940,0.074860364,0.5106132,0.5150679,0.11945957,tuning
554,945,0.070001274,0.5079618,0.51388866,0.11895812,tuning
559,950,0.09321113,0.5406039,0.5187061,0.1252385,tuning
560,951,0.07235339,0.5163816,0.51443076,0.120729186,tuning
561,952,0.066641726,0.41706288,0.51470935,0.09959354,tuning
563,954,0.075946696,0.53877777,0.5147514,0.12516692,tuning
564,955,0.046014417,0.49198914,0.5086415,0.11604342,tuning
566,968,0.023722459,0.3710935,0.50517464,0.08994995,tuning
567,969,0.082386315,0.47119814,0.51754165,0.110990115,tuning
568,971,0.0838374,0.44292754,0.5183516,0.10491016,tuning
572,986,0.06094797,0.34461457,0.5146504,0.08402036,tuning
575,994,0.006186098,0.40478286,0.501464,0.09816208,tuning
576,996,0.039061476,0.37527633,0.50943357,0.09131437,tuning
578,999,0.024456419,0.3489549,0.50596285,0.08531155,tuning
585,1009,0.053568877,0.3294268,0.5126442,0.080127425,tuning
586,1010,0.08058434,0.39645818,0.51862997,0.095183894,tuning
588,1012,0.07678271,0.4338062,0.516828,0.103071526,tuning
589,1013,0.08214698,0.42792785,0.5182743,0.10175703,tuning
591,1015,0.049133845,0.36554724,0.5116456,0.08878553,tuning
593,1017,0.07675704,0.4053878,0.51718116,0.09685713,tuning
595,1019,0.07508039,0.450679,0.51618093,0.10678278,tuning
596,1020,-0.0073920116,0.41337815,0.49832386,0.10021876,tuning
598,1022,0.10989998,0.4716934,0.52399635,0.1106427,tuning
599,1023,0.066907175,0.38753888,0.5151231,0.09306698,tuning
602,1027,0.035430674,0.3699392,0.50850296,0.09005766,tuning
603,1028,0.06251188,0.41081923,0.5138381,0.09832162,tuning
604,1029,0.06776349,0.49780026,0.51360255,0.11686536,tuning
605,1030,0.08159154,0.33463296,0.5194188,0.081176035,tuning
606,1031,0.01726503,0.32846862,0.50374705,0.08009609,tuning
607,1032,0.0594213,0.42458913,0.51275903,0.10128497,tuning
608,1033,0.03952834,0.345886,0.50934666,0.084206425,tuning
610,1035,0.07550412,0.38277063,0.5171912,0.091878995,tuning
611,1036,0.029437594,0.3678003,0.50695115,0.089497484,tuning
612,1037,0.057698946,0.39087707,0.5139182,0.09478494,tuning
613,1041,-0.010310442,0.3900703,0.49759352,0.09483866,tuning
614,1042,0.013003071,0.39756018,0.5031984,0.096546985,tuning
617,1047,0.009186262,0.37472057,0.50209326,0.09108987,tuning
623,1059,-0.020607019,0.376979,0.49519095,0.09182831,tuning
624,1060,0.0038814868,0.38912645,0.50102746,0.09464746,tuning
626,1064,0.04549923,0.35376596,0.5110696,0.08633384,tuning
629,1073,0.024162563,0.36476362,0.5052189,0.0884447,tuning
630,1077,0.03368859,0.39759386,0.5075121,0.09603625,tuning
631,1078,0.04172395,0.38102525,0.50929046,0.09199251,tuning
632,1079,-0.0052501005,0.39885807,0.49866852,0.0968655,tuning
633,1080,0.0088410415,0.34939155,0.5018831,0.085227154,tuning
634,1081,0.052290447,0.35743374,0.5123317,0.08682938,tuning
637,1084,0.033158045,0.38382757,0.5071707,0.092704855,tuning
639,1086,0.07656383,0.44755453,0.5164793,0.105978884,tuning
641,1089,-0.015301462,0.34208387,0.49639893,0.08371727,tuning
642,1090,0.032152817,0.40682468,0.5074139,0.0983499,tuning
644,1092,0.058348265,0.3496891,0.5139674,0.08513283,tuning
645,1093,0.0074535385,0.38381982,0.50169206,0.09323366,tuning
646,1094,-0.021264741,0.3931356,0.4948915,0.09545835,tuning
647,1095,-0.02078862,0.36629787,0.4950357,0.08937926,tuning
648,1096,0.027582994,0.40326512,0.50609756,0.097339615,tuning
649,1097,0.04529361,0.38761634,0.5104052,0.09372267,tuning
651,1100,0.05823105,0.36090705,0.5139854,0.08776503,tuning
652,1101,0.041478258,0.37535137,0.5096531,0.090995096,tuning
653,1103,0.0718353,0.459791,0.5152972,0.108808786,tuning
654,1104,0.05467542,0.45536053,0.5112028,0.108023144,tuning
656,1120,-0.0032724903,0.3851789,0.49925008,0.09375224,tuning
657,1124,0.0129764285,0.37711716,0.50272465,0.09148861,tuning
658,1125,0.031125896,0.39720762,0.5068831,0.09595135,tuning
659,1126,0.07052496,0.38591608,0.51704574,0.09369175,tuning
660,1127,0.0026624782,0.36425066,0.5004988,0.08870653,tuning
662,1129,0.019045532,0.31873402,0.5045136,0.07801937,tuning
663,1130,0.06763026,0.40222418,0.5158604,0.09687263,tuning
664,1131,0.019354593,0.40672645,0.50427616,0.098360546,tuning
665,1132,0.034488223,0.39937335,0.5079163,0.09663954,tuning
666,1135,0.054748923,0.40152135,0.51273394,0.09688357,tuning
667,1136,0.037346423,0.38976792,0.50845796,0.09428,tuning
668,1147,-0.002232006,0.3202077,0.49953032,0.07856524,tuning
674,1171,0.0012971626,0.401383,0.500344,0.097407006,tuning
681,1179,-0.022545146,0.36124906,0.49450296,0.0881353,tuning
685,1186,-0.011007051,0.38641644,0.49729395,0.093954526,tuning
687,1188,-0.0029409293,0.36019337,0.4992519,0.08793371,tuning
688,1189,-0.003356369,0.31388417,0.49914968,0.07704405,tuning
690,1191,0.030390408,0.32946518,0.50738996,0.08067829,tuning
694,1196,0.029376663,0.3804127,0.50680226,0.092320874,tuning
695,1197,-0.0052762716,0.36834696,0.49858868,0.0897851,tuning
698,1200,0.020810595,0.38537,0.50494117,0.09364006,tuning
699,1201,0.05254809,0.3846272,0.5119521,0.0927698,tuning
701,1203,0.074030556,0.4373932,0.5160643,0.103890054,tuning
702,1204,0.052540474,0.3973776,0.51151204,0.09542892,tuning
703,1205,0.032787945,0.3740978,0.5077303,0.09085414,tuning
704,1206,0.0094202,0.35286275,0.5018342,0.0859026,tuning
705,1207,0.09931331,0.44732174,0.52201504,0.10574096,tuning
706,1208,0.00029161654,0.35182697,0.4997725,0.085765526,tuning
709,1211,-0.011103395,0.3465201,0.49730316,0.08473333,tuning
710,1212,0.07678018,0.4570408,0.5163781,0.10804505,tuning
711,1213,0.009780769,0.37405103,0.502432,0.09116517,tuning
712,1214,0.046823245,0.34707406,0.5110378,0.08450748,tuning
713,1215,-0.00016891211,0.38779643,0.49998537,0.09432907,tuning
715,1217,0.001084519,0.3736358,0.50012386,0.09092534,tuning
716,1218,-0.0061388803,0.3841445,0.49848446,0.093388855,tuning
717,1219,0.06892645,0.45443413,0.5147569,0.107746415,tuning
718,1220,0.019260239,0.35743168,0.5044719,0.087102175,tuning
719,1221,0.031421155,0.38477838,0.50703746,0.09308309,tuning
721,1223,0.0019809688,0.36932373,0.500393,0.08998488,tuning
722,1224,0.02592846,0.39459807,0.505947,0.095620625,tuning
723,1225,0.00999454,0.40157795,0.50203484,0.0972344,tuning
725,1227,-0.010405155,0.34533224,0.49735388,0.08436525,tuning
727,1230,0.004131795,0.3498131,0.50071067,0.08533588,tuning
728,1231,0.040546753,0.39413765,0.5091963,0.09520572,tuning
730,1234,0.04986027,0.42269436,0.51099753,0.10136398,tuning
731,1235,0.041860264,0.39311013,0.5093562,0.09486974,tuning
733,1237,0.045000993,0.41783625,0.50951004,0.10004055,tuning
734,1238,0.03216461,0.41382837,0.5072627,0.09988894,tuning
735,1240,0.030192673,0.41351804,0.50685894,0.09986777,tuning
737,1242,0.01422767,0.387654,0.50324976,0.09413687,tuning
738,1243,-0.0084962,0.37867177,0.49793932,0.09219031,tuning
739,1244,0.025241287,0.35136715,0.50580484,0.08558041,tuning
740,1245,-0.020490179,0.35374027,0.49509335,0.08635315,tuning
741,1246,0.004642658,0.4044997,0.50100493,0.09803283,tuning
742,1247,0.033524536,0.3981998,0.5072212,0.09597423,tuning
743,1248,0.036454074,0.40684775,0.5074892,0.09764503,tuning
744,1249,0.014730732,0.33685976,0.5035165,0.08238489,tuning
745,1250,0.07011941,0.45127958,0.5150575,0.107002944,tuning
747,1252,0.038468514,0.33823174,0.5088203,0.0822918,tuning
748,1253,0.08058883,0.4718998,0.51715213,0.11121052,tuning
749,1254,0.07077236,0.45464212,0.51502573,0.107686445,tuning
750,1256,0.087605625,0.5479905,0.5173074,0.12679966,tuning
751,1257,0.0019361344,0.37471867,0.5003941,0.09122562,tuning
752,1258,0.030398514,0.40675208,0.50683975,0.09825216,tuning
753,1259,0.042822942,0.3570582,0.5101187,0.08691855,tuning
755,1261,-0.0048812404,0.35566443,0.49876118,0.086855166,tuning
756,1262,0.09842658,0.4253029,0.5221449,0.10094838,tuning
758,1264,0.020993954,0.3586257,0.50478363,0.08730486,tuning
759,1265,-0.031831816,0.39995265,0.49251497,0.097143084,tuning
761,1267,0.05809159,0.4167191,0.5126102,0.09963048,tuning
762,1268,0.012984086,0.3770872,0.5029924,0.09169391,tuning
763,1269,0.04388578,0.4626427,0.5086181,0.109862566,tuning
764,1270,0.043036457,0.38720047,0.51006836,0.09382421,tuning
765,1271,0.035227016,0.39663047,0.50817645,0.095983595,tuning
766,1272,0.05049088,0.390604,0.5112512,0.094037816,tuning
770,1276,0.04224064,0.41690856,0.5090743,0.10000482,tuning
772,1278,0.056301277,0.4115149,0.5125951,0.09879224,tuning
774,1280,0.017991103,0.42347205,0.5040238,0.10222664,tuning
775,1281,0.07061593,0.5189933,0.51409507,0.12132572,tuning
776,1282,0.041136883,0.4644753,0.50786936,0.11024709,tuning
777,1283,0.04357101,0.37627983,0.50946313,0.0907448,tuning
779,1285,-0.030822255,0.39504075,0.4925909,0.09592123,tuning
780,1286,0.05491484,0.38250437,0.512737,0.09241911,tuning
781,1287,0.07033921,0.43807948,0.5152546,0.10415133,tuning
782,1288,-0.00752707,0.34980467,0.4980286,0.08541704,tuning
784,1290,0.016542587,0.3576475,0.5038178,0.08713926,tuning
785,1291,0.032006808,0.38946676,0.5075753,0.09448828,tuning
786,1292,0.012302616,0.375925,0.50264484,0.09133943,tuning
787,1293,0.018738361,0.38938496,0.5040171,0.09429681,tuning
789,1295,0.010575859,0.3912267,0.50237036,0.0949344,tuning
791,1297,0.019925993,0.3736408,0.504604,0.09084429,tuning
792,1298,0.007251034,0.3614913,0.5015164,0.08802091,tuning
793,1299,0.041301608,0.40667093,0.50932175,0.09808126,tuning
794,1300,0.005775558,0.3679972,0.5011157,0.089537315,tuning
795,1301,0.06184343,0.42262402,0.5133977,0.10089416,tuning
796,1302,-0.008506053,0.37866026,0.49782503,0.09209772,tuning
798,1304,0.056482367,0.38594168,0.5127523,0.092957415,tuning
801,1307,0.026211709,0.37921482,0.50607306,0.09214417,tuning
802,1320,0.008716975,0.3837094,0.50211614,0.093338385,tuning
804,1327,0.03909342,0.38752398,0.50909543,0.09377151,tuning
807,1333,0.055846408,0.43604138,0.51206404,0.10399996,tuning
810,1339,0.005043352,0.36485398,0.50120896,0.0889706,tuning
811,1340,0.098623544,0.5590969,0.5197065,0.12889245,tuning
812,1342,0.028507233,0.40783384,0.5066828,0.09868286,tuning
813,1343,0.020320548,0.34189874,0.5047667,0.08344356,tuning
815,1345,0.026826242,0.39781666,0.50595236,0.09607373,tuning
817,1347,0.032711115,0.41354886,0.50747633,0.09978338,tuning
819,1350,0.028161827,0.4170631,0.50606173,0.10038043,tuning
824,1356,0.027568221,0.38910946,0.5065255,0.09448085,tuning
827,1359,0.08465069,0.37746534,0.52038336,0.09157145,tuning
832,1367,0.053498495,0.3763145,0.5129285,0.09150158,tuning
834,1371,0.057990227,0.35205904,0.5136402,0.08539685,tuning
835,1372,0.018960126,0.36557075,0.50443363,0.08895733,tuning
837,1374,0.0039175213,0.37328312,0.5007411,0.09083452,tuning
838,1375,0.07224131,0.3809736,0.5169299,0.09195343,tuning
839,1376,0.05219781,0.3771692,0.5122731,0.09138304,tuning
841,1378,0.034295317,0.36222708,0.5080967,0.08811263,tuning
843,1380,0.039312966,0.3768869,0.50888205,0.09118248,tuning
844,1381,0.10203943,0.37808436,0.5244484,0.09141055,tuning
846,1385,0.027376283,0.37246957,0.5063931,0.090516284,tuning
