item_idx,item_id,edge_logit_mean,edge_logit_std,edge_probability_mean,edge_probability_std,stage
73,95,0.01273108,0.381474,0.5029265,0.092616186,tuning
75,101,-0.029905759,0.36818984,0.4926851,0.08972529,tuning
77,105,-0.001586814,0.4248386,0.4994276,0.102545224,tuning
81,112,-0.015703447,0.3805492,0.49601924,0.09245026,tuning
86,125,0.0022246246,0.3671954,0.50035423,0.08942641,tuning
91,141,-0.005780058,0.39734048,0.4984479,0.09627788,tuning
92,144,-0.009814065,0.38437766,0.49742073,0.09331223,tuning
93,145,-0.009312012,0.33241528,0.49762863,0.08130534,tuning
95,150,0.013252379,0.38596138,0.5028182,0.09356884,tuning
96,151,-0.009422981,0.3648717,0.49748987,0.0888292,tuning
98,153,0.04847047,0.37479904,0.511534,0.090937264,tuning
106,161,0.00094211596,0.38568863,0.49993917,0.09358357,tuning
107,162,-0.015288212,0.32926744,0.49616274,0.08058417,tuning
109,164,0.006959809,0.3606487,0.501456,0.08778979,tuning
110,165,0.029818006,0.3372282,0.50701386,0.0823003,tuning
112,168,0.02088315,0.37389326,0.50486374,0.09087722,tuning
114,170,0.040047966,0.36618954,0.5095088,0.08900223,tuning
116,172,0.029840168,0.36499265,0.50710917,0.08878349,tuning
119,175,0.00081604137,0.43502697,0.49981913,0.10472041,tuning
120,176,0.0016846856,0.38449353,0.50015026,0.09338519,tuning
122,180,-0.007521786,0.3501651,0.49807522,0.08539698,tuning
124,185,0.045851436,0.36584258,0.5109226,0.08895333,tuning
133,196,0.030421278,0.3247825,0.5073297,0.07945702,tuning
136,203,0.020185217,0.39185476,0.50476813,0.09505538,tuning
137,204,0.030801514,0.3556633,0.5073092,0.086611465,tuning
140,207,0.013588968,0.40907153,0.5031364,0.0989712,tuning
141,208,0.013879936,0.33342707,0.5033028,0.08153016,tuning
144,216,0.015435998,0.37326843,0.5035987,0.09071933,tuning
147,222,0.017042054,0.3842113,0.5037464,0.09317018,tuning
148,223,-0.0105686,0.37087038,0.49728033,0.09027959,tuning
149,224,0.009932965,0.41256386,0.50217336,0.09968681,tuning
150,225,0.014942848,0.40601626,0.50338113,0.09815209,tuning
153,230,0.015208327,0.40562332,0.50334466,0.09805736,tuning
155,232,0.022988845,0.38589552,0.50510675,0.09352071,tuning
156,233,-0.014958403,0.424341,0.4961534,0.10240864,tuning
158,235,-0.030071907,0.41496018,0.4925501,0.100299634,tuning
164,247,-0.006596518,0.35589933,0.49824,0.086795494,tuning
166,249,-0.026080742,0.38064817,0.4935308,0.092473924,tuning
168,253,0.004137868,0.36567542,0.5007929,0.088935375,tuning
170,256,0.03005857,0.37891424,0.5071455,0.092060104,tuning
174,260,0.0026714974,0.30223966,0.5001761,0.07399703,tuning
175,261,0.019962281,0.42361933,0.5043531,0.102089204,tuning
177,265,0.0074044243,0.3882633,0.50141877,0.09413332,tuning
178,266,-0.014507756,0.40048283,0.49635187,0.09700471,tuning
182,272,-0.026167171,0.43666798,0.49339432,0.10516904,tuning
183,273,0.028337363,0.40225267,0.50668406,0.09737501,tuning
187,280,-0.0032151404,0.39300257,0.49889803,0.09521482,tuning
189,282,0.02786696,0.42752796,0.5062694,0.10293054,tuning
190,288,-0.03575689,0.38294578,0.49131215,0.09302322,tuning
193,292,0.041443203,0.38075167,0.5096942,0.09226876,tuning
194,293,0.0011910469,0.38077316,0.49994358,0.09247131,tuning
195,296,-0.020762645,0.38453245,0.49469396,0.093344346,tuning
199,303,0.012285139,0.37190017,0.5029235,0.09054464,tuning
202,307,-0.019126017,0.42342514,0.49504885,0.10217851,tuning
203,308,0.0072982227,0.4088779,0.5013495,0.09882872,tuning
205,314,-0.01946118,0.43322352,0.4949761,0.104341276,tuning
207,316,0.042802434,0.29671842,0.5102756,0.07272282,tuning
208,317,0.022859689,0.33576873,0.5054153,0.08202054,tuning
209,318,0.02695228,0.4117502,0.5058906,0.09930308,tuning
210,319,-0.018092053,0.3416958,0.4953584,0.08346244,tuning
214,327,0.0064859716,0.3530655,0.50149274,0.08612984,tuning
216,329,-0.022084232,0.31602558,0.49445948,0.07749381,tuning
219,333,0.018376347,0.3852018,0.5042289,0.09340897,tuning
221,337,0.0019612026,0.4249848,0.49996948,0.10237338,tuning
222,338,0.03552645,0.38685688,0.50844383,0.09380439,tuning
223,339,0.003009689,0.35953587,0.5005241,0.087555,tuning
225,342,0.012167162,0.3833599,0.5026228,0.09305632,tuning
226,344,0.009379809,0.38257945,0.502139,0.09282094,tuning
227,345,-0.016446106,0.41873115,0.49580076,0.10115154,tuning
229,348,-0.008942705,0.36897704,0.4976741,0.08983153,tuning
232,351,-0.00025440587,0.38246676,0.4997229,0.092847265,tuning
234,353,-0.02714052,0.36688468,0.49328306,0.08931242,tuning
236,355,0.06318775,0.377427,0.51518667,0.091572255,tuning
237,356,-0.012029987,0.32950383,0.49690914,0.08060101,tuning
238,357,-0.0072244126,0.36877927,0.4979596,0.08974527,tuning
241,361,0.020972688,0.38461965,0.50478864,0.09324922,tuning
247,367,-0.00797685,0.36317062,0.4978998,0.088458076,tuning
248,368,-0.0027236913,0.33932698,0.49920294,0.0828956,tuning
249,370,0.008999888,0.40834105,0.50201917,0.098758616,tuning
250,371,0.0062127537,0.41788423,0.5012761,0.10091104,tuning
251,372,-0.006994092,0.4258478,0.49819523,0.10274037,tuning
252,373,-0.00021075044,0.3279047,0.49960667,0.08013362,tuning
254,376,0.032146484,0.3492571,0.50760245,0.08508852,tuning
255,377,-0.0057269055,0.33692917,0.4984913,0.08233548,tuning
258,380,0.011770155,0.33908603,0.5026914,0.08281295,tuning
260,382,0.024997497,0.38341329,0.5058081,0.09301447,tuning
261,383,0.019053234,0.36053422,0.5043749,0.08771319,tuning
265,405,0.04682289,0.37502795,0.5111758,0.091044076,tuning
268,410,0.002840894,0.4017402,0.500571,0.09727925,tuning
269,412,-0.0025029804,0.45396882,0.49896792,0.10890955,tuning
274,417,-0.017277107,0.3465449,0.49570635,0.08461001,tuning
276,420,0.060910013,0.363783,0.5145839,0.0883675,tuning
281,426,0.02882386,0.35946408,0.5067619,0.087460205,tuning
283,428,0.01768701,0.4050965,0.50369084,0.09784933,tuning
285,431,0.009183448,0.40777394,0.50180805,0.098518774,tuning
287,434,0.02081544,0.34482148,0.5048741,0.08410508,tuning
288,435,0.046275992,0.38484323,0.5109612,0.09324871,tuning
292,440,0.011641006,0.3325556,0.5025659,0.08125187,tuning
297,446,-0.009197361,0.36111745,0.49736363,0.087922305,tuning
300,450,0.020168388,0.38777715,0.50460505,0.09404322,tuning
303,454,0.011102279,0.41291624,0.50232804,0.09966673,tuning
304,455,0.044110227,0.36801612,0.51053774,0.089422666,tuning
306,457,0.01523658,0.33814594,0.5032834,0.082461245,tuning
312,466,0.02289384,0.37412766,0.5054301,0.09093234,tuning
315,471,-0.020333998,0.35423774,0.49492815,0.08639996,tuning
318,475,0.0153945,0.43908286,0.50318784,0.10554134,tuning
321,480,0.019880524,0.32564032,0.50468445,0.07965006,tuning
322,481,-0.015828101,0.39901268,0.49587166,0.09661919,tuning
325,485,0.035776656,0.40569028,0.50852215,0.09813504,tuning
330,491,0.026242001,0.43594682,0.5058582,0.1048214,tuning
331,492,-0.0034524256,0.3479822,0.49891078,0.08486832,tuning
332,493,-0.017299533,0.3751457,0.49557897,0.09116549,tuning
333,494,0.033393547,0.36491266,0.50783116,0.08866069,tuning
335,500,0.022806587,0.3730503,0.5053393,0.09062982,tuning
341,507,-0.022306575,0.3760557,0.49426997,0.09136931,tuning
342,508,0.011877212,0.41851223,0.5023586,0.100904554,tuning
343,509,-0.023499161,0.40683872,0.49399158,0.098399445,tuning
347,514,0.008783384,0.38147205,0.5018762,0.09259624,tuning
348,515,0.012936537,0.43750486,0.50259525,0.10523284,tuning
349,516,0.054605287,0.43312517,0.5127935,0.104187295,tuning
352,519,0.07938334,0.40208563,0.51889783,0.097027406,tuning
353,520,0.035211317,0.38153315,0.50835955,0.09257718,tuning
357,524,-0.00075608655,0.41164702,0.4994534,0.09944248,tuning
358,527,0.018630764,0.36683214,0.50405276,0.08912071,tuning
360,529,0.004554022,0.41435018,0.5005909,0.10003676,tuning
361,531,0.0011891217,0.36010715,0.49994528,0.087656826,tuning
363,533,0.014407939,0.36215138,0.5033583,0.08821571,tuning
364,534,0.010848742,0.37585315,0.502197,0.09120339,tuning
365,535,-0.010961226,0.4464567,0.4969592,0.107308656,tuning
366,537,0.012104478,0.41152778,0.502682,0.09947348,tuning
368,539,0.015033775,0.34293458,0.5034271,0.08367322,tuning
371,542,0.048125274,0.39639068,0.51135826,0.09588783,tuning
372,543,-0.005250999,0.37195396,0.4985518,0.09039428,tuning
374,546,0.06380636,0.3584576,0.51532525,0.08714718,tuning
379,551,-0.0027907565,0.33797678,0.49913365,0.08262682,tuning
380,552,0.029950261,0.35169747,0.507059,0.085684545,tuning
381,553,0.013577867,0.34635112,0.5030158,0.084455006,tuning
382,555,0.0030673763,0.35727885,0.50047463,0.08707043,tuning
385,562,-0.010071432,0.41356188,0.49726045,0.09994517,tuning
392,585,-0.009368188,0.40111876,0.4976522,0.09723199,tuning
393,586,0.0047879536,0.3501726,0.5009676,0.08538082,tuning
396,589,0.015143967,0.34032872,0.50332576,0.08302641,tuning
397,590,0.0023402895,0.33850494,0.5001997,0.08259291,tuning
399,593,0.019537209,0.39911917,0.5041662,0.09651243,tuning
400,594,0.025018858,0.5634249,0.5021738,0.13056721,tuning
401,595,-0.01578453,0.30767518,0.49587092,0.07547431,tuning
402,596,0.05400103,0.55614835,0.5090228,0.1284842,tuning
403,597,0.033596274,0.34533158,0.5079109,0.08416007,tuning
405,605,0.031336285,0.40602374,0.5072638,0.09816614,tuning
407,608,-0.009754357,0.39673117,0.49730104,0.09615828,tuning
409,610,0.013001079,0.30893317,0.50280267,0.0755878,tuning
410,611,0.025418468,0.33856186,0.5060814,0.08268611,tuning
414,616,0.014107944,0.37446326,0.50246024,0.090529375,tuning
416,628,0.016486581,0.36507675,0.5037211,0.08884798,tuning
422,647,0.021645786,0.3782355,0.5049439,0.09182584,tuning
423,648,0.010721794,0.31403694,0.50243056,0.076899864,tuning
425,653,0.0068955924,0.34235927,0.5015966,0.08362747,tuning
428,663,-0.0026483196,0.40653783,0.49921718,0.09839602,tuning
429,671,-0.027675092,0.35056254,0.49322402,0.085600294,tuning
430,673,0.03220419,0.36651105,0.507745,0.08922075,tuning
431,674,0.012246367,0.34635097,0.50227016,0.08409583,tuning
432,678,0.00063393475,0.35856235,0.49981266,0.087310836,tuning
434,688,0.040967956,0.37179628,0.5098398,0.090399966,tuning
441,707,0.03340631,0.37529218,0.50789404,0.09113036,tuning
442,708,0.0010546972,0.37029722,0.50015503,0.090097144,tuning
446,719,0.023287334,0.41769063,0.50544393,0.10085292,tuning
447,720,0.0005272635,0.33782914,0.49990118,0.082555756,tuning
448,724,0.02423851,0.40161958,0.5056575,0.09726264,tuning
450,728,-0.010887876,0.37430814,0.49723542,0.09104622,tuning
451,733,0.024134135,0.31767568,0.50571245,0.07775571,tuning
453,736,0.0046807933,0.34504437,0.5010335,0.08426012,tuning
454,737,0.04590632,0.3795136,0.51101285,0.092137285,tuning
455,741,0.006850765,0.33987376,0.5014833,0.08303707,tuning
458,745,0.016942924,0.34499568,0.50376046,0.08416014,tuning
459,748,-0.00872356,0.37402493,0.49776357,0.09098746,tuning
462,762,0.048786025,0.41779122,0.51161754,0.10082278,tuning
466,778,-0.012676615,0.41694894,0.49663585,0.10071703,tuning
467,780,0.0142898075,0.3449545,0.5033472,0.084190615,tuning
470,783,-0.007839442,0.33935162,0.49798027,0.08294294,tuning
471,784,0.0124082435,0.40602273,0.50299066,0.098314635,tuning
472,785,-0.018562658,0.4031637,0.49534708,0.09766545,tuning
473,786,0.028258927,0.36615756,0.50668573,0.08907746,tuning
474,788,0.009361672,0.3511133,0.5021342,0.0856225,tuning
475,798,0.028766377,0.3567717,0.50694126,0.08694469,tuning
476,799,0.004875196,0.3599528,0.50113213,0.087750375,tuning
479,802,0.007681668,0.38705862,0.5016996,0.09391254,tuning
480,804,0.032199997,0.40607998,0.50757337,0.09819891,tuning
481,805,0.021577178,0.40357387,0.50488555,0.09759038,tuning
487,832,0.030949311,0.3844845,0.5070685,0.09311302,tuning
490,836,0.05506311,0.3501542,0.51322675,0.08527816,tuning
492,838,-0.009846518,0.3436833,0.49738878,0.083969146,tuning
496,849,0.02705707,0.36317015,0.50647366,0.08845271,tuning
499,858,0.024241053,0.3941429,0.50461376,0.09468859,tuning
500,861,-0.008320896,0.3560819,0.4977558,0.08677299,tuning
501,866,-0.0045706267,0.37269777,0.49867663,0.090645134,tuning
502,879,0.014743277,0.36058617,0.50350523,0.08786748,tuning
510,898,0.03132208,0.5757692,0.50332373,0.13273278,tuning
511,899,0.022036478,0.45867425,0.503175,0.1088077,tuning
512,900,0.034629595,0.4719766,0.50601894,0.11153366,tuning
515,903,0.030796839,0.43662065,0.5055553,0.10388548,tuning
517,905,0.035275742,0.6050615,0.5036025,0.13848586,tuning
520,908,0.021202106,0.46537203,0.50290084,0.11017142,tuning
521,909,0.02489316,0.47033265,0.5037584,0.1112672,tuning
522,910,0.015845096,0.44867143,0.5019071,0.10675302,tuning
523,911,0.02020417,0.397587,0.50347286,0.095408395,tuning
524,912,0.03204604,0.593394,0.50322247,0.1362462,tuning
525,913,0.017354522,0.5510355,0.5005353,0.12804864,tuning
527,915,0.025208341,0.45934662,0.50395054,0.10891095,tuning
528,916,0.05249678,0.47754112,0.51011986,0.11237691,tuning
531,919,0.034259927,0.57575583,0.5040005,0.1326855,tuning
533,921,0.009062697,0.36240724,0.5016179,0.08802897,tuning
537,926,0.024231173,0.5470602,0.50231254,0.12714058,tuning
539,928,0.032542605,0.5718614,0.50372404,0.13195904,tuning
541,930,0.035159215,0.5256931,0.50515825,0.12261906,tuning
542,931,0.035321254,0.5231393,0.50532997,0.122255184,tuning
544,933,0.06301281,0.47704226,0.51260495,0.11209225,tuning
549,940,0.013092975,0.5424991,0.49973142,0.12644447,tuning
554,945,0.029660076,0.58926857,0.50267345,0.13548687,tuning
559,950,0.031319674,0.60396844,0.50271434,0.13829947,tuning
560,951,0.024091959,0.5505065,0.502155,0.12792647,tuning
561,952,0.02134151,0.42685956,0.5034765,0.10196196,tuning
563,954,0.019886337,0.6236723,0.4997859,0.14240131,tuning
564,955,0.0127729215,0.5746521,0.49907017,0.13287182,tuning
566,968,0.002671914,0.35166124,0.49982733,0.08536244,tuning
567,969,0.028220842,0.48840696,0.5041946,0.114905804,tuning
568,971,0.027192844,0.49760124,0.50398487,0.11707627,tuning
572,986,-0.0020880753,0.28424984,0.49931845,0.069941014,tuning
575,994,0.012682137,0.4125549,0.5026425,0.09964237,tuning
576,996,0.035774834,0.4048524,0.5084429,0.097909495,tuning
578,999,0.010955564,0.40302703,0.5024111,0.09748316,tuning
585,1009,0.022699049,0.2978296,0.505111,0.07284507,tuning
586,1010,0.0359346,0.37029052,0.5078801,0.08953597,tuning
588,1012,0.031773835,0.45285496,0.5055847,0.10747691,tuning
589,1013,0.020325337,0.43966386,0.50321794,0.10487138,tuning
591,1015,0.02330456,0.28439298,0.50554776,0.06985883,tuning
593,1017,0.027253054,0.3843062,0.5053837,0.092523515,tuning
595,1019,0.023276797,0.4214809,0.5039645,0.1007598,tuning
596,1020,0.0009976663,0.40966597,0.50009686,0.09910124,tuning
598,1022,0.032746848,0.47262177,0.50554013,0.11169786,tuning
599,1023,0.029521972,0.3686176,0.50607175,0.088917546,tuning
602,1027,0.027402498,0.43656754,0.50614864,0.104905635,tuning
603,1028,0.026609017,0.3803497,0.50521785,0.09152287,tuning
604,1029,0.028729744,0.54584056,0.5033168,0.12688337,tuning
605,1030,0.026341582,0.32354358,0.50597364,0.07889941,tuning
606,1031,0.0231534,0.31692106,0.5050417,0.077240855,tuning
607,1032,0.01523828,0.4743543,0.50134766,0.11227803,tuning
608,1033,-0.00096209056,0.34366262,0.49929222,0.08374117,tuning
610,1035,0.03313369,0.37155825,0.5069641,0.089619696,tuning
611,1036,0.0061257672,0.2964008,0.501209,0.07269797,tuning
612,1037,0.024689723,0.38942462,0.5057982,0.09440045,tuning
613,1041,-0.02215002,0.4271236,0.49445772,0.10312384,tuning
614,1042,-0.005885341,0.37749594,0.49844843,0.091791995,tuning
617,1047,-0.008763399,0.35338074,0.49764293,0.086148925,tuning
623,1059,-0.026729973,0.41680837,0.4934759,0.10074018,tuning
624,1060,-0.014920231,0.4097349,0.49618605,0.09915383,tuning
626,1064,0.033461396,0.36867648,0.5079801,0.08964142,tuning
629,1073,0.004651116,0.35193208,0.50028807,0.08539113,tuning
630,1077,0.008142387,0.36312312,0.50110567,0.08797688,tuning
631,1078,0.010486395,0.38203847,0.5015127,0.092253365,tuning
632,1079,-0.001475931,0.34096587,0.49926943,0.08321263,tuning
633,1080,-0.009497188,0.36894858,0.49706697,0.08956107,tuning
634,1081,0.007491196,0.34645087,0.50130653,0.08431743,tuning
637,1084,0.015355382,0.43549484,0.50204945,0.10394276,tuning
639,1086,0.030597014,0.4654915,0.50504875,0.110070094,tuning
641,1089,-0.012479969,0.35692137,0.49668673,0.08698219,tuning
642,1090,0.008117356,0.3918822,0.5012426,0.09476959,tuning
644,1092,0.020773176,0.33455825,0.50473094,0.081630066,tuning
645,1093,-0.008762376,0.3662937,0.49758604,0.089109376,tuning
646,1094,-0.014816218,0.40293646,0.49606195,0.097533315,tuning
647,1095,0.0039684465,0.42155853,0.5005386,0.10171051,tuning
648,1096,0.002938597,0.41280314,0.49986002,0.09945019,tuning
649,1097,0.009935373,0.35211223,0.50179994,0.08559176,tuning
651,1100,0.027015176,0.3431383,0.5063288,0.08366742,tuning
652,1101,0.024666792,0.3267353,0.5055875,0.07967545,tuning
653,1103,0.032524165,0.516962,0.5048804,0.12110528,tuning
654,1104,0.009836543,0.5586307,0.49878883,0.12972943,tuning
656,1120,0.007591087,0.43047833,0.50141275,0.10373238,tuning
657,1124,0.00395024,0.44771433,0.50003,0.10723168,tuning
658,1125,0.021634687,0.36825776,0.5043943,0.08911409,tuning
659,1126,0.019128002,0.39308283,0.5045897,0.09530824,tuning
660,1127,0.0021805626,0.35083178,0.5001951,0.08549244,tuning
662,1129,-0.0066733737,0.3161524,0.49797165,0.077339135,tuning
663,1130,0.016402967,0.32445884,0.5036215,0.07923915,tuning
664,1131,0.017882835,0.39851972,0.5034972,0.09617304,tuning
665,1132,0.00707325,0.3945493,0.5009747,0.09535984,tuning
666,1135,0.031476583,0.38251242,0.5071475,0.092594504,tuning
667,1136,0.008982292,0.3700046,0.50126415,0.08956064,tuning
668,1147,0.009944381,0.33339244,0.5022743,0.08151488,tuning
674,1171,-0.021923117,0.35141116,0.49447906,0.08574719,tuning
681,1179,-0.019228114,0.40018293,0.49490055,0.09685687,tuning
685,1186,-0.0039364165,0.44125357,0.49853054,0.10603556,tuning
687,1188,-0.017854683,0.35458717,0.49535692,0.08646084,tuning
688,1189,0.008430466,0.32110104,0.501749,0.078499295,tuning
690,1191,0.01611432,0.37194648,0.5037538,0.090437844,tuning
694,1196,-0.009098694,0.34779096,0.49715582,0.08466305,tuning
695,1197,-0.0074783596,0.29630134,0.497891,0.07274053,tuning
698,1200,-0.019959917,0.3552715,0.4947161,0.086524084,tuning
699,1201,0.01941672,0.37812078,0.50358593,0.09114145,tuning
701,1203,0.030664368,0.4884699,0.50481486,0.11501244,tuning
702,1204,0.024198221,0.4204491,0.50416875,0.10034612,tuning
703,1205,0.0039853407,0.33975694,0.5005387,0.08283396,tuning
704,1206,-0.016634393,0.35090983,0.49518245,0.0853594,tuning
705,1207,0.03752659,0.4821366,0.50657874,0.11364795,tuning
706,1208,-0.00025880957,0.39761758,0.49913704,0.09598037,tuning
709,1211,0.0023592892,0.35241848,0.50014913,0.08581323,tuning
710,1212,0.02684295,0.51061326,0.5034964,0.11956864,tuning
711,1213,-0.013497917,0.37886634,0.49624333,0.09196049,tuning
712,1214,0.018320208,0.32719675,0.5038865,0.079737596,tuning
713,1215,-0.008446625,0.35012946,0.4977364,0.08550106,tuning
715,1217,0.004061771,0.38539734,0.5002961,0.093284026,tuning
716,1218,-0.0163263,0.32399133,0.49569532,0.0792861,tuning
717,1219,0.03070056,0.41713977,0.5058018,0.099692,tuning
718,1220,0.0051488215,0.3300073,0.50073504,0.08050868,tuning
719,1221,0.016024372,0.3856464,0.502858,0.09295468,tuning
721,1223,0.0102255,0.34271425,0.50216234,0.083634056,tuning
722,1224,0.02015544,0.3823269,0.5042733,0.09256417,tuning
723,1225,0.0020851514,0.4149851,0.49960873,0.09995282,tuning
725,1227,0.007631464,0.38753033,0.5010957,0.093710914,tuning
727,1230,-0.0096067665,0.36990696,0.49688953,0.089695536,tuning
728,1231,0.0031432873,0.4121925,0.49981233,0.099280566,tuning
730,1234,0.040638193,0.3981788,0.5085349,0.095446564,tuning
731,1235,0.0062948647,0.38249704,0.50051,0.092397444,tuning
733,1237,0.019135322,0.4974595,0.50204825,0.117110886,tuning
734,1238,0.011600678,0.35252953,0.5022589,0.08572481,tuning
735,1240,0.011936122,0.33283126,0.50240964,0.08114886,tuning
737,1242,0.012026422,0.35589868,0.5024685,0.08655925,tuning
738,1243,-0.0091492785,0.39211786,0.4974368,0.09501871,tuning
739,1244,0.0022425065,0.37554088,0.4997574,0.09097968,tuning
740,1245,-0.013781268,0.42411822,0.49615586,0.102257974,tuning
741,1246,0.016663318,0.38527793,0.50345546,0.09329053,tuning
742,1247,0.012643387,0.4266213,0.5015023,0.101992935,tuning
743,1248,0.026913732,0.4461565,0.504547,0.10603479,tuning
744,1249,-0.004367426,0.33593044,0.4985207,0.08200032,tuning
745,1250,0.025826585,0.48715577,0.5036811,0.1147382,tuning
747,1252,0.0033397395,0.34276405,0.500041,0.08331423,tuning
748,1253,0.03472425,0.504085,0.5055043,0.11822611,tuning
749,1254,0.024866756,0.47820705,0.5035574,0.11285526,tuning
750,1256,0.022487512,0.6184304,0.5003817,0.14129987,tuning
751,1257,0.0067259963,0.3610389,0.50123256,0.08781415,tuning
752,1258,0.00810033,0.3032339,0.50155336,0.07424972,tuning
753,1259,0.028076533,0.32504424,0.5063291,0.07924202,tuning
755,1261,-0.01579421,0.3320885,0.4958439,0.08123723,tuning
756,1262,0.059195057,0.39530456,0.5128925,0.094437204,tuning
758,1264,0.0005585667,0.36133778,0.4994583,0.08771739,tuning
759,1265,-0.0076338085,0.37130985,0.49793467,0.09036396,tuning
761,1267,0.009841472,0.42166895,0.50073457,0.10084053,tuning
762,1268,0.020186843,0.4283778,0.5042906,0.10307289,tuning
763,1269,0.017339855,0.54173684,0.5007341,0.12614103,tuning
764,1270,0.022214944,0.3362246,0.5049183,0.081930466,tuning
765,1271,-9.216037e-05,0.4019632,0.4994502,0.09719369,tuning
766,1272,0.02933122,0.42721584,0.5055716,0.10208498,tuning
770,1276,0.028839074,0.42969474,0.50529695,0.10253843,tuning
772,1278,0.018256076,0.34490797,0.503626,0.08370725,tuning
774,1280,-0.00509678,0.4138531,0.49815285,0.0999059,tuning
775,1281,0.012114141,0.55582917,0.49934536,0.12923223,tuning
776,1282,0.012553775,0.5493741,0.49949223,0.12790592,tuning
777,1283,0.021116577,0.4826539,0.50263584,0.11391439,tuning
779,1285,-0.005840218,0.3373545,0.49826282,0.082390055,tuning
780,1286,0.020974169,0.38497996,0.50430346,0.09305552,tuning
781,1287,0.012061402,0.4288267,0.50120854,0.10243664,tuning
782,1288,-0.0079653,0.36460692,0.49749178,0.08859472,tuning
784,1290,0.0085514495,0.37412676,0.5016182,0.09079016,tuning
785,1291,0.0012444125,0.29503036,0.5000695,0.07243506,tuning
786,1292,-0.0065996456,0.361105,0.49779356,0.08777472,tuning
787,1293,0.0017547748,0.407739,0.4996227,0.098331295,tuning
789,1295,-0.0003213448,0.44221744,0.49927977,0.10615032,tuning
791,1297,-0.0018824046,0.3609101,0.49914014,0.08777719,tuning
792,1298,-0.009961074,0.3704659,0.49710697,0.08998135,tuning
793,1299,0.020974634,0.3839388,0.5042944,0.09282623,tuning
794,1300,0.0014508404,0.39915353,0.4996513,0.09645869,tuning
795,1301,0.020460924,0.42536846,0.5031984,0.10159626,tuning
796,1302,0.012671737,0.4258187,0.50248295,0.1025309,tuning
798,1304,0.025178468,0.38589934,0.5048969,0.0928449,tuning
801,1307,0.0041030566,0.34736204,0.500593,0.08465329,tuning
802,1320,0.0084478455,0.36599004,0.50186545,0.089077026,tuning
804,1327,0.014487346,0.31001726,0.503218,0.07583838,tuning
807,1333,0.007779855,0.37329552,0.50072944,0.09018518,tuning
810,1339,4.2633877e-05,0.31884223,0.4997733,0.07804338,tuning
811,1340,0.033923607,0.5657776,0.5041315,0.13083498,tuning
812,1342,0.030046318,0.30020806,0.50716996,0.07360734,tuning
813,1343,-0.008867944,0.33691654,0.49753433,0.08227822,tuning
815,1345,0.017001329,0.31979734,0.5035735,0.07802716,tuning
817,1347,0.009339869,0.30299827,0.5019747,0.07426025,tuning
819,1350,0.003940305,0.34379357,0.500289,0.08365568,tuning
824,1356,-0.019515583,0.32393184,0.49509695,0.07933525,tuning
827,1359,0.041152053,0.3564757,0.50993663,0.08688053,tuning
832,1367,0.022507695,0.3432414,0.50530356,0.083746746,tuning
834,1371,0.010678526,0.31904164,0.50223947,0.07798133,tuning
835,1372,-0.004942337,0.3100979,0.49867153,0.07602672,tuning
837,1374,-0.013226357,0.31185967,0.4963725,0.07637518,tuning
838,1375,0.022343583,0.33513263,0.5050038,0.08164011,tuning
839,1376,-0.00727708,0.32227454,0.49786982,0.07884357,tuning
841,1378,0.050939277,0.332423,0.51210773,0.08101215,tuning
843,1380,0.014803128,0.36268428,0.50288814,0.08797258,tuning
