item_idx,item_id,edge_logit_mean,edge_logit_std,edge_probability_mean,edge_probability_std,stage
226,344,0.03705727,0.2918301,0.5089805,0.07158165,tuning
227,345,0.02118635,0.31641322,0.5051017,0.07746648,tuning
229,348,-0.002239007,0.26578584,0.49947962,0.06551409,tuning
232,351,0.03999594,0.30105585,0.5096749,0.07379332,tuning
234,353,0.014699644,0.27996072,0.5035268,0.06884369,tuning
236,355,0.08014612,0.33780557,0.5194695,0.082363434,tuning
237,356,0.006776752,0.24341096,0.5016483,0.06011397,tuning
238,357,0.0043067704,0.26547825,0.50101054,0.0653967,tuning
241,361,0.0431159,0.3070304,0.51041436,0.07516091,tuning
247,367,0.029599182,0.28311476,0.5072028,0.069562934,tuning
248,368,0.029769983,0.26930234,0.5072558,0.066293865,tuning
249,370,0.046585612,0.33095685,0.5112714,0.08081319,tuning
250,371,0.02781707,0.34043682,0.50673264,0.08308975,tuning
251,372,0.020678626,0.33678386,0.5049488,0.082221,tuning
252,373,0.024641532,0.29976368,0.50591826,0.0734973,tuning
254,376,0.06285067,0.3066508,0.5152114,0.07496277,tuning
255,377,0.0025702205,0.26947987,0.5005952,0.06633126,tuning
258,380,0.027005693,0.25760344,0.5065565,0.06345774,tuning
260,382,0.03845621,0.30689928,0.5093267,0.075181305,tuning
261,383,0.04362623,0.26101014,0.5106445,0.064226896,tuning
265,405,0.08002859,0.32398432,0.5193525,0.07896266,tuning
268,410,0.038077522,0.3526405,0.50913036,0.085878514,tuning
269,412,0.037079632,0.34703556,0.5089141,0.084573336,tuning
274,417,-0.011576589,0.25280142,0.4971334,0.062390182,tuning
276,420,0.083206415,0.3306289,0.5201372,0.08053852,tuning
281,426,0.035718456,0.2997971,0.5086368,0.07348359,tuning
283,428,0.037166774,0.31491616,0.5088653,0.07699242,tuning
285,431,0.010819076,0.297858,0.5025542,0.07306635,tuning
287,434,0.04976074,0.3014243,0.51198983,0.07376144,tuning
288,435,0.07495692,0.3348638,0.5181146,0.08157235,tuning
292,440,0.013876958,0.24936101,0.50337195,0.0615108,tuning
297,446,0.014301823,0.26952854,0.5034505,0.066357926,tuning
300,450,0.055061176,0.32624888,0.5133022,0.07964596,tuning
303,454,0.030559577,0.3375238,0.50724405,0.08230067,tuning
304,455,0.056645673,0.32621917,0.5137603,0.079711094,tuning
306,457,0.042272523,0.27663648,0.51025206,0.067954,tuning
312,466,0.0430073,0.33149257,0.5103551,0.0809463,tuning
315,471,0.009116827,0.2727769,0.50225425,0.06717141,tuning
318,475,0.02966914,0.3107922,0.5071508,0.076069124,tuning
321,480,0.007523259,0.23374674,0.50179857,0.057779063,tuning
322,481,0.023872707,0.3230007,0.505659,0.078921854,tuning
325,485,0.058121707,0.34314618,0.51406455,0.08364443,tuning
330,491,0.05594112,0.35447505,0.5133455,0.08614579,tuning
331,492,0.015609746,0.2602999,0.50376886,0.06413739,tuning
332,493,0.025756665,0.28676203,0.50626886,0.07043,tuning
333,494,0.03503938,0.30249506,0.5084783,0.07413316,tuning
335,500,0.03211655,0.293558,0.5077513,0.07199505,tuning
341,507,0.0047111283,0.2860845,0.5010702,0.070298254,tuning
342,508,0.016482327,0.33013344,0.5038539,0.08059254,tuning
343,509,-0.0071421433,0.2977711,0.49823952,0.07308381,tuning
347,514,0.039961506,0.3023813,0.50969166,0.074113056,tuning
348,515,0.023150992,0.31711364,0.50555396,0.07759218,tuning
349,516,0.08322089,0.36261466,0.5200014,0.08796633,tuning
352,519,0.097927704,0.36191773,0.5234916,0.0876118,tuning
353,520,0.05048298,0.35160103,0.512197,0.08566779,tuning
357,524,0.007844842,0.33483556,0.50173193,0.08171024,tuning
358,527,0.029568646,0.2729869,0.50719905,0.0671478,tuning
360,529,0.02190509,0.3089947,0.5052052,0.07564884,tuning
361,531,0.022370793,0.27541772,0.505402,0.067739725,tuning
363,533,0.045552164,0.33732975,0.51096773,0.082279526,tuning
364,534,0.035872746,0.29586524,0.5086584,0.07254019,tuning
365,535,0.010412111,0.32117137,0.5024768,0.07858113,tuning
366,537,0.030603886,0.34174427,0.5073748,0.08338771,tuning
368,539,0.056140542,0.29384637,0.51361585,0.07198845,tuning
371,542,0.079608716,0.36363035,0.5191659,0.088279,tuning
372,543,0.014689571,0.29439053,0.5035298,0.072281614,tuning
374,546,0.07779075,0.3269015,0.518878,0.07974929,tuning
379,551,-0.03370098,0.25690788,0.49168915,0.063379966,tuning
380,552,0.047257442,0.31133577,0.5114148,0.076155975,tuning
381,553,0.011849377,0.22324629,0.502866,0.055194758,tuning
382,555,-0.008334138,0.25217724,0.49792978,0.06222551,tuning
385,562,-0.008158603,0.3075112,0.49799973,0.07541404,tuning
392,585,0.034438714,0.3500122,0.5083098,0.08534621,tuning
393,586,0.009758724,0.29796797,0.5022733,0.0730934,tuning
396,589,0.025941638,0.25256583,0.50630754,0.06227289,tuning
397,590,0.03149647,0.26845598,0.50759834,0.06598111,tuning
399,593,0.018744396,0.296929,0.50451225,0.072854854,tuning
400,594,-0.00451056,0.581973,0.49621546,0.13531466,tuning
401,595,0.01837773,0.27351654,0.50442994,0.067293845,tuning
402,596,0.008899323,0.5599447,0.49956882,0.13065341,tuning
403,597,0.028820753,0.30573797,0.5068939,0.074890815,tuning
405,605,0.03486596,0.31616578,0.50843084,0.077376544,tuning
407,608,-0.00963233,0.2565362,0.49765205,0.06329369,tuning
409,610,-0.00021898498,0.3103171,0.49970764,0.075948946,tuning
410,611,0.06552127,0.29014796,0.5159849,0.07114172,tuning
414,616,0.025453161,0.39501137,0.5054296,0.09530154,tuning
416,628,0.044616267,0.29164195,0.51081693,0.07151484,tuning
422,647,0.029322883,0.3046476,0.50704336,0.07460567,tuning
423,648,0.031693056,0.25834486,0.5077169,0.06362264,tuning
425,653,0.031059116,0.2818168,0.5075563,0.06925743,tuning
428,663,0.012369961,0.28989878,0.5030052,0.07124714,tuning
429,671,0.01284546,0.26578134,0.50315726,0.06552252,tuning
430,673,0.06186573,0.3150375,0.51506513,0.07708579,tuning
431,674,0.022804936,0.41877055,0.5047304,0.10065235,tuning
432,678,0.03812275,0.27770993,0.5092796,0.06824908,tuning
434,688,0.08827298,0.3780081,0.5211877,0.09149116,tuning
441,707,0.06333976,0.33045465,0.5152452,0.080546804,tuning
442,708,0.041723844,0.27604848,0.51022655,0.06787757,tuning
446,719,0.05579418,0.32188323,0.51351494,0.07865845,tuning
447,720,0.033822786,0.25803766,0.50830865,0.06362651,tuning
448,724,0.051085144,0.3166788,0.51238495,0.07746434,tuning
450,728,0.0039092964,0.2643569,0.5009812,0.065169685,tuning
451,733,0.04646627,0.28001675,0.51128143,0.06874901,tuning
453,736,0.04998937,0.2826924,0.5121555,0.069390886,tuning
454,737,0.07363634,0.32595897,0.5178365,0.07951932,tuning
455,741,0.0025583627,0.23882118,0.5006351,0.05903192,tuning
458,745,0.036735773,0.2596638,0.50901085,0.064024895,tuning
459,748,0.04949912,0.281836,0.5120497,0.06920226,tuning
462,762,0.089287534,0.35956767,0.5215586,0.087342486,tuning
466,778,0.022289982,0.28569958,0.5054076,0.07019335,tuning
467,780,0.03476766,0.2599364,0.508496,0.06400395,tuning
470,783,0.021509448,0.27231255,0.5052728,0.0670372,tuning
471,784,0.033763297,0.33474448,0.5081976,0.08182021,tuning
472,785,-0.0054013743,0.27151614,0.49864972,0.066869915,tuning
473,786,0.069643624,0.29912916,0.5169082,0.073169015,tuning
474,788,0.024058606,0.27551383,0.5058406,0.06778266,tuning
475,798,0.062287074,0.31309545,0.5151212,0.07655239,tuning
476,799,0.006454071,0.26982513,0.5015877,0.06646937,tuning
479,802,0.033163935,0.27342945,0.50801945,0.067185,tuning
480,804,0.04620576,0.29655415,0.51124215,0.07272427,tuning
481,805,0.02049935,0.3306495,0.5048728,0.08077613,tuning
487,832,0.049177274,0.29774126,0.51185775,0.072887234,tuning
490,836,0.0852626,0.3094431,0.5206514,0.07547697,tuning
492,838,0.026877914,0.2575375,0.50659096,0.06350405,tuning
496,849,0.066496484,0.31963134,0.51612633,0.07809266,tuning
499,858,0.022349829,0.34441712,0.50493234,0.083709046,tuning
500,861,0.018077573,0.30378965,0.5042836,0.074426256,tuning
501,866,0.02081914,0.2620614,0.505087,0.06456745,tuning
502,879,0.05123315,0.2815803,0.5125195,0.069181055,tuning
510,898,0.0038204321,0.53432006,0.49873897,0.12541357,tuning
511,899,0.018920347,0.4448513,0.50327337,0.10628011,tuning
512,900,0.0014339222,0.48283336,0.49873984,0.11460439,tuning
515,903,0.038741138,0.4508146,0.50793046,0.10730062,tuning
517,905,0.026467955,0.59800386,0.50309384,0.13795877,tuning
520,908,0.014491807,0.45106927,0.5022226,0.10769319,tuning
521,909,0.036702566,0.460419,0.5073934,0.10946789,tuning
522,910,0.01122113,0.4163137,0.50169253,0.100008614,tuning
523,911,0.017145084,0.39601347,0.5033011,0.095478125,tuning
524,912,-0.008722199,0.5389607,0.49585682,0.12651663,tuning
525,913,0.004357257,0.564834,0.49852765,0.13168079,tuning
527,915,0.007780951,0.44402912,0.50065464,0.10618084,tuning
528,916,0.050846897,0.46226996,0.5106623,0.10969237,tuning
531,919,0.009399202,0.5624177,0.49977085,0.13121411,tuning
533,921,0.02666991,0.29868847,0.5063182,0.073190495,tuning
537,926,0.020862259,0.5047632,0.50309163,0.11904842,tuning
539,928,0.017928364,0.57348305,0.50150335,0.13322961,tuning
541,930,0.021212146,0.52265227,0.50288093,0.12271768,tuning
542,931,0.012942531,0.5399956,0.500826,0.12651226,tuning
544,933,0.044734813,0.47485125,0.50904095,0.11240906,tuning
549,940,0.0068159904,0.56886625,0.4990024,0.13241631,tuning
554,945,0.0048692604,0.58166516,0.49833038,0.13500305,tuning
559,950,0.016175315,0.5933378,0.5007941,0.1371577,tuning
560,951,0.023842273,0.54910755,0.5032244,0.12820691,tuning
561,952,0.011839467,0.48668173,0.50136757,0.11545331,tuning
563,954,-0.00024448417,0.59848696,0.4970868,0.13856934,tuning
564,955,-0.0019142148,0.5576945,0.49719906,0.13031763,tuning
566,968,-0.009805522,0.34778106,0.4971758,0.08468597,tuning
567,969,0.006406117,0.48310927,0.5000109,0.114644855,tuning
568,971,0.009729942,0.4600731,0.5010624,0.10973539,tuning
572,986,0.020294067,0.22917661,0.5049521,0.056651235,tuning
575,994,0.014037486,0.27993074,0.5034258,0.06887847,tuning
576,996,0.061031383,0.30454218,0.514797,0.07449282,tuning
578,999,0.028171599,0.27972648,0.5068389,0.06874743,tuning
585,1009,0.04442776,0.35945806,0.5103233,0.08717389,tuning
586,1010,0.031651627,0.40124753,0.5069792,0.09676587,tuning
588,1012,0.0014945484,0.4525939,0.4991237,0.10817129,tuning
589,1013,0.00024324615,0.45055425,0.49898154,0.10780939,tuning
591,1015,0.021000104,0.25852653,0.50510496,0.06369812,tuning
593,1017,0.034088627,0.4388763,0.5070066,0.10492167,tuning
595,1019,0.016770063,0.47010514,0.5024771,0.11179421,tuning
596,1020,0.034363195,0.32321543,0.5082911,0.07903046,tuning
598,1022,0.03121242,0.5059347,0.5055378,0.11927446,tuning
599,1023,0.014177659,0.34874007,0.5028685,0.08475425,tuning
602,1027,0.03522685,0.3542584,0.50834274,0.086177126,tuning
603,1028,0.019866137,0.40311408,0.5039611,0.09713894,tuning
604,1029,0.017441459,0.563878,0.501518,0.13135476,tuning
605,1030,0.04376273,0.35274297,0.5102355,0.08569476,tuning
606,1031,0.015613107,0.36667925,0.5032326,0.088929236,tuning
607,1032,0.00089768483,0.4838944,0.49862856,0.114891656,tuning
608,1033,0.014196858,0.33153868,0.5032188,0.080971666,tuning
610,1035,0.0015518069,0.38001198,0.4997133,0.09203553,tuning
611,1036,0.04453946,0.2620809,0.51080483,0.06444947,tuning
612,1037,0.0541175,0.34969297,0.51294684,0.08506113,tuning
613,1041,0.011692505,0.29653093,0.5028356,0.072797455,tuning
614,1042,0.015749983,0.29851764,0.5038316,0.07326785,tuning
617,1047,0.034508057,0.2788633,0.50837654,0.06851731,tuning
623,1059,-0.014185892,0.29895127,0.4965229,0.073382474,tuning
624,1060,0.019471573,0.26025692,0.5047723,0.06415202,tuning
626,1064,0.043359753,0.31329334,0.5105374,0.07670599,tuning
629,1073,0.009354828,0.36144978,0.5017385,0.087743215,tuning
630,1077,-0.005241249,0.33154675,0.4983369,0.08090726,tuning
631,1078,0.021464497,0.37663466,0.5045598,0.09112256,tuning
632,1079,0.0177594,0.28479663,0.5042489,0.06995879,tuning
633,1080,0.011475158,0.32224125,0.5025198,0.078704864,tuning
634,1081,0.028153453,0.33544925,0.50650746,0.08172362,tuning
637,1084,0.024876432,0.39119527,0.5052073,0.094352,tuning
639,1086,0.05300106,0.5091608,0.5105019,0.119496934,tuning
641,1089,0.016782485,0.2590151,0.5041147,0.06385406,tuning
642,1090,0.022479732,0.30335215,0.5053002,0.07428265,tuning
644,1092,0.041409083,0.28686544,0.5099614,0.07031192,tuning
645,1093,0.022278003,0.33216828,0.5052535,0.0810658,tuning
646,1094,0.02452721,0.3096434,0.50590205,0.07580886,tuning
647,1095,-0.019367898,0.31070212,0.49519837,0.07613263,tuning
648,1096,0.008714429,0.33104652,0.50184834,0.080778405,tuning
649,1097,0.019678833,0.3036951,0.5045402,0.07435415,tuning
651,1100,0.04467394,0.33684275,0.5106994,0.082117856,tuning
652,1101,0.0300689,0.29252434,0.5071261,0.07166576,tuning
653,1103,0.015305798,0.5059996,0.50184774,0.119445935,tuning
654,1104,0.007837538,0.5224618,0.5000195,0.12310007,tuning
656,1120,0.029910224,0.31444028,0.50713974,0.07689362,tuning
657,1124,0.01783941,0.36495587,0.5039559,0.08861304,tuning
658,1125,0.024233533,0.3713311,0.5053248,0.08995227,tuning
659,1126,0.06290454,0.37502682,0.5151233,0.09103151,tuning
660,1127,0.0007031204,0.28107122,0.50005704,0.069074124,tuning
662,1129,0.036722645,0.3312381,0.5086072,0.08068778,tuning
663,1130,0.019629028,0.29862842,0.50456786,0.07316557,tuning
664,1131,0.030230138,0.31387842,0.5071205,0.07670461,tuning
665,1132,0.042463426,0.33425307,0.51004624,0.08142107,tuning
666,1135,0.03806819,0.3598984,0.5088551,0.087356314,tuning
667,1136,0.017896032,0.32794967,0.50402087,0.08000335,tuning
668,1147,0.0340117,0.2273671,0.5083887,0.056231856,tuning
674,1171,0.0011741428,0.2760757,0.50030875,0.06797865,tuning
681,1179,-0.0020057282,0.31709847,0.4994244,0.07763848,tuning
685,1186,-0.0070402804,0.33706582,0.49811256,0.08224401,tuning
687,1188,0.012502394,0.25453016,0.50304914,0.06281112,tuning
688,1189,0.0191785,0.25790843,0.504659,0.06356213,tuning
690,1191,0.057378702,0.34917125,0.5137989,0.08500307,tuning
694,1196,0.01809924,0.29445764,0.5041864,0.07216599,tuning
695,1197,0.0022568116,0.26125467,0.5004868,0.06439503,tuning
698,1200,0.012718582,0.27701217,0.502969,0.06808865,tuning
699,1201,0.020934092,0.358366,0.50444233,0.08684841,tuning
701,1203,0.018510006,0.47903144,0.50285965,0.11362651,tuning
702,1204,0.021910401,0.39247727,0.50445294,0.09462097,tuning
703,1205,0.03399863,0.30011916,0.5081146,0.073468454,tuning
704,1206,-0.00833993,0.31235173,0.4976459,0.07643857,tuning
705,1207,0.016030297,0.4234016,0.5028423,0.101586394,tuning
706,1208,0.014711946,0.3187153,0.5032837,0.07788322,tuning
709,1211,-0.006357539,0.27622765,0.49836984,0.06795754,tuning
710,1212,0.03175302,0.4954074,0.5057604,0.11699053,tuning
711,1213,0.018631393,0.2874977,0.5045209,0.070606604,tuning
712,1214,0.020206064,0.299157,0.50468075,0.07325214,tuning
713,1215,-0.0112714525,0.2395946,0.49721485,0.059223615,tuning
715,1217,0.011227941,0.29996637,0.5026153,0.07353841,tuning
716,1218,0.026069665,0.27748194,0.50626314,0.06818427,tuning
717,1219,0.020061102,0.4253214,0.50374335,0.10193686,tuning
718,1220,0.023110885,0.3051097,0.5054015,0.07465861,tuning
719,1221,0.010546622,0.33847475,0.5021913,0.082443535,tuning
721,1223,0.03155087,0.25495777,0.5077109,0.06286005,tuning
722,1224,0.024921993,0.2973023,0.50595975,0.0728947,tuning
723,1225,0.015831448,0.32696205,0.50360656,0.07984079,tuning
725,1227,0.014093942,0.312622,0.5032446,0.07649838,tuning
727,1230,0.00038706386,0.3151278,0.49981892,0.07706591,tuning
728,1231,0.028105536,0.3587067,0.5064315,0.08711068,tuning
730,1234,0.017182494,0.32959145,0.5037844,0.08034046,tuning
731,1235,0.014892693,0.35001275,0.50314593,0.08510959,tuning
733,1237,0.0127784,0.46980223,0.5016941,0.11173349,tuning
734,1238,0.031134108,0.31774834,0.507377,0.07768392,tuning
735,1240,0.02255473,0.28258657,0.5053625,0.06939443,tuning
737,1242,0.023269998,0.2751136,0.50558496,0.067629166,tuning
738,1243,0.005812121,0.31181553,0.5013271,0.076400846,tuning
739,1244,0.0050790776,0.31251526,0.5010084,0.07646038,tuning
740,1245,0.013476465,0.31848365,0.503174,0.07792885,tuning
741,1246,0.026748044,0.34199426,0.5062392,0.083307385,tuning
742,1247,-0.009174574,0.37288663,0.49722248,0.09043735,tuning
743,1248,0.020420523,0.44791213,0.50361276,0.10685684,tuning
744,1249,0.03383477,0.29687718,0.50813246,0.07276977,tuning
745,1250,0.024744991,0.473048,0.5044339,0.11230781,tuning
747,1252,0.02147294,0.36378723,0.504691,0.088214844,tuning
748,1253,0.020243665,0.5016406,0.50295764,0.118405364,tuning
749,1254,0.026629075,0.4779874,0.50470227,0.11328266,tuning
750,1256,0.012160891,0.60674196,0.49974388,0.14000504,tuning
751,1257,-0.0003146285,0.28824586,0.49980938,0.070807464,tuning
752,1258,0.011942004,0.26617125,0.5027745,0.06549049,tuning
753,1259,0.047302406,0.3034417,0.5113082,0.07416776,tuning
755,1261,0.014918312,0.27048826,0.5035595,0.066574566,tuning
756,1262,0.042450234,0.40411937,0.50927335,0.09702046,tuning
758,1264,-0.003194258,0.2972101,0.4990396,0.07292825,tuning
759,1265,-0.006467985,0.2615306,0.49839818,0.06448335,tuning
761,1267,0.026016898,0.442043,0.5050452,0.10554385,tuning
762,1268,0.026885185,0.3550961,0.50626767,0.086342126,tuning
763,1269,0.011711589,0.5417398,0.50048625,0.12681448,tuning
764,1270,0.025082722,0.27342558,0.50602794,0.06722813,tuning
765,1271,0.035442606,0.35484344,0.508371,0.08629041,tuning
766,1272,0.0317679,0.39315858,0.5068218,0.094673,tuning
770,1276,0.02378062,0.39305517,0.50496805,0.0947951,tuning
772,1278,0.014680516,0.34000298,0.50313187,0.08280606,tuning
774,1280,0.023758063,0.32478905,0.50563514,0.079364024,tuning
775,1281,0.00065428764,0.58178055,0.4975649,0.13521153,tuning
776,1282,-0.033205982,0.5319512,0.4901121,0.1253375,tuning
777,1283,0.010296319,0.42922145,0.50127184,0.102805935,tuning
779,1285,0.00986964,0.2940536,0.5023452,0.07219372,tuning
780,1286,0.018656543,0.33923778,0.50415486,0.082621776,tuning
781,1287,0.019036839,0.44778764,0.50325197,0.106834345,tuning
782,1288,-0.0032077443,0.28055966,0.49909824,0.06897157,tuning
784,1290,0.010851098,0.30134287,0.5024578,0.07382495,tuning
785,1291,0.02480297,0.25067666,0.5060058,0.061782572,tuning
786,1292,0.004147854,0.31562957,0.5007597,0.07721874,tuning
787,1293,0.021013575,0.35069197,0.5047795,0.085328154,tuning
789,1295,0.011712763,0.34138042,0.5026548,0.08323857,tuning
791,1297,0.023451755,0.31719103,0.5054981,0.07754374,tuning
792,1298,0.004853001,0.32287216,0.50089806,0.078885056,tuning
793,1299,0.030763796,0.31689963,0.50723237,0.07740293,tuning
794,1300,0.008336319,0.32196397,0.501835,0.07870924,tuning
795,1301,0.006860733,0.4281916,0.50047284,0.10262826,tuning
796,1302,0.00411702,0.3096089,0.500862,0.07584428,tuning
798,1304,0.014084463,0.35120055,0.5028507,0.085308306,tuning
801,1307,0.028052142,0.29586595,0.50675213,0.07257563,tuning
802,1320,0.026169205,0.32448167,0.5062626,0.07931371,tuning
804,1327,0.020217404,0.33243245,0.50471723,0.08115563,tuning
807,1333,-0.009873156,0.36476627,0.49694136,0.088548295,tuning
810,1339,0.005587143,0.26203385,0.501289,0.06456402,tuning
811,1340,0.01616501,0.58193386,0.50095004,0.134954,tuning
812,1342,0.03432344,0.2861806,0.50833946,0.07027776,tuning
813,1343,0.01873267,0.31213075,0.50444245,0.076392815,tuning
815,1345,0.015077614,0.3308916,0.50331664,0.08072356,tuning
817,1347,0.028567055,0.25980902,0.50690436,0.063955784,tuning
819,1350,0.012743309,0.32014993,0.50277925,0.07823035,tuning
824,1356,0.014989255,0.23840652,0.50366,0.058923114,tuning
827,1359,0.0813504,0.33094677,0.5197717,0.08070597,tuning
832,1367,0.048749216,0.29488537,0.5119188,0.0723783,tuning
834,1371,0.031098051,0.3603478,0.5071381,0.08744912,tuning
835,1372,0.017505536,0.28422344,0.5041755,0.0698463,tuning
837,1374,0.007155772,0.29922873,0.50155854,0.07335295,tuning
838,1375,0.027916126,0.31811985,0.50650954,0.07767366,tuning
839,1376,0.014525088,0.28502393,0.5033774,0.069964655,tuning
841,1378,0.034798916,0.29430893,0.5083224,0.07210165,tuning
843,1380,0.021534242,0.34230956,0.5049327,0.08344012,tuning
844,1381,0.06446249,0.4004777,0.51527184,0.096709564,tuning
846,1385,0.023514682,0.2992441,0.505563,0.07329719,tuning
847,1387,0.021083845,0.29688534,0.5048548,0.07267324,tuning
848,1388,0.075343385,0.3668704,0.51779735,0.08870146,tuning
