item_idx,item_id,base_edge_logit_mean,target_edge_logit_mean,residual_edge_logit_mean,residual_edge_logit_std,residual_l2_norm,base_edge_probability_mean,target_edge_probability_mean,stage
209,318,0.030794553,0.07863939,0.047844835,0.013128865,0.29768077,0.50693536,0.51840544,tuning
210,319,0.028031757,0.026099028,-0.0019327314,0.017842198,0.10767944,0.50667536,0.50620013,tuning
214,327,0.093949445,0.08448052,-0.009468922,0.012173499,0.092535205,0.52245235,0.5201622,tuning
216,329,0.090119086,0.0735883,-0.01653079,0.017345997,0.14376864,0.5215543,0.517528,tuning
219,333,0.07034573,0.072168164,0.0018224373,0.0084783835,0.052032236,0.5166904,0.51714885,tuning
221,337,0.048358828,0.057272978,0.008914153,0.013205965,0.09559784,0.5112981,0.5133741,tuning
222,338,0.11540238,0.11353135,-0.0018710163,0.012309163,0.0747033,0.5272538,0.5267823,tuning
223,339,0.08092645,0.08264118,0.0017147335,0.0136616565,0.08261309,0.51929253,0.5197214,tuning
225,342,0.047949154,0.060721055,0.012771894,0.017279191,0.12892208,0.5115489,0.51456654,tuning
226,344,0.08692565,0.07379034,-0.013135309,0.014924955,0.11929151,0.5205502,0.5173521,tuning
227,345,0.05205553,0.046519633,-0.005535902,0.010293285,0.07012507,0.5122954,0.5109435,tuning
229,348,0.041924406,0.04127649,-0.00064791314,0.010563124,0.063497856,0.5100087,0.50985324,tuning
232,351,0.08386416,0.07355652,-0.010307629,0.010706297,0.08917058,0.51991993,0.517421,tuning
234,353,0.07355555,0.05501605,-0.018539513,0.009452312,0.124860525,0.5175962,0.5131033,tuning
236,355,0.13033919,0.14764957,0.017310387,0.018923046,0.15387762,0.5306872,0.534886,tuning
237,356,0.034650203,0.034956593,0.00030638816,0.014494357,0.086985566,0.508235,0.5083167,tuning
238,357,0.03568394,0.040213905,0.0045299716,0.011592536,0.07467711,0.5085199,0.50957257,tuning
241,361,0.08048996,0.06960016,-0.010889798,0.010832693,0.09216105,0.5191999,0.5165789,tuning
247,367,0.08729812,0.08662718,-0.00067094096,0.012804668,0.07693341,0.5205982,0.5203936,tuning
248,368,0.07344931,0.06663769,-0.006811619,0.013783814,0.092250206,0.5176567,0.51602894,tuning
249,370,0.10884973,0.098998316,-0.009851412,0.0150657315,0.10800443,0.5257747,0.5233975,tuning
250,371,0.08557687,0.091331005,0.00575413,0.011328032,0.07623409,0.52020794,0.52161956,tuning
251,372,0.09468323,0.0684363,-0.026246922,0.013383009,0.17677163,0.5224739,0.51621795,tuning
252,373,0.03851402,0.051439747,0.012925731,0.012937507,0.10972843,0.5090528,0.512198,tuning
254,376,0.09641016,0.107346974,0.0109368,0.016219059,0.117371954,0.52297485,0.5255521,tuning
255,377,0.055231914,0.051244825,-0.003987087,0.011819751,0.07484465,0.51331687,0.5123365,tuning
258,380,0.055558365,0.06433678,0.008778404,0.01565216,0.10767459,0.51330924,0.5153812,tuning
260,382,0.092044115,0.092402056,0.00035794347,0.011483949,0.06893715,0.52183855,0.5219139,tuning
261,383,0.07461009,0.065896,-0.008714103,0.011813499,0.08807835,0.51810145,0.5159657,tuning
265,405,0.14103048,0.15004201,0.009011536,0.01647087,0.11264948,0.5332042,0.5353346,tuning
268,410,0.09981189,0.07481196,-0.024999946,0.0135289775,0.17055525,0.52366865,0.51765895,tuning
269,412,0.07873041,0.050856806,-0.02787361,0.0071396804,0.17264087,0.5184314,0.5117425,tuning
274,417,0.043167114,0.036543787,-0.0066233333,0.019001765,0.120738074,0.5103764,0.50878406,tuning
276,420,0.12219,0.14007898,0.017888984,0.01262088,0.13135785,0.5289557,0.53321844,tuning
281,426,0.08700205,0.08580169,-0.0012003493,0.019550495,0.11752386,0.52075726,0.5203932,tuning
283,428,0.057507508,0.07421442,0.016706917,0.013260436,0.12797879,0.5135321,0.5175369,tuning
285,431,0.061888058,0.06672229,0.0048342305,0.00875988,0.06003158,0.5147202,0.5159056,tuning
287,434,0.09147745,0.08682597,-0.0046515036,0.014651453,0.09223262,0.5218773,0.52069306,tuning
288,435,0.12214126,0.1259818,0.003840535,0.016164683,0.09968791,0.5287845,0.52979517,tuning
292,440,0.03819703,0.05534274,0.017145716,0.013701381,0.13168645,0.5091257,0.51324123,tuning
297,446,0.034535296,0.059145186,0.024609895,0.008451801,0.15612455,0.5081161,0.5140798,tuning
300,450,0.093099624,0.08534973,-0.007749893,0.014757154,0.100010194,0.5218586,0.51992,tuning
303,454,0.073944874,0.06741835,-0.006526519,0.014792601,0.09701028,0.5174035,0.5157598,tuning
304,455,0.123655066,0.111678906,-0.011976173,0.019339066,0.13648228,0.5293236,0.5264517,tuning
306,457,0.041310877,0.06913317,0.027822295,0.011163006,0.17986923,0.5097358,0.51644915,tuning
312,466,0.10505828,0.093595624,-0.011462655,0.012842806,0.103285454,0.524928,0.5222144,tuning
315,471,0.04652205,0.045632534,-0.0008895126,0.010062863,0.060612604,0.511133,0.510894,tuning
318,475,0.041034088,0.05988609,0.018852003,0.010974907,0.13088344,0.50951123,0.51402175,tuning
321,480,0.042223908,0.038527586,-0.0036963236,0.01587703,0.097809725,0.51009995,0.5092009,tuning
322,481,0.072693735,0.050325304,-0.022368435,0.012573896,0.15396164,0.51726633,0.5118188,tuning
325,485,0.13229492,0.11895744,-0.013337482,0.02159365,0.15228352,0.5311371,0.52793324,tuning
330,491,0.08727792,0.08923912,0.0019612038,0.01857957,0.11209675,0.5204004,0.5207951,tuning
331,492,0.03886294,0.051412083,0.012549143,0.01268776,0.10707273,0.50921506,0.5122418,tuning
332,493,0.043300703,0.023139864,-0.020160833,0.017651115,0.16077548,0.5103391,0.5054763,tuning
333,494,0.09028676,0.07297039,-0.017316356,0.009737512,0.119198635,0.5216085,0.5173768,tuning
335,500,0.0921636,0.084110685,-0.008052917,0.017453626,0.11533094,0.5218138,0.519853,tuning
341,507,0.064477116,0.04196485,-0.022512266,0.011465536,0.15158294,0.51539123,0.5099531,tuning
342,508,0.052619282,0.06817666,0.015557374,0.014867108,0.12911336,0.5122745,0.5159643,tuning
343,509,0.045604773,0.030853305,-0.014751468,0.011206865,0.111153886,0.5108025,0.50724244,tuning
347,514,0.06374705,0.05976865,-0.003978398,0.011301942,0.0718903,0.5151826,0.5142135,tuning
348,515,0.05149452,0.055495344,0.0040008225,0.00802755,0.05381573,0.51208454,0.5130306,tuning
349,516,0.12781219,0.13500065,0.0071884594,0.01893657,0.12153039,0.5299053,0.5315249,tuning
352,519,0.15041119,0.16099419,0.010583008,0.030705664,0.19486961,0.53534603,0.53786504,tuning
353,520,0.109703414,0.10329387,-0.006409546,0.02133909,0.13368547,0.5258654,0.52424675,tuning
357,524,0.059369102,0.050598618,-0.008770478,0.011163912,0.08518188,0.51387167,0.51173335,tuning
358,527,0.019874904,0.05376087,0.03388597,0.006536351,0.20706372,0.5045026,0.51273733,tuning
360,529,0.04892785,0.060153075,0.011225214,0.01218445,0.09940213,0.51129436,0.5140002,tuning
361,531,0.05951941,0.06483303,0.005313628,0.017637528,0.11052336,0.514038,0.5152235,tuning
363,533,0.11825996,0.10710803,-0.011151941,0.015808435,0.11607672,0.5280657,0.5253438,tuning
364,534,0.04458888,0.046763882,0.0021750056,0.012189507,0.07429219,0.51057905,0.51110184,tuning
365,535,0.043703116,0.032499366,-0.011203752,0.007880032,0.08218444,0.5102827,0.5075671,tuning
366,537,0.07658373,0.062897,-0.013686735,0.015853092,0.12566346,0.51816636,0.5148023,tuning
368,539,0.061265,0.06395194,0.0026869366,0.013059858,0.08000039,0.51461136,0.51530975,tuning
371,542,0.12360242,0.12209652,-0.0015058679,0.019854931,0.11947172,0.5290759,0.52865964,tuning
372,543,0.053489137,0.046108473,-0.0073806634,0.013219602,0.09084248,0.51286125,0.5110483,tuning
374,546,0.1490131,0.16365659,0.014643497,0.015531314,0.12807629,0.5351685,0.5386952,tuning
379,551,0.041618906,0.025207251,-0.016411658,0.013618095,0.12795554,0.5099431,0.5059737,tuning
380,552,0.08595565,0.085725546,-0.00023010124,0.01810366,0.10863072,0.52035475,0.52028114,tuning
381,553,0.04411942,0.055496093,0.011376669,0.010209908,0.09171777,0.5106828,0.51347965,tuning
382,555,0.03612353,0.032527268,-0.0035962586,0.012378311,0.07734083,0.5086696,0.5078042,tuning
385,562,0.029366128,0.020473104,-0.008893022,0.021190884,0.13788769,0.5069365,0.5048559,tuning
392,585,0.1057439,0.09239083,-0.013353065,0.016832123,0.1289127,0.5249507,0.52173436,tuning
393,586,0.0841656,0.07193825,-0.012227358,0.012661214,0.10560931,0.5198901,0.51698214,tuning
396,589,0.04227572,0.062776126,0.020500405,0.013896169,0.14859785,0.5098798,0.51485467,tuning
397,590,0.040967513,0.0402752,-0.00069231127,0.0050156126,0.030379005,0.5096498,0.5094779,tuning
399,593,0.030213542,0.06276682,0.03255327,0.010670578,0.20554502,0.5068743,0.51475793,tuning
400,594,0.16839078,0.16143754,-0.006953233,0.017234992,0.111508414,0.5327873,0.530802,tuning
401,595,0.04516899,0.044180397,-0.0009885919,0.012745641,0.07670353,0.510658,0.5103618,tuning
402,596,0.16327494,0.16871613,0.005441192,0.019721253,0.12274867,0.53181624,0.5326842,tuning
403,597,0.0597519,0.06901392,0.009262019,0.01380067,0.09972345,0.51425797,0.5165565,tuning
405,605,0.08657903,0.093680106,0.007101072,0.01901433,0.121782266,0.52064633,0.52228546,tuning
407,608,0.02888301,0.02432147,-0.004561545,0.020099755,0.1236652,0.5068645,0.5057906,tuning
409,610,0.0934869,0.075841956,-0.017644944,0.008687325,0.11800547,0.5219078,0.5176182,tuning
410,611,0.10629678,0.11373314,0.0074363733,0.011876976,0.08407758,0.52544814,0.5272446,tuning
414,616,0.13689528,0.12842824,-0.008467038,0.015413652,0.10551669,0.53084254,0.5288566,tuning
416,628,0.036970995,0.062090166,0.025119163,0.011431266,0.16558763,0.5086938,0.51477677,tuning
422,647,0.067577705,0.07619868,0.008620979,0.016445654,0.11140964,0.5160193,0.5180985,tuning
423,648,0.069906384,0.08279651,0.012890122,0.015969353,0.12313535,0.51684403,0.51993674,tuning
425,653,0.086265996,0.07215014,-0.014115865,0.009237505,0.10121862,0.52077806,0.51732826,tuning
428,663,0.050511584,0.049639516,-0.0008720645,0.011496533,0.06917736,0.51209474,0.511918,tuning
429,671,0.037544966,0.04033327,0.0027883044,0.010658519,0.0661032,0.5090628,0.5097585,tuning
430,673,0.102853626,0.11223915,0.009385526,0.014050337,0.101380475,0.52450943,0.5267869,tuning
431,674,0.1408388,0.12788361,-0.012955184,0.019495452,0.14044479,0.5317928,0.52871734,tuning
432,678,0.030557059,0.05165058,0.021093525,0.014092953,0.1522095,0.50710076,0.5122367,tuning
434,688,0.1500679,0.14663291,-0.0034349945,0.030957356,0.18688406,0.53528166,0.534578,tuning
441,707,0.1027269,0.09829446,-0.0044324375,0.014175207,0.08911222,0.52437085,0.52326804,tuning
442,708,0.07999385,0.087970026,0.007976171,0.01254927,0.08921729,0.51910514,0.52103025,tuning
446,719,0.11111196,0.10465054,-0.006461426,0.016503016,0.10633712,0.52628446,0.5246549,tuning
447,720,0.010241877,0.03607657,0.025834693,0.012465045,0.17210786,0.5024221,0.50877213,tuning
448,724,0.09527319,0.0948489,-0.00042428513,0.013831044,0.08302529,0.52258945,0.52241415,tuning
450,728,0.04128537,0.03220645,-0.009078922,0.0096492665,0.07949381,0.5098828,0.50769585,tuning
451,733,0.06283301,0.10157034,0.038737327,0.012588268,0.24438824,0.51507866,0.52450556,tuning
453,736,0.071846455,0.06504427,-0.006802187,0.020236326,0.12809384,0.5172313,0.51553524,tuning
454,737,0.14285743,0.14863127,0.005773835,0.02187203,0.13572776,0.5338344,0.53519833,tuning
455,741,0.02190449,0.048499096,0.026594607,0.0099404035,0.17034979,0.50522256,0.51174337,tuning
458,745,0.012924982,0.064272836,0.051347855,0.007715773,0.31154594,0.50286776,0.5153611,tuning
459,748,0.08862886,0.081744656,-0.0068842047,0.008963004,0.067810014,0.5211129,0.5194211,tuning
462,762,0.14873427,0.16107008,0.0123358285,0.028739415,0.1876501,0.5348084,0.53771126,tuning
466,778,0.037536666,0.03953825,0.0020015752,0.014980042,0.090679035,0.5088333,0.50932527,tuning
467,780,0.07510211,0.08406145,0.008959336,0.014977477,0.10471581,0.5179661,0.5201981,tuning
470,783,0.08021118,0.06970507,-0.010506104,0.013377567,0.10205954,0.51919746,0.51664543,tuning
471,784,0.12318221,0.09947028,-0.023711927,0.01929826,0.18343507,0.5290285,0.5233618,tuning
472,785,0.052545566,0.030193958,-0.02235161,0.013524327,0.15674841,0.5125524,0.50710994,tuning
473,786,0.10373687,0.11854883,0.014811956,0.014554098,0.12459441,0.524642,0.5281922,tuning
474,788,0.09779171,0.0930435,-0.0047482,0.012811883,0.081980675,0.5233165,0.5221415,tuning
475,798,0.1200461,0.12692358,0.0068774796,0.012646034,0.08637123,0.52863306,0.53025234,tuning
476,799,0.06538832,0.0572799,-0.008108431,0.010027815,0.07737528,0.51572305,0.5137883,tuning
479,802,0.057765067,0.0475562,-0.010208865,0.010465242,0.08771955,0.51379514,0.5112862,tuning
480,804,0.07961587,0.07929395,-0.00032190685,0.0126352,0.07583581,0.5191003,0.518996,tuning
481,805,0.07513285,0.08912327,0.013990419,0.0156056415,0.12575231,0.51764464,0.520998,tuning
487,832,0.080166444,0.092587434,0.012420986,0.011332579,0.10088357,0.51892877,0.5218561,tuning
490,836,0.13057671,0.1462268,0.015650071,0.020516768,0.15482587,0.5310197,0.5348284,tuning
492,838,0.040385697,0.055060737,0.014675041,0.008231215,0.10095518,0.50962377,0.5131678,tuning
496,849,0.12297621,0.12741521,0.004438991,0.025351657,0.15442409,0.5290423,0.5299999,tuning
499,858,0.06362744,0.09717237,0.033544935,0.0071711834,0.20581739,0.51362824,0.52154285,tuning
500,861,0.078397386,0.054644994,-0.023752391,0.010966959,0.156972,0.5187047,0.51292646,tuning
501,866,0.03746696,0.036956813,-0.0005101427,0.013249526,0.07955606,0.5089618,0.5088515,tuning
502,879,0.112417184,0.10234022,-0.010076949,0.013763618,0.10234918,0.526687,0.524249,tuning
510,898,0.13303602,0.1480999,0.0150638865,0.0066146636,0.09871312,0.5253996,0.5288107,tuning
511,899,0.111833006,0.11480877,0.002975766,0.014353244,0.087950826,0.5229118,0.52351385,tuning
512,900,0.12433476,0.116721034,-0.0076137185,0.009650443,0.07375358,0.525914,0.5240004,tuning
515,903,0.10832681,0.13416442,0.025837628,0.017037382,0.18569544,0.52302784,0.5287882,tuning
517,905,0.16197696,0.19692852,0.034951568,0.019611908,0.24046747,0.52935237,0.53662384,tuning
520,908,0.0895968,0.09828518,0.0086883865,0.005899201,0.063011035,0.5186169,0.52060807,tuning
521,909,0.10989461,0.1340056,0.02411098,0.016327126,0.17471382,0.52266455,0.52799773,tuning
522,910,0.10306358,0.10813496,0.005071368,0.007935197,0.056503985,0.5216355,0.5227425,tuning
523,911,0.10633846,0.12670414,0.020365674,0.0107700415,0.13822865,0.5227609,0.52750814,tuning
524,912,0.12659031,0.11947886,-0.0071114716,0.008348445,0.06580049,0.5243091,0.5226216,tuning
525,913,0.14074998,0.14259726,0.0018473095,0.006779882,0.042162266,0.527568,0.5279033,tuning
527,915,0.1164695,0.11320439,-0.003265127,0.0059272773,0.040602617,0.52454925,0.5238062,tuning
528,916,0.11199044,0.13637497,0.024384532,0.013033123,0.16589406,0.52297795,0.5285068,tuning
531,919,0.1569864,0.17085658,0.013870183,0.014745419,0.12146249,0.52991414,0.53282875,tuning
533,921,0.057656612,0.08584741,0.028190805,0.009528585,0.17854567,0.513119,0.5198274,tuning
537,926,0.13896465,0.15485115,0.015886499,0.009733604,0.111787565,0.527413,0.53097534,tuning
539,928,0.1500662,0.15157181,0.0015056267,0.0108089615,0.06547993,0.5292955,0.5293953,tuning
541,930,0.124235235,0.14627388,0.022038657,0.011388368,0.14884323,0.5246601,0.5294934,tuning
542,931,0.1528905,0.14507256,-0.007817959,0.014969129,0.10132636,0.5311169,0.5291966,tuning
544,933,0.13058588,0.16635543,0.035769552,0.028784996,0.27548018,0.5269358,0.53467005,tuning
549,940,0.16721211,0.15851493,-0.008697178,0.0131882,0.094786614,0.533023,0.530827,tuning
554,945,0.16236545,0.16570945,0.0033439891,0.008534317,0.054996416,0.5303589,0.53099686,tuning
559,950,0.1630023,0.1635262,0.0005239145,0.008826596,0.053052783,0.5308142,0.5307746,tuning
560,951,0.14505868,0.15113711,0.006078423,0.010955765,0.07517404,0.5276973,0.5291832,tuning
561,952,0.14787285,0.13712555,-0.010747305,0.015098028,0.11119524,0.5313236,0.52855515,tuning
563,954,0.15630785,0.15621789,-8.9936606e-05,0.0063596396,0.038161658,0.528903,0.5288933,tuning
564,955,0.15337572,0.1386141,-0.014761625,0.0086249,0.10257973,0.5293207,0.52595115,tuning
566,968,0.09399714,0.0765647,-0.017432434,0.010973181,0.123591326,0.52108496,0.5170086,tuning
567,969,0.12274383,0.12623304,0.003489216,0.012408171,0.07733656,0.5250832,0.5258679,tuning
568,971,0.114371605,0.12346363,0.009092039,0.008654302,0.07531425,0.5235509,0.5256372,tuning
572,986,0.053320035,0.07493248,0.02161243,0.027950825,0.21199162,0.51279,0.5179918,tuning
575,994,0.03563963,0.045445092,0.009805464,0.015456776,0.109827705,0.5083381,0.5107219,tuning
576,996,0.10295201,0.10808732,0.0051353127,0.015754132,0.09941985,0.52461934,0.5257509,tuning
578,999,0.08813267,0.084030956,-0.0041017183,0.0095317615,0.062260967,0.52100074,0.5200334,tuning
585,1009,0.12585382,0.11605133,-0.009802491,0.011842022,0.09223666,0.5290114,0.5265834,tuning
586,1010,0.14594992,0.13716142,-0.008788522,0.01949178,0.12828887,0.5323972,0.5303295,tuning
588,1012,0.14189678,0.13577941,-0.006117363,0.012885561,0.085583605,0.53005475,0.52840805,tuning
589,1013,0.1481126,0.13701676,-0.011095841,0.008110347,0.08246354,0.53175527,0.5291256,tuning
591,1015,0.055407777,0.047776513,-0.007631267,0.016463684,0.10887796,0.5133634,0.51146245,tuning
593,1017,0.15631114,0.1593433,0.003032166,0.021065764,0.12769721,0.53369945,0.53423613,tuning
595,1019,0.12995236,0.13407843,0.004126078,0.016194422,0.10027072,0.52724004,0.52803665,tuning
596,1020,0.089136116,0.087985784,-0.0011503347,0.013554159,0.08161732,0.52103823,0.5207269,tuning
598,1022,0.15943727,0.19289005,0.033452775,0.018968284,0.23073757,0.53256154,0.5399244,tuning
599,1023,0.0801138,0.10090099,0.020787202,0.011011983,0.1411431,0.5175969,0.5225317,tuning
602,1027,0.11241802,0.114305906,0.0018878935,0.01535984,0.09285256,0.52616906,0.5266272,tuning
603,1028,0.10267588,0.110014886,0.007339019,0.014499419,0.09750588,0.52241194,0.52400404,tuning
