item_idx,item_id,base_edge_logit_mean,target_edge_logit_mean,residual_edge_logit_mean,residual_edge_logit_std,residual_l2_norm,base_edge_probability_mean,target_edge_probability_mean,stage
322,481,0.017665235,0.014697762,-0.0029674747,0.014239197,0.087270744,0.5039013,0.50314295,tuning
325,485,0.048422463,0.031076405,-0.017346058,0.021072276,0.16376005,0.5112051,0.5069907,tuning
330,491,0.024349064,0.03609972,0.011750659,0.018097542,0.12946644,0.50546014,0.5082678,tuning
331,492,-0.02439023,-0.01522804,0.009162194,0.014669315,0.10377305,0.49391344,0.49612507,tuning
332,493,-0.010670711,-0.029319014,-0.018648297,0.011552065,0.13161889,0.4971806,0.49267653,tuning
333,494,0.0107879825,-0.0046550552,-0.015443031,0.013141521,0.12166645,0.50235015,0.4986126,tuning
335,500,0.0052743354,0.0037002796,-0.0015740552,0.016607853,0.10009368,0.50106907,0.5006437,tuning
341,507,0.0025529952,-0.00548903,-0.008042024,0.010808884,0.08083452,0.50030255,0.4983476,tuning
342,508,-0.009761619,0.011267002,0.021028617,0.018448174,0.16784328,0.49733293,0.50237995,tuning
343,509,-0.022301124,-0.046417866,-0.024116741,0.015105104,0.17073995,0.49437147,0.48858452,tuning
347,514,-0.016294323,-0.01019133,0.0061029904,0.012646858,0.08425451,0.49582794,0.49727848,tuning
348,515,-0.029750057,-0.017053261,0.012696791,0.014257896,0.11455069,0.49252218,0.4955725,tuning
349,516,0.04316681,0.04008825,-0.00307856,0.019018838,0.115598336,0.5100799,0.5092818,tuning
352,519,0.060075026,0.070197836,0.01012281,0.025134804,0.16258003,0.5141885,0.5166299,tuning
353,520,0.026836801,0.03005003,0.0032132324,0.015398101,0.09437876,0.506158,0.50689363,tuning
357,524,0.0016871972,-0.008813978,-0.010501173,0.012107488,0.09616222,0.500077,0.49752018,tuning
358,527,-0.057164602,-0.017580025,0.039584577,0.0102289,0.24530897,0.48588955,0.49549305,tuning
360,529,-0.029251503,-0.016838484,0.0124130165,0.013487973,0.10998319,0.49260792,0.49559307,tuning
361,531,-0.02002318,-0.012659309,0.007363879,0.013456268,0.09203653,0.4948795,0.4966383,tuning
363,533,0.040164202,0.010866275,-0.029297935,0.019439997,0.21096484,0.5092978,0.5022057,tuning
364,534,-0.030635485,-0.011740204,0.018895281,0.010592678,0.12997122,0.49235657,0.4969432,tuning
365,535,-0.02907552,-0.04331775,-0.014242234,0.01267655,0.11439975,0.49270874,0.48930278,tuning
366,537,0.02147107,0.0076421252,-0.013828944,0.014017201,0.11814389,0.5048694,0.50149304,tuning
368,539,-0.022273183,-0.017210929,0.0050622514,0.009496528,0.06456915,0.4943763,0.49564266,tuning
371,542,0.034493648,0.03974145,0.0052478034,0.015362334,0.09740363,0.50804794,0.5092565,tuning
372,543,0.005434757,-0.014505814,-0.019940568,0.013123501,0.1432295,0.50107265,0.4962565,tuning
374,546,0.05854277,0.057870243,-0.0006725281,0.021030763,0.12624909,0.51384234,0.51373136,tuning
379,551,-0.031096514,-0.05295816,-0.021861643,0.018447952,0.17163129,0.49232796,0.48706737,tuning
380,552,0.02584964,0.042438928,0.016589291,0.014778263,0.13330288,0.50597095,0.5099511,tuning
381,553,-0.018675921,-0.025494464,-0.006818544,0.0114812385,0.08011997,0.49529308,0.49362904,tuning
382,555,-0.032954562,-0.04197018,-0.009015618,0.014918267,0.104585364,0.49183553,0.48967764,tuning
385,562,-0.04398779,-0.055772774,-0.011784982,0.014614436,0.11264471,0.4891683,0.48636362,tuning
392,585,0.021588573,-0.005401045,-0.026989622,0.022165535,0.20954958,0.50478053,0.49834839,tuning
393,586,0.013154189,0.008064277,-0.0050899107,0.011842197,0.07733831,0.5029071,0.5016736,tuning
396,589,-0.027599705,-0.0067367977,0.020862909,0.014788108,0.15343456,0.49302435,0.49812657,tuning
397,590,-0.030061953,-0.0067672157,0.023294738,0.008413001,0.1486043,0.4924586,0.49813658,tuning
399,593,-0.04818789,-0.021338934,0.026848951,0.01699658,0.19065937,0.48800123,0.4945661,tuning
400,594,0.046439845,0.041960437,-0.0044794115,0.010822535,0.07027749,0.5100143,0.50893414,tuning
401,595,-0.03504841,-0.028316386,0.00673203,0.012428091,0.08480564,0.4912644,0.49287334,tuning
402,596,0.043953165,0.05489749,0.0109443255,0.0149902785,0.11136213,0.509444,0.5119903,tuning
403,597,-0.004033526,0.0049344134,0.0089679435,0.016999083,0.11531757,0.4987705,0.5009707,tuning
405,605,0.014825906,0.027409596,0.012583695,0.022343159,0.15385832,0.5032715,0.5062402,tuning
407,608,-0.057170253,-0.05267422,0.0044960235,0.022576781,0.13812062,0.48605368,0.4872064,tuning
409,610,0.020543708,-0.0028192764,-0.023362981,0.013858341,0.16298395,0.5046866,0.49895588,tuning
410,611,0.03693328,0.04893337,0.012000088,0.017920125,0.12940165,0.5086294,0.511521,tuning
414,616,0.03899376,0.035623387,-0.003370379,0.013297571,0.08230829,0.5088923,0.5079906,tuning
416,628,-0.014683042,0.008578335,0.023261376,0.013140029,0.16029684,0.49619803,0.50182414,tuning
422,647,1.6733176e-05,0.013140254,0.013123521,0.020262316,0.14484605,0.499746,0.5028632,tuning
423,648,0.006282519,0.021164699,0.014882184,0.02748392,0.18752714,0.50134265,0.5048641,tuning
425,653,0.026873102,0.020777104,-0.0060959957,0.016635537,0.10630372,0.50627685,0.50474256,tuning
428,663,-0.0140143465,-0.018140577,-0.0041262317,0.010972738,0.070337504,0.4963945,0.49538803,tuning
429,671,-0.037030265,-0.030328184,0.006702084,0.016088242,0.104570456,0.49093893,0.49257237,tuning
430,673,0.039699234,0.030179875,-0.009519364,0.01461925,0.104672186,0.5092329,0.5069077,tuning
431,674,0.045062006,0.023879223,-0.021182783,0.00853421,0.1370239,0.51056504,0.5053885,tuning
432,678,-0.034399647,-0.036413655,-0.0020140007,0.012329612,0.074958116,0.49139568,0.49092546,tuning
434,688,0.057981744,0.054427676,-0.0035540669,0.02886411,0.17449257,0.5136065,0.512765,tuning
441,707,0.034046065,0.034486916,0.00044085365,0.019242872,0.11548753,0.507872,0.50796646,tuning
442,708,0.00023506086,0.007955762,0.0077207107,0.020049237,0.12890667,0.49980557,0.5016021,tuning
446,719,0.028092682,0.03643361,0.008340931,0.017504726,0.11634224,0.5064302,0.5084206,tuning
447,720,-0.07066945,-0.044005163,0.026664302,0.015080626,0.18380089,0.48280218,0.48927975,tuning
448,724,0.03588367,0.046085976,0.010202306,0.021760195,0.14419901,0.5082765,0.510631,tuning
450,728,-0.036936242,-0.027764976,0.009171271,0.017031036,0.1160606,0.49093342,0.49316257,tuning
451,733,0.00031118427,0.012401637,0.012090453,0.012214507,0.10311855,0.49986076,0.50279635,tuning
453,736,0.017628966,0.016696742,-0.0009322197,0.016473737,0.09900055,0.5039941,0.5037,tuning
454,737,0.05187848,0.058514398,0.006635913,0.014108867,0.09354912,0.5121805,0.51374096,tuning
455,741,-0.053441457,-0.048372585,0.0050688647,0.014047955,0.08960684,0.48687273,0.4881391,tuning
458,745,-0.08294224,-0.03513976,0.04780249,0.014781886,0.30021483,0.47974074,0.49134383,tuning
459,748,0.021830907,0.022095429,0.0002645225,0.015349518,0.092110775,0.50492835,0.5049504,tuning
462,762,0.055826638,0.05831147,0.002484831,0.031160792,0.18755825,0.513048,0.5135356,tuning
466,778,-0.043092407,-0.042994183,9.823409e-05,0.013418384,0.080512464,0.48938778,0.48944908,tuning
467,780,0.0028603557,-0.0039143017,-0.0067746574,0.015831098,0.103318475,0.5004686,0.49884355,tuning
470,783,-0.0018005917,-0.031681105,-0.02988051,0.0129828425,0.19547471,0.4993105,0.49208844,tuning
471,784,0.04306189,0.021047214,-0.022014674,0.03005946,0.2235527,0.5099023,0.5046188,tuning
472,785,-0.026688168,-0.038754813,-0.012066648,0.012535269,0.10439604,0.49337795,0.49043453,tuning
473,786,0.031489406,0.03416239,0.002672988,0.015318196,0.09329797,0.50735897,0.5079891,tuning
474,788,0.016215596,0.0152553255,-0.00096027117,0.019206727,0.1153843,0.5036869,0.5033629,tuning
475,798,0.045246292,0.050209448,0.0049631596,0.01267474,0.081671,0.5105775,0.51175547,tuning
476,799,-0.015154779,-0.03363381,-0.018479042,0.012906156,0.13523899,0.4961785,0.49169222,tuning
479,802,-0.006514011,-0.007249472,-0.00073546026,0.013554046,0.081443906,0.49818373,0.49797535,tuning
480,804,0.0053670052,0.0075042597,0.002137258,0.015484233,0.093786225,0.50101924,0.5015103,tuning
481,805,-0.0061323047,-0.0077721933,-0.0016398891,0.011548911,0.06998855,0.4982041,0.4977815,tuning
487,832,0.0005052992,0.032214,0.0317087,0.02685226,0.24930598,0.4997886,0.5073797,tuning
490,836,0.044530552,0.060077116,0.015546564,0.01417671,0.12623902,0.51055735,0.5143482,tuning
492,838,-0.03704338,-0.02758924,0.009454143,0.010104904,0.08302793,0.49083412,0.4931399,tuning
496,849,0.041284006,0.028355893,-0.012928107,0.025081964,0.16930644,0.50958335,0.5064654,tuning
499,858,-0.025297744,0.00872658,0.034024317,0.011693451,0.2158659,0.49317774,0.5014753,tuning
500,861,0.014855946,-0.0138608925,-0.028716836,0.009266382,0.1810492,0.5032943,0.49633253,tuning
501,866,-0.035643395,-0.031528726,0.004114674,0.011676501,0.07428165,0.4912112,0.49219716,tuning
502,879,0.029733956,0.029078076,-0.00065587484,0.013223248,0.07943702,0.5068781,0.5067379,tuning
510,898,0.020996548,0.04071958,0.019723035,0.008945307,0.12994073,0.5039203,0.5086572,tuning
511,899,0.015419649,0.014106474,-0.0013131757,0.009115838,0.055259626,0.5030299,0.5027144,tuning
512,900,0.032739326,0.033050936,0.00031160648,0.00678509,0.04075345,0.5072511,0.50730026,tuning
515,903,0.019155579,0.045275826,0.026120244,0.020718334,0.20003648,0.5040444,0.5102992,tuning
517,905,0.034047976,0.044573043,0.010525068,0.016602619,0.11794603,0.5069066,0.50930625,tuning
520,908,0.007436254,0.019747486,0.0123112295,0.0051668696,0.08010908,0.5009744,0.5039579,tuning
521,909,0.023689648,0.05260939,0.028919747,0.027012916,0.23744006,0.5050161,0.5119341,tuning
522,910,0.01292654,0.017657543,0.004731003,0.006314743,0.04734238,0.5024504,0.50360036,tuning
523,911,0.013323679,0.031559434,0.018235756,0.008799912,0.121487945,0.5027524,0.5071906,tuning
524,912,0.025875017,0.02069828,-0.0051767393,0.0076675597,0.05550895,0.50514764,0.50394636,tuning
525,913,0.02870824,0.03310097,0.0043927343,0.009252375,0.06145317,0.50595474,0.50699973,tuning
527,915,0.020591024,0.028130956,0.0075399303,0.008115912,0.066467054,0.50430804,0.5061398,tuning
528,916,0.013267259,0.046553873,0.03328662,0.019786015,0.23233913,0.5025583,0.51061463,tuning
531,919,0.034624204,0.035122015,0.00049780565,0.011828869,0.07103603,0.5072431,0.50734645,tuning
533,921,-0.022236906,-0.018721206,0.003515707,0.01289834,0.08021337,0.49424234,0.49505153,tuning
537,926,0.022329492,0.0327294,0.010399899,0.0042805863,0.067478344,0.5044446,0.5069555,tuning
539,928,0.028607905,0.031423807,0.002815903,0.007966161,0.05069521,0.50585186,0.50650823,tuning
541,930,0.020542901,0.028741986,0.008199085,0.005695317,0.059898403,0.50397235,0.5059277,tuning
542,931,0.03901403,0.03169331,-0.0073207235,0.010945458,0.07900796,0.5086674,0.50681984,tuning
544,933,0.029753447,0.056799054,0.027045608,0.025276028,0.22210881,0.50653815,0.51300156,tuning
549,940,0.041668642,0.028296582,-0.013372062,0.00913492,0.09716644,0.50895125,0.5056946,tuning
554,945,0.024267998,0.024130892,-0.00013710205,0.0072204955,0.043330785,0.5046951,0.5046351,tuning
559,950,0.03176683,0.040621094,0.008854268,0.011546762,0.0873048,0.5065331,0.5086104,tuning
560,951,0.026906628,0.033163313,0.006256681,0.012960969,0.08635264,0.5054572,0.5069301,tuning
561,952,0.043971077,0.02881774,-0.015153338,0.0072941794,0.10090507,0.51012665,0.50645554,tuning
563,954,0.037538394,0.04391133,0.0063729323,0.00954648,0.06886933,0.5077604,0.5092792,tuning
564,955,0.03233801,0.02882823,-0.0035097764,0.005667919,0.039999727,0.5065917,0.50572115,tuning
566,968,0.018558986,-0.004747327,-0.023306314,0.012333821,0.1582121,0.5041075,0.49844298,tuning
567,969,0.02991188,0.032488912,0.0025770317,0.0062800148,0.040729206,0.5063534,0.5069925,tuning
568,971,0.022341337,0.028654955,0.0063136187,0.010900344,0.075580776,0.50473773,0.506251,tuning
572,986,-0.01811338,-0.006040212,0.012073169,0.0134099405,0.108264334,0.49543655,0.49835008,tuning
575,994,-0.044833865,-0.02821554,0.016618324,0.01159513,0.121581934,0.48894405,0.49296522,tuning
576,996,0.022868015,0.023588935,0.0007209217,0.014996947,0.09008559,0.5052226,0.5053531,tuning
578,999,0.0024358248,-0.007428987,-0.009864812,0.00789287,0.075802565,0.500316,0.4979421,tuning
585,1009,0.034103733,0.04188272,0.0077789864,0.011798461,0.08479262,0.50801504,0.50989383,tuning
586,1010,0.04639618,0.047130562,0.00073437847,0.021961767,0.13184425,0.5107028,0.5107509,tuning
588,1012,0.035048097,0.038197104,0.0031490023,0.013115992,0.08093229,0.5077458,0.50841665,tuning
589,1013,0.049371313,0.04164122,-0.0077300915,0.012600193,0.088694364,0.511329,0.50943667,tuning
591,1015,-0.0006155624,0.018061016,0.018676579,0.019351255,0.16136381,0.4996519,0.5041531,tuning
593,1017,0.033599284,0.045967843,0.012368558,0.021205649,0.14729491,0.5076725,0.51062655,tuning
