item_idx,item_id,base_edge_logit_mean,target_edge_logit_mean,residual_edge_logit_mean,residual_edge_logit_std,residual_l2_norm,base_edge_probability_mean,target_edge_probability_mean,stage
50,62,-0.0021233568,0.016241549,0.01836491,0.015344662,0.1435905,0.49920717,0.5036223,tuning
55,69,-0.02663686,-0.040043466,-0.013406613,0.014976289,0.12060246,0.49339783,0.49018848,tuning
56,70,0.005121515,-0.0043967236,-0.00951824,0.011733418,0.090651646,0.5010287,0.4986795,tuning
59,73,-0.036106717,-0.035073727,0.0010330005,0.01764791,0.10606871,0.49107578,0.49138,tuning
66,86,0.0041736043,-0.006608529,-0.01078213,0.00962387,0.08671468,0.50077206,0.4981733,tuning
69,89,0.030027155,0.034245007,0.0042178542,0.016463963,0.10197394,0.5068921,0.50781536,tuning
73,95,0.03362189,0.011233008,-0.022388877,0.014672896,0.16061135,0.5077738,0.5022915,tuning
75,101,-0.04758753,-0.055124477,-0.007536946,0.01484294,0.09988125,0.48842737,0.48666912,tuning
77,105,0.014399707,-0.0060339775,-0.020433687,0.01398355,0.14856212,0.5031498,0.4982735,tuning
81,112,-0.0013160391,-0.025494747,-0.02417871,0.015395961,0.17198618,0.49947992,0.49360383,tuning
86,125,-0.030954327,-0.029222468,0.0017318609,0.013608404,0.08230898,0.49239582,0.49278054,tuning
91,141,-0.018475182,-0.02858756,-0.010112384,0.010596532,0.0878845,0.49534306,0.4929142,tuning
92,144,-0.018411236,-0.029779263,-0.011368024,0.017903253,0.12724507,0.49535334,0.49257892,tuning
93,145,0.0116663035,-0.00082844245,-0.012494752,0.01412876,0.11316654,0.50255,0.4994866,tuning
95,150,-0.029123131,0.011641256,0.04076438,0.014203771,0.25900838,0.49267715,0.50253737,tuning
96,151,-0.004403325,-0.02167777,-0.01727444,0.010584731,0.12155633,0.4986757,0.49447748,tuning
98,153,0.04306297,0.04575346,0.0026904854,0.013620277,0.0833008,0.51011974,0.5107752,tuning
106,161,-0.01370509,-0.016621133,-0.002916043,0.012628198,0.07776302,0.49645153,0.49572787,tuning
107,162,-0.038026236,-0.06251781,-0.02449157,0.020516923,0.19169798,0.4906523,0.48480904,tuning
109,164,-0.01594887,-0.015766412,0.00018245551,0.015568483,0.09341731,0.49597672,0.49600327,tuning
110,165,0.003259479,0.005688496,0.0024290143,0.014345359,0.087297305,0.5005135,0.5010702,tuning
112,168,0.02827243,0.0384646,0.010192166,0.013733921,0.10261593,0.50654614,0.5089414,tuning
114,170,0.031401575,0.03818741,0.0067858426,0.012194909,0.08373461,0.50728494,0.5088868,tuning
116,172,0.044594333,0.03717557,-0.0074187624,0.012522522,0.087330736,0.5103644,0.50855786,tuning
119,175,-0.0065454757,-0.02623028,-0.019684803,0.011770377,0.1376125,0.49811777,0.4934035,tuning
120,176,-0.044806417,-0.026208093,0.018598314,0.012563696,0.13466541,0.4890026,0.4935328,tuning
122,180,-0.018354489,-0.012074318,0.006280168,0.011451381,0.07836253,0.4953981,0.49689817,tuning
124,185,0.032304842,0.049261983,0.016957141,0.022977622,0.17134342,0.5074789,0.51151854,tuning
133,196,0.03011728,0.031579174,0.0014618941,0.014926139,0.08998534,0.5070201,0.5074091,tuning
136,203,0.0069818073,0.0049851635,-0.0019966466,0.0116588855,0.070971705,0.50144696,0.5009674,tuning
137,204,0.031963754,0.011821924,-0.02014183,0.012806873,0.1432115,0.50741684,0.5025655,tuning
140,207,0.015393962,-0.0014879836,-0.01688195,0.011942083,0.12407291,0.50337654,0.49926335,tuning
141,208,0.042491477,0.026236812,-0.016254656,0.016414931,0.13860701,0.5099454,0.5060384,tuning
144,216,0.019264711,0.023039348,0.0037746388,0.019676186,0.12020984,0.5043795,0.50523704,tuning
147,222,-0.012763981,-0.011645264,0.0011187196,0.018244565,0.109672986,0.49664757,0.49685,tuning
148,223,-0.044750225,-0.03977918,0.0049710404,0.013781456,0.087903544,0.48906633,0.4903185,tuning
149,224,-0.0048364303,-0.0053519243,-0.00051549333,0.0076962262,0.046280824,0.49856153,0.49845165,tuning
150,225,0.03487655,0.040553574,0.005677016,0.018192979,0.11434888,0.50804204,0.50937396,tuning
153,230,-0.0014752812,-0.0061228937,-0.0046476177,0.014698144,0.09249264,0.4993664,0.49822596,tuning
155,232,-0.04535364,-0.00745002,0.037903618,0.011813117,0.23821087,0.48880658,0.49797413,tuning
156,233,-0.0042897654,-0.030058049,-0.025768284,0.013141421,0.17355475,0.49871165,0.492493,tuning
158,235,-0.023406142,-0.035516694,-0.0121105425,0.012886526,0.106104665,0.49415153,0.49126545,tuning
164,247,-0.02456278,-0.018746277,0.0058165058,0.010071015,0.069780044,0.49385822,0.4952792,tuning
166,249,-0.010310634,-0.018803008,-0.00849237,0.014910198,0.10295453,0.49727282,0.49526992,tuning
168,253,-0.003164659,-0.0014659845,0.0016986751,0.017993625,0.10844177,0.4990254,0.49945375,tuning
170,256,0.03213288,0.041569147,0.009436268,0.014189092,0.10224209,0.5074364,0.5096604,tuning
174,260,-0.020331854,0.009907652,0.030239506,0.014113604,0.20022582,0.49460533,0.50199974,tuning
175,261,0.0009035054,0.015844496,0.014940987,0.013320308,0.120099515,0.49987566,0.5034435,tuning
177,265,-0.025797013,-0.025363335,0.000433677,0.010609686,0.063711286,0.49350077,0.49360132,tuning
178,266,-0.00017910037,-0.026456842,-0.026277747,0.010477535,0.1697373,0.49972004,0.49336126,tuning
182,272,-0.029970203,-0.03004172,-7.151326e-05,0.012464095,0.0747858,0.4925627,0.49258253,tuning
183,273,0.03809971,0.0357269,-0.0023728092,0.018703535,0.113120675,0.508829,0.50821716,tuning
187,280,-0.011565731,-0.017149948,-0.005584223,0.009652575,0.06690895,0.49694857,0.49556604,tuning
189,282,0.015651256,0.014679629,-0.00097162824,0.01796597,0.10795334,0.5034192,0.50311404,tuning
190,288,0.007709382,-0.034029275,-0.041738655,0.012377881,0.26121214,0.5015338,0.49147654,tuning
193,292,0.020608421,0.019302802,-0.0013056296,0.016782567,0.10099966,0.50468373,0.5043235,tuning
194,293,-0.046161044,-0.029733598,0.016427448,0.015841858,0.1369296,0.48863703,0.49260488,tuning
195,296,-0.06166031,-0.069365814,-0.007705502,0.022495775,0.14267322,0.48495197,0.483197,tuning
199,303,0.03139047,0.02033377,-0.0110567,0.013861487,0.10638651,0.50727654,0.5045968,tuning
202,307,-0.048054233,-0.037492882,0.010561361,0.022018123,0.14652047,0.48813826,0.49077982,tuning
203,308,-0.038638555,-0.029699283,0.008939274,0.011278973,0.0863512,0.49045044,0.49263683,tuning
205,314,-0.023383122,-0.027852125,-0.004469005,0.011008261,0.071284905,0.49404955,0.49292743,tuning
207,316,0.0057049524,0.016424924,0.010719972,0.01284613,0.100388594,0.5012071,0.50380504,tuning
208,317,0.006580933,0.022408826,0.015827896,0.013217542,0.12372601,0.501387,0.50517505,tuning
209,318,-0.057153482,-0.004782898,0.052370578,0.009697953,0.31956565,0.48592383,0.49862984,tuning
210,319,-0.032231968,-0.027310217,0.004921741,0.013720343,0.08745838,0.49197823,0.4931842,tuning
214,327,0.026554383,0.012685083,-0.013869302,0.009420423,0.10059656,0.5061364,0.5027824,tuning
216,329,0.012847817,0.0033252744,-0.009522544,0.010404706,0.084626965,0.5028203,0.50047094,tuning
219,333,-0.012607602,-0.0028588416,0.0097487625,0.017842079,0.121990226,0.49676302,0.49906963,tuning
221,337,-0.016503314,-0.012353781,0.0041495324,0.0059157037,0.043355625,0.4957127,0.49671853,tuning
222,338,0.022172056,0.014990386,-0.0071816645,0.014685487,0.09808484,0.5051015,0.5033508,tuning
223,339,-0.004112684,-0.019260436,-0.015147752,0.011289939,0.113353506,0.49884415,0.4951563,tuning
225,342,-0.02666765,-0.0132012535,0.0134664,0.01611881,0.12602285,0.4933697,0.49660078,tuning
226,344,0.013740387,0.014519223,0.0007788326,0.015330651,0.09210253,0.5031023,0.5032543,tuning
227,345,-0.01925835,-0.027126878,-0.0078685265,0.01573786,0.10557168,0.49511167,0.49325854,tuning
229,348,-0.020747893,-0.02131813,-0.00057024363,0.012158319,0.07303011,0.49481064,0.494691,tuning
232,351,0.019664032,0.022900125,0.0032360929,0.013609721,0.08393501,0.5045038,0.5052738,tuning
234,353,0.0026259506,-0.026455346,-0.029081298,0.012544255,0.19002865,0.5003871,0.49336353,tuning
236,355,0.04878805,0.06588716,0.017099109,0.018893344,0.15289266,0.5113207,0.5153967,tuning
237,356,-0.03632873,-0.030252777,0.0060759466,0.011217958,0.07654639,0.49100855,0.492517,tuning
238,357,-0.04705246,-0.05235501,-0.0053025517,0.014857179,0.09465041,0.48850495,0.48724428,tuning
241,361,0.012944777,0.018855283,0.005910508,0.013930382,0.09079443,0.50286376,0.50428474,tuning
247,367,0.0029806148,-0.002602169,-0.005582789,0.019356756,0.12087454,0.5004721,0.49909577,tuning
248,368,0.0064854,0.0007926126,-0.0056927893,0.01044828,0.07139103,0.5013774,0.50000036,tuning
249,370,0.028590871,0.020576857,-0.008014017,0.015291117,0.103583485,0.5065666,0.5046122,tuning
250,371,0.007599324,0.0017347402,-0.0058645788,0.015941631,0.101916835,0.50151014,0.5000512,tuning
251,372,0.029446028,0.009717121,-0.019728905,0.014731788,0.14773351,0.50671077,0.5019635,tuning
252,373,-0.010795679,0.00466918,0.015464857,0.012420358,0.11900998,0.49707282,0.5008157,tuning
254,376,0.019445287,0.03526023,0.015814938,0.020093497,0.15342422,0.5044031,0.5081556,tuning
255,377,0.0011464515,-0.010505902,-0.011652352,0.0100533,0.09233884,0.50002503,0.49720225,tuning
258,380,-0.0038448449,0.0025620114,0.0064068562,0.016565464,0.10656758,0.49887657,0.5004172,tuning
260,382,0.027840653,0.025281161,-0.0025594933,0.016165376,0.098200485,0.5063981,0.5057576,tuning
261,383,0.02295999,0.0218127,-0.0011472958,0.011457038,0.06908604,0.5054103,0.5050848,tuning
265,405,0.05365526,0.06761835,0.0139630865,0.01845118,0.13883407,0.51262593,0.51595765,tuning
268,410,0.030928377,0.021790186,-0.009138193,0.01637123,0.1124938,0.5071408,0.50489384,tuning
269,412,0.0074670333,-0.0074845087,-0.01495154,0.011489247,0.11313642,0.50147414,0.49786648,tuning
274,417,-0.010917234,-0.014319528,-0.0034022927,0.0142288655,0.08777986,0.4971937,0.49639955,tuning
276,420,0.039508358,0.050052438,0.010544081,0.019476986,0.13288756,0.5093151,0.5118475,tuning
281,426,0.022655169,0.03381543,0.011160261,0.014503289,0.10980111,0.505206,0.5079024,tuning
283,428,-0.0135839395,0.0011550188,0.01473896,0.014301545,0.1232224,0.49641597,0.49994543,tuning
285,431,-0.011770004,-0.015247737,-0.0034777315,0.0128568085,0.079913184,0.49689558,0.49603182,tuning
287,434,0.037961002,0.041302435,0.0033414355,0.015584036,0.09562942,0.5089536,0.50971025,tuning
288,435,0.037814822,0.035580415,-0.002234408,0.017461251,0.10562179,0.5088055,0.5082057,tuning
292,440,-0.019051172,0.005935739,0.02498691,0.010061831,0.16162023,0.49516794,0.5012359,tuning
297,446,-0.04192496,-0.03150583,0.010419128,0.013914636,0.10429915,0.48961988,0.49218163,tuning
300,450,0.018015958,0.03024538,0.01222942,0.0216785,0.14934048,0.5040849,0.50693643,tuning
303,454,0.007970263,0.009463828,0.0014935636,0.012452835,0.075252496,0.50158954,0.5019381,tuning
304,455,0.0485748,0.053376153,0.00480135,0.011898489,0.076984234,0.51139235,0.51257396,tuning
306,457,-0.023182517,0.005985139,0.029167656,0.016601646,0.20136833,0.4940973,0.5011788,tuning
312,466,0.030750152,0.01492892,-0.01582123,0.013458438,0.12462693,0.5070891,0.50326425,tuning
315,471,-0.03010218,-0.019843685,0.010258485,0.012377164,0.09645469,0.49256673,0.49502432,tuning
318,475,-0.02676691,-0.019124793,0.0076421234,0.010254716,0.07673463,0.4932655,0.49507868,tuning
321,480,-0.006374555,-0.0071216663,-0.00074711244,0.012668515,0.07614315,0.498296,0.49813116,tuning
322,481,0.018940913,0.0161068,-0.0028341163,0.01385636,0.08485938,0.50421786,0.503489,tuning
325,485,0.049061835,0.03174775,-0.017314084,0.021163668,0.16406223,0.5113501,0.5071509,tuning
330,491,0.024314469,0.035881817,0.0115673505,0.017821915,0.12748048,0.50546974,0.50823146,tuning
331,492,-0.02168224,-0.012920964,0.0087612765,0.01488617,0.10363826,0.49457932,0.49669012,tuning
332,493,-0.008219121,-0.027290003,-0.01907088,0.011538556,0.13373901,0.49778736,0.49317968,tuning
333,494,0.012808786,-0.0031958288,-0.016004609,0.013280702,0.124783345,0.5028465,0.49897516,tuning
335,500,0.006572385,0.004943786,-0.0016285972,0.016981035,0.10235372,0.5013921,0.5009525,tuning
341,507,0.0049929535,-0.0031362756,-0.008129234,0.010870634,0.08144436,0.5009022,0.49892488,tuning
342,508,-0.0073492187,0.013726495,0.021075718,0.018330188,0.1675904,0.4979283,0.5029809,tuning
343,509,-0.020574013,-0.04461197,-0.02403796,0.01506871,0.17022347,0.49480426,0.48903286,tuning
347,514,-0.014993976,-0.008704829,0.006289149,0.0123621635,0.08321991,0.49615586,0.49765348,tuning
348,515,-0.028036216,-0.015447918,0.012588308,0.014949927,0.11726367,0.49294895,0.4959706,tuning
349,516,0.043845937,0.041309074,-0.0025368615,0.018800644,0.11382617,0.5102418,0.50957716,tuning
352,519,0.060065467,0.070380755,0.010315288,0.025171561,0.16321903,0.5141736,0.5166606,tuning
353,520,0.027330818,0.029579286,0.0022484683,0.015347822,0.093069896,0.5062767,0.5067765,tuning
357,524,0.0036389818,-0.0072904346,-0.0109294215,0.012176825,0.09817425,0.5005614,0.49789652,tuning
358,527,-0.05377082,-0.01464739,0.039123435,0.010330521,0.24278606,0.48671356,0.4962133,tuning
360,529,-0.027196858,-0.014480323,0.012716536,0.013282529,0.11033083,0.4931144,0.49617517,tuning
361,531,-0.018813882,-0.01235028,0.006463603,0.013093295,0.08761079,0.49518573,0.49672338,tuning
363,533,0.0408907,0.011187243,-0.029703451,0.019314421,0.21258482,0.5094812,0.50228745,tuning
364,534,-0.02672207,-0.007930318,0.018791748,0.009821972,0.12722278,0.49331337,0.49787718,tuning
365,535,-0.025822695,-0.03984666,-0.014023951,0.012293065,0.11189487,0.4935031,0.4901476,tuning
366,537,0.022721058,0.008827053,-0.013894005,0.0139509225,0.11813627,0.50517726,0.50178343,tuning
368,539,-0.020916713,-0.015845485,0.0050712363,0.009654095,0.06542999,0.49471104,0.49597925,tuning
371,542,0.034111913,0.039419692,0.0053077796,0.015574556,0.09872495,0.5079516,0.5091763,tuning
372,543,0.0060176607,-0.014009125,-0.02002678,0.012935424,0.1430465,0.5012318,0.4963956,tuning
374,546,0.058254905,0.05780031,-0.00045459677,0.020820903,0.12495518,0.51375985,0.5137048,tuning
379,551,-0.027874224,-0.049550995,-0.021676771,0.017921152,0.16875368,0.49311697,0.48789692,tuning
380,552,0.026329892,0.042552367,0.01622248,0.014502779,0.13056025,0.5060934,0.50998443,tuning
381,553,-0.015519421,-0.022340633,-0.0068212147,0.011956124,0.08259058,0.49606526,0.49440038,tuning
382,555,-0.029852675,-0.03854419,-0.008691508,0.015099554,0.10453421,0.49259636,0.49051726,tuning
385,562,-0.040980082,-0.05296067,-0.011980604,0.014669951,0.11364297,0.48990664,0.48705277,tuning
392,585,0.022065014,-0.004545037,-0.026610054,0.022142356,0.20770566,0.50490314,0.49856725,tuning
393,586,0.013092009,0.00867987,-0.00441214,0.011427008,0.07349534,0.50290537,0.50183624,tuning
396,589,-0.025888722,-0.005424099,0.020464621,0.014873422,0.15179163,0.49344766,0.4984545,tuning
397,590,-0.028257813,-0.004546987,0.023710825,0.008113857,0.15036412,0.49290106,0.49868006,tuning
399,593,-0.0462248,-0.019150289,0.027074521,0.017031271,0.19191504,0.4884811,0.49510723,tuning
400,594,0.046949234,0.04272212,-0.0042271107,0.011156632,0.07158352,0.51003736,0.5090164,tuning
401,595,-0.033065483,-0.026603237,0.0064622383,0.012233157,0.08301074,0.4917558,0.49330372,tuning
402,596,0.04440163,0.055625524,0.011223886,0.015105555,0.11291378,0.50945765,0.51206183,tuning
403,597,-0.0027296836,0.006438026,0.009167706,0.017068168,0.11624668,0.49909666,0.5013431,tuning
405,605,0.015667195,0.028297259,0.012630056,0.022348814,0.15402454,0.5034839,0.50645894,tuning
407,608,-0.054475293,-0.049896274,0.0045790267,0.022876818,0.13998352,0.48671028,0.4878868,tuning
409,610,0.02230367,-0.0016564234,-0.023960091,0.0137895625,0.16586913,0.5051196,0.4992406,tuning
410,611,0.037197348,0.04836207,0.011164722,0.017237624,0.123224676,0.50869185,0.51137835,tuning
414,616,0.03940434,0.035796758,-0.0036075811,0.0129363155,0.08057955,0.5089809,0.50802195,tuning
416,628,-0.013230976,0.011082169,0.024313148,0.012756054,0.16473755,0.4965629,0.5024488,tuning
422,647,0.00042789595,0.014073921,0.013646025,0.019829506,0.14442727,0.4998573,0.50309706,tuning
423,648,0.0069462005,0.021826636,0.014880438,0.02679154,0.18387958,0.5015141,0.50503695,tuning
425,653,0.027371438,0.02096108,-0.0064103613,0.01666553,0.1071353,0.50640136,0.50478625,tuning
428,663,-0.013133391,-0.017601844,-0.0044684466,0.0105876075,0.06895158,0.49662706,0.49553695,tuning
429,671,-0.035334177,-0.029039618,0.0062945583,0.015864002,0.10240297,0.49136475,0.49289715,tuning
430,673,0.04017346,0.030480405,-0.009693058,0.014868389,0.106493555,0.5093429,0.50697637,tuning
431,674,0.046244737,0.025055882,-0.021188853,0.008538837,0.13706806,0.5108344,0.5056557,tuning
432,678,-0.03181094,-0.033899605,-0.002088659,0.012553824,0.07635834,0.49202865,0.49154124,tuning
434,688,0.058006626,0.0547249,-0.003281726,0.029001992,0.17512244,0.51359385,0.51282394,tuning
441,707,0.033958018,0.03424062,0.00028260011,0.01920756,0.11525783,0.5078569,0.5079129,tuning
442,708,0.00093546923,0.008491395,0.0075559253,0.020021271,0.12839766,0.49998966,0.50174755,tuning
446,719,0.02833418,0.036793157,0.008458981,0.017546175,0.11687264,0.5064929,0.5085118,tuning
447,720,-0.06612345,-0.039698552,0.026424902,0.014997062,0.18230398,0.4838966,0.49031776,tuning
448,724,0.036614846,0.046811838,0.010196995,0.02175708,0.14416857,0.50845873,0.51081395,tuning
450,728,-0.03526483,-0.025854558,0.009410273,0.016961476,0.1163822,0.49135363,0.49364313,tuning
451,733,0.0018340556,0.0141447615,0.012310702,0.012147108,0.10376802,0.5002452,0.50323564,tuning
453,736,0.018824263,0.017243847,-0.0015804177,0.017073415,0.10287843,0.5042928,0.50383794,tuning
454,737,0.05224781,0.05905517,0.0068073664,0.014175776,0.094353296,0.51225984,0.51386046,tuning
455,741,-0.050514266,-0.045125876,0.0053883935,0.013982766,0.08991047,0.48758772,0.4889377,tuning
458,745,-0.078699276,-0.031005833,0.047693446,0.014780351,0.2995871,0.48075688,0.49233735,tuning
459,748,0.022373302,0.023351835,0.0009785292,0.015856806,0.09532182,0.5050694,0.50525546,tuning
462,762,0.056127183,0.058481786,0.0023546023,0.031414624,0.18901645,0.5130989,0.5135536,tuning
466,778,-0.03996895,-0.039474957,0.0004939808,0.012926722,0.07761694,0.49015024,0.4903077,tuning
467,780,0.0038978143,-0.0030292214,-0.0069270353,0.015356702,0.10108034,0.50072604,0.49906355,tuning
470,783,-0.0005633202,-0.030548923,-0.029985603,0.01345984,0.19720785,0.49962553,0.49237335,tuning
471,784,0.04225777,0.02002909,-0.022228675,0.029836481,0.22323948,0.5097112,0.5043816,tuning
472,785,-0.024585273,-0.03586314,-0.011277861,0.012294562,0.1001023,0.4939001,0.49114624,tuning
473,786,0.031665284,0.034032233,0.002366947,0.015326662,0.09305012,0.50740665,0.50795704,tuning
474,788,0.017509762,0.016485397,-0.0010243622,0.019458978,0.11691553,0.5040057,0.50366455,tuning
475,798,0.04528435,0.05058013,0.005295776,0.012317367,0.08044538,0.51058203,0.5118429,tuning
476,799,-0.013878478,-0.032877818,-0.018999338,0.013332423,0.13926312,0.49650055,0.49188778,tuning
479,802,-0.0057619223,-0.0063319183,-0.00056999945,0.013016105,0.07817148,0.49838278,0.4982133,tuning
480,804,0.006967652,0.009491965,0.0025243142,0.016058506,0.0975342,0.5014173,0.5020029,tuning
481,805,-0.0040780175,-0.006127432,-0.0020494135,0.011414857,0.06958423,0.4987162,0.49819782,tuning
487,832,0.0016653272,0.03347653,0.03181121,0.026479771,0.24833995,0.50008386,0.50769997,tuning
490,836,0.044621557,0.06018067,0.015559111,0.014117203,0.12605447,0.5105789,0.5143748,tuning
492,838,-0.03494855,-0.02529532,0.009653226,0.010042776,0.0835794,0.4913546,0.49371302,tuning
496,849,0.04164171,0.028996034,-0.012645672,0.024819897,0.16713423,0.5096656,0.5066184,tuning
499,858,-0.02208896,0.011695715,0.033784673,0.011781243,0.21467945,0.493942,0.50218207,tuning
500,861,0.015313751,-0.013497097,-0.028810846,0.008956945,0.18102624,0.5034168,0.4964302,tuning
501,866,-0.033532344,-0.028942803,0.0045895427,0.011723901,0.07554135,0.4917362,0.49283934,tuning
502,879,0.029752446,0.029665463,-8.6977976e-05,0.013388917,0.0803352,0.5068936,0.5068946,tuning
510,898,0.02198362,0.041926697,0.019943075,0.009255386,0.13191657,0.50407124,0.508851,tuning
511,899,0.015955172,0.01458234,-0.0013728297,0.009143834,0.0554779,0.5031259,0.50279766,tuning
512,900,0.033475976,0.033664513,0.0001885413,0.0067971637,0.040798668,0.5073923,0.50741196,tuning
515,903,0.020910904,0.047016438,0.026105536,0.021084497,0.20134045,0.50443727,0.5106781,tuning
517,905,0.03452851,0.04548854,0.010960031,0.016906157,0.12088778,0.50691694,0.5094062,tuning
520,908,0.008771421,0.02117541,0.012403989,0.0053783855,0.081119016,0.5012613,0.50426275,tuning
521,909,0.02451248,0.05410516,0.02959268,0.027239889,0.24132669,0.50517476,0.512246,tuning
522,910,0.01409632,0.018981263,0.0048849415,0.006242443,0.047559507,0.5027009,0.503886,tuning
523,911,0.014443048,0.032201722,0.017758677,0.00841697,0.117914274,0.5030011,0.5073202,tuning
524,912,0.026006304,0.020622946,-0.0053833565,0.007799995,0.05686419,0.5050986,0.5038505,tuning
525,913,0.029079821,0.03331889,0.0042390665,0.009229698,0.060939748,0.5059774,0.5069829,tuning
527,915,0.02157671,0.02900106,0.0074243494,0.008431617,0.06740677,0.5045095,0.5063102,tuning
528,916,0.014004234,0.046771597,0.03276736,0.019582085,0.22903642,0.5026935,0.51061386,tuning
531,919,0.034964725,0.03542708,0.00046234898,0.011780386,0.070736736,0.5072306,0.507321,tuning
533,921,-0.020916458,-0.017522117,0.0033943392,0.012877302,0.079902895,0.49456537,0.4953465,tuning
537,926,0.022908933,0.033212602,0.010303665,0.0042055575,0.06677335,0.5045258,0.50700814,tuning
539,928,0.02906402,0.03216091,0.0030968953,0.007989802,0.051413976,0.50588244,0.5066048,tuning
541,930,0.021449864,0.02968808,0.008238215,0.00577743,0.06037291,0.50412786,0.5060885,tuning
542,931,0.03977486,0.032571565,-0.0072032977,0.010873502,0.07825816,0.5087881,0.50696653,tuning
544,933,0.030220373,0.057101388,0.02688101,0.02529202,0.22145405,0.50661045,0.5130246,tuning
549,940,0.04225635,0.02903352,-0.01322283,0.008879742,0.09556646,0.50900495,0.50578845,tuning
554,945,0.025127318,0.025473243,0.0003459278,0.0074227783,0.04458501,0.50480676,0.50485903,tuning
559,950,0.032687083,0.04116504,0.00847796,0.0114695495,0.08557657,0.5066603,0.508642,tuning
560,951,0.027606366,0.03352685,0.0059204833,0.012739032,0.084285595,0.50554186,0.5069292,tuning
561,952,0.04433143,0.028732916,-0.015598519,0.0074527683,0.10372498,0.5101754,0.50639755,tuning
563,954,0.03777012,0.044072423,0.006302308,0.010092195,0.071390286,0.50772357,0.5092201,tuning
564,955,0.032943163,0.029593447,-0.0033497135,0.0059101456,0.04076045,0.5066437,0.5058124,tuning
566,968,0.020088593,-0.0030779433,-0.023166535,0.012330534,0.15746205,0.50447035,0.49884292,tuning
567,969,0.029481402,0.03184774,0.002366341,0.006321411,0.040498804,0.5061977,0.5067854,tuning
568,971,0.023462914,0.03001133,0.006548419,0.01104447,0.07703918,0.5049803,0.5065489,tuning
572,986,-0.01704412,-0.0052178707,0.011826249,0.013578609,0.10803979,0.4957074,0.4985611,tuning
575,994,-0.041306052,-0.024059104,0.017246947,0.011192347,0.123361774,0.48980296,0.49398163,tuning
576,996,0.023395894,0.024193414,0.0007975203,0.015031958,0.09031859,0.50535655,0.505503,tuning
578,999,0.004007314,-0.005570996,-0.009578312,0.008341377,0.076207705,0.50070786,0.49840322,tuning
585,1009,0.03520434,0.04271624,0.0075118947,0.011789274,0.08387467,0.50827515,0.5100853,tuning
586,1010,0.0468018,0.047237437,0.00043563498,0.022452734,0.13474177,0.51078486,0.5107548,tuning
588,1012,0.035432067,0.037982058,0.0025499864,0.012815013,0.07839752,0.5077975,0.50832295,tuning
589,1013,0.049302462,0.04102405,-0.0082784165,0.012316883,0.08904246,0.5112822,0.5092591,tuning
591,1015,0.0010304406,0.02026721,0.019236766,0.019458462,0.16417263,0.50006026,0.5046944,tuning
