item_idx,item_id,base_edge_logit_mean,target_edge_logit_mean,residual_edge_logit_mean,residual_edge_logit_std,residual_l2_norm,base_edge_probability_mean,target_edge_probability_mean,stage
91,141,0.014514755,0.0016933365,-0.012821417,0.013806973,0.11305203,0.50263965,0.49949396,tuning
92,144,0.0032878816,-0.00045420643,-0.003742094,0.011504386,0.07258616,0.5001111,0.49919087,tuning
93,145,0.03972277,0.038429514,-0.0012932611,0.010909955,0.065918036,0.5087933,0.5084336,tuning
95,150,0.03695115,0.06795267,0.031001521,0.017644506,0.2140262,0.50822425,0.51557946,tuning
96,151,0.022761945,0.008011397,-0.014750544,0.009009325,0.103705704,0.50506735,0.5014879,tuning
98,153,0.06500527,0.08606328,0.021058008,0.015097671,0.15546593,0.51469874,0.519598,tuning
106,161,0.035579454,0.03559231,1.2864514e-05,0.019458108,0.11674867,0.507982,0.50786525,tuning
107,162,-0.020352973,-0.036466118,-0.016113153,0.012967773,0.12409949,0.4948696,0.49098217,tuning
109,164,0.017886318,0.006056615,-0.011829697,0.016674954,0.122669674,0.5038435,0.50094867,tuning
110,165,0.047673862,0.07092134,0.023247475,0.020151755,0.18459518,0.510685,0.5160806,tuning
112,168,0.064925544,0.08311321,0.018187668,0.018763743,0.15679061,0.5149134,0.51916254,tuning
114,170,0.07410459,0.09499517,0.02089057,0.012586951,0.14633694,0.5169538,0.52192944,tuning
116,172,0.09704915,0.100607865,0.0035587247,0.016896462,0.10360298,0.5223477,0.52317756,tuning
119,175,0.030034294,0.005835279,-0.024199013,0.010646651,0.15862522,0.5066073,0.50083077,tuning
120,176,-0.0125760175,0.008032332,0.020608345,0.014766031,0.15211385,0.49634415,0.50117815,tuning
122,180,0.011872247,0.014543037,0.002670794,0.011936966,0.07339261,0.50216144,0.5028319,tuning
124,185,0.085786626,0.12269171,0.036905073,0.021764945,0.2570702,0.51959646,0.52828145,tuning
133,196,0.05232452,0.059599146,0.007274635,0.01688227,0.110297464,0.5117881,0.5134734,tuning
136,203,0.026285721,0.030754294,0.004468573,0.008474513,0.057482857,0.50562716,0.5066672,tuning
137,204,0.06265622,0.058276255,-0.0043799663,0.012869173,0.081564635,0.5143066,0.51319784,tuning
140,207,0.052546214,0.034259643,-0.018286569,0.013771006,0.13735141,0.5120131,0.50766796,tuning
141,208,0.07285306,0.07740167,0.004548601,0.015715795,0.09816484,0.516525,0.51763433,tuning
144,216,0.022555888,0.018238505,-0.0043173847,0.016106099,0.10004831,0.5046452,0.50366867,tuning
147,222,0.02989061,0.029912643,2.2034781e-05,0.012047971,0.07228794,0.5065977,0.50653845,tuning
148,223,-0.027508892,-0.04023334,-0.01272446,0.016504576,0.12504105,0.4929737,0.4899903,tuning
149,224,0.027603313,0.000970506,-0.026632808,0.010428822,0.1716112,0.50609505,0.49970543,tuning
150,225,0.06350664,0.067487985,0.0039813463,0.013946456,0.087021664,0.51445967,0.51539636,tuning
153,230,0.04864102,0.05051642,0.0018754032,0.011988816,0.072807685,0.5111448,0.5115485,tuning
155,232,0.015260943,0.05860521,0.043344267,0.016586946,0.2784577,0.50302386,0.51332176,tuning
156,233,0.0129976515,0.0038339728,-0.009163674,0.016600061,0.11376845,0.5027311,0.5005731,tuning
158,235,-0.0061247433,-0.03940153,-0.033276796,0.015813483,0.22105838,0.49810117,0.49018082,tuning
164,247,-0.019449145,-0.026501767,-0.007052617,0.013460836,0.091178976,0.4949789,0.4932687,tuning
166,249,0.013210056,-0.0023671985,-0.015577255,0.0145350415,0.12783214,0.5027076,0.49900723,tuning
168,253,0.029139817,0.03347652,0.004336704,0.009096569,0.060464576,0.5064005,0.50744176,tuning
170,256,0.0645745,0.07572876,0.011154268,0.013179846,0.10359795,0.51471025,0.5172999,tuning
174,260,0.04373269,0.07325284,0.02952015,0.011482778,0.19004884,0.5096535,0.51681733,tuning
175,261,0.061063867,0.08498303,0.023919167,0.016713522,0.1750796,0.51400924,0.51967585,tuning
177,265,0.02293265,0.019036237,-0.0038964152,0.006554152,0.04574934,0.505061,0.5041153,tuning
178,266,0.044515416,0.017608741,-0.026906677,0.01336569,0.18026091,0.51018196,0.5037195,tuning
182,272,0.013792906,0.010735416,-0.0030574987,0.012871483,0.079377845,0.5027807,0.5020145,tuning
183,273,0.07662393,0.09072876,0.01410483,0.020265067,0.1481428,0.5174026,0.5207025,tuning
187,280,0.02807636,0.016040625,-0.012035731,0.012596932,0.10453466,0.5060974,0.5032019,tuning
189,282,0.07760127,0.08352051,0.00591925,0.014808005,0.09568345,0.5178242,0.5192319,tuning
190,288,0.027614122,-0.008491574,-0.036105692,0.014420783,0.23327425,0.5060663,0.49749157,tuning
193,292,0.07249378,0.08592809,0.013434313,0.015503225,0.12308496,0.5165445,0.5197127,tuning
194,293,-0.010423696,-0.0042657065,0.0061579943,0.013038414,0.08651682,0.49705628,0.49856138,tuning
195,296,-0.0036496902,-0.008627632,-0.004977945,0.01772816,0.11048272,0.49872887,0.49758297,tuning
199,303,0.05051496,0.034085386,-0.01642958,0.017298467,0.14314346,0.51146364,0.5075312,tuning
202,307,0.00095940963,-0.007606269,-0.008565672,0.033394232,0.20685172,0.49979204,0.4978084,tuning
203,308,0.015530401,0.011407974,-0.004122426,0.007396445,0.050806146,0.5032506,0.50229377,tuning
205,314,0.011469925,0.0048519615,-0.0066179624,0.016033703,0.10407485,0.5022963,0.50069916,tuning
207,316,0.034980543,0.057396438,0.022415895,0.017723726,0.17145757,0.50783074,0.5131862,tuning
208,317,0.026689377,0.023540309,-0.0031490687,0.014615513,0.08970549,0.5058107,0.5049734,tuning
209,318,0.0020368253,0.0448867,0.04284988,0.012814849,0.26835045,0.49993265,0.5102465,tuning
210,319,-0.0062995288,-0.019006602,-0.012707066,0.016525725,0.12507793,0.49811193,0.4950898,tuning
214,327,0.06266594,0.068021804,0.0053558773,0.010022077,0.06818055,0.51420784,0.51548076,tuning
216,329,0.044492807,0.047934655,0.0034418495,0.012136447,0.075690344,0.5100827,0.5108484,tuning
219,333,0.005327612,0.0015523806,-0.0037752257,0.012291179,0.07714736,0.50054014,0.49965158,tuning
221,337,0.03352618,0.046110496,0.012584316,0.016437218,0.12420827,0.50757515,0.51051885,tuning
222,338,0.07324029,0.07896867,0.005728379,0.013124785,0.085922495,0.51676536,0.5180926,tuning
223,339,0.032882825,0.032049447,-0.0008333753,0.012072084,0.07260489,0.50725144,0.50705457,tuning
225,342,-0.0010828624,-0.01014585,-0.009062998,0.01816934,0.12182553,0.49928665,0.49702942,tuning
226,344,0.02274309,0.010381966,-0.012361121,0.008354249,0.08951687,0.5046528,0.50172627,tuning
227,345,0.009235468,0.0025952177,-0.006640247,0.010075134,0.0723992,0.5016845,0.50008243,tuning
229,348,-0.02869119,-0.036535926,-0.007844733,0.013219511,0.0922314,0.4927053,0.4908675,tuning
232,351,0.036666945,0.043872792,0.0072058523,0.013262177,0.09056019,0.50834346,0.5100323,tuning
234,353,0.02221804,-0.012694184,-0.03491222,0.013678494,0.22497712,0.5047882,0.49645895,tuning
236,355,0.09213127,0.110833116,0.018701844,0.020837704,0.16799666,0.5211035,0.5255431,tuning
237,356,0.0057674274,0.014142404,0.008374983,0.0112543,0.08417117,0.500916,0.5029785,tuning
238,357,-0.0053565744,-0.012620918,-0.007264348,0.012808768,0.088351965,0.49825302,0.49643448,tuning
241,361,0.06131036,0.07409333,0.01278298,0.011128517,0.101690434,0.51417613,0.5172723,tuning
247,367,0.03287054,0.023381898,-0.009488632,0.012737245,0.09529836,0.5072518,0.50496465,tuning
248,368,0.01485103,-0.0024770414,-0.017328069,0.013107598,0.13036318,0.50302655,0.498847,tuning
249,370,0.043921452,0.030771295,-0.013150164,0.012986514,0.11089071,0.5095304,0.5064118,tuning
250,371,0.04666146,0.040402427,-0.0062590293,0.016478779,0.10576446,0.5104394,0.50893635,tuning
251,372,0.044703953,0.02118268,-0.023521278,0.017630711,0.17637269,0.5100579,0.5044164,tuning
252,373,0.037557032,0.037348945,-0.00020808753,0.011526102,0.06916788,0.508385,0.5083535,tuning
254,376,0.054272,0.08364217,0.029370176,0.027350124,0.24079642,0.51234096,0.51923835,tuning
255,377,0.028850343,0.018747827,-0.01010251,0.011363975,0.0912317,0.5063585,0.50394094,tuning
258,380,0.02010684,0.027657561,0.007550724,0.013068903,0.09056019,0.504297,0.5060779,tuning
260,382,0.05855357,0.061359994,0.0028064216,0.013051742,0.08010033,0.51325506,0.51390713,tuning
261,383,0.059647985,0.050802603,-0.008845376,0.013210921,0.09539228,0.51387787,0.51172096,tuning
265,405,0.09921285,0.115812816,0.016599976,0.016892657,0.14210264,0.5227829,0.5267781,tuning
268,410,0.033386145,0.0005141712,-0.03287197,0.016264958,0.22005488,0.507198,0.4994909,tuning
269,412,0.058378696,0.05665436,-0.0017243403,0.010478851,0.06371866,0.51333904,0.5129315,tuning
274,417,0.009631735,-0.006175937,-0.015807671,0.013358145,0.12417572,0.5018856,0.49805614,tuning
276,420,0.07974395,0.09653821,0.016794242,0.016991986,0.14334528,0.51817256,0.52207154,tuning
281,426,0.065782614,0.058609128,-0.007173485,0.01413478,0.095105365,0.5150305,0.5132617,tuning
283,428,0.046389665,0.06056057,0.01417091,0.020166077,0.14788331,0.51037186,0.5137542,tuning
285,431,0.041098073,0.041196823,9.8748336e-05,0.010087526,0.06052806,0.50935316,0.5093597,tuning
287,434,0.06960341,0.081474505,0.011871094,0.015742004,0.11829796,0.51590836,0.5186331,tuning
288,435,0.087343544,0.10358975,0.016246213,0.01545121,0.13452306,0.5199241,0.5237233,tuning
292,440,0.015781252,0.036407758,0.020626504,0.010516872,0.13891745,0.503206,0.50812,tuning
297,446,0.0005560956,0.009975975,0.00941988,0.011711547,0.09017872,0.49971974,0.50199986,tuning
300,450,0.054673634,0.05927568,0.004602048,0.013391652,0.08496203,0.5122674,0.51333576,tuning
303,454,0.052898724,0.049866095,-0.0030326294,0.014376743,0.088158675,0.5118144,0.51106364,tuning
304,455,0.10627875,0.118825726,0.012546986,0.021921206,0.15154795,0.5245567,0.52758205,tuning
306,457,0.018234361,0.050583556,0.032349195,0.011038242,0.20508356,0.50354576,0.5112404,tuning
312,466,0.07168229,0.060868043,-0.0108142495,0.015173522,0.1117972,0.5162256,0.5136066,tuning
315,471,-0.018401023,-0.04426268,-0.02586166,0.013995142,0.17643362,0.4951847,0.48900667,tuning
318,475,0.037964113,0.04801365,0.010049537,0.0103243785,0.08644707,0.5084916,0.51086545,tuning
321,480,0.0104551315,0.012874485,0.0024193597,0.008700988,0.05418651,0.50197494,0.5025708,tuning
322,481,0.05419095,0.034290962,-0.019899983,0.011529706,0.13799262,0.5123174,0.5075673,tuning
325,485,0.08781278,0.077943794,-0.009868982,0.025921693,0.16642089,0.5198638,0.51762795,tuning
330,491,0.08607313,0.103930004,0.017856883,0.026029838,0.1893968,0.5198815,0.52399784,tuning
331,492,-0.00037033856,0.0033883685,0.003758705,0.011781507,0.074199356,0.499422,0.5003495,tuning
332,493,0.02018148,0.0137880035,-0.0063934783,0.008412004,0.06339544,0.5043944,0.5028726,tuning
333,494,0.030372534,0.0142021375,-0.016170396,0.009217171,0.111677065,0.5066293,0.5027807,tuning
335,500,0.02837976,0.029768208,0.0013884463,0.012883636,0.077749416,0.5060327,0.5062963,tuning
341,507,0.04413483,0.03401933,-0.010115497,0.013090302,0.09925953,0.5098847,0.50742745,tuning
342,508,0.047043443,0.06900629,0.02196284,0.011448799,0.14860648,0.5105511,0.5158245,tuning
343,509,0.025039375,0.014071205,-0.010968167,0.015271887,0.11281455,0.50551075,0.50285894,tuning
347,514,0.008909893,0.0041630417,-0.004746851,0.013251071,0.08445381,0.5014809,0.5003153,tuning
348,515,0.0341575,0.04611229,0.011954786,0.00798146,0.08624582,0.5075857,0.51045555,tuning
349,516,0.068637334,0.08545647,0.016819132,0.017575402,0.14595892,0.5156574,0.5196493,tuning
352,519,0.12209732,0.14184669,0.019749364,0.026072744,0.19624911,0.5282354,0.5329539,tuning
353,520,0.05525103,0.069722205,0.014471177,0.014592522,0.123307906,0.5122538,0.5156341,tuning
357,524,0.049312517,0.033328846,-0.015983678,0.009313939,0.11099634,0.5112151,0.5073679,tuning
358,527,-0.0023169767,0.040929005,0.043245982,0.0116011305,0.26865003,0.4989763,0.50943303,tuning
360,529,0.027033476,0.04146827,0.014434793,0.013532205,0.1187157,0.50590897,0.5093219,tuning
361,531,0.022255123,0.037338383,0.01508326,0.013697963,0.122249745,0.50476956,0.5083432,tuning
363,533,0.059771273,0.046374083,-0.013397189,0.015920805,0.12484566,0.5135594,0.5102932,tuning
364,534,0.019447032,0.02257105,0.003124014,0.010360479,0.06492737,0.5042455,0.50497675,tuning
365,535,0.023626631,0.010859703,-0.012766924,0.014592975,0.11633647,0.50519955,0.5021545,tuning
366,537,0.044267848,0.039994165,-0.0042736772,0.0136554595,0.08585157,0.5098332,0.508762,tuning
368,539,0.03952392,0.055076703,0.015552774,0.00926121,0.10860809,0.50890803,0.51262677,tuning
371,542,0.06533435,0.08621286,0.020878524,0.016914608,0.1612222,0.51462936,0.5195103,tuning
372,543,0.019838601,-0.014012941,-0.03385155,0.012187318,0.21587145,0.5042453,0.49610785,tuning
374,546,0.10293127,0.11668844,0.013757172,0.0158101,0.12574533,0.523868,0.52717376,tuning
379,551,-0.008202903,-0.019945826,-0.011742922,0.014551622,0.11219292,0.49755394,0.49473524,tuning
380,552,0.063209295,0.0815525,0.018343206,0.025324827,0.18762067,0.5141783,0.5183828,tuning
381,553,0.025173463,0.033483904,0.008310439,0.011530923,0.08528142,0.5055763,0.50757444,tuning
382,555,-0.004732296,-0.009281818,-0.0045495187,0.012731274,0.081118464,0.49838707,0.49731886,tuning
385,562,-0.008493588,-0.023545746,-0.015052146,0.01548616,0.12957615,0.49741018,0.49385336,tuning
392,585,0.03690709,0.027564751,-0.00934234,0.02057044,0.13555518,0.50794995,0.5057429,tuning
393,586,0.05077275,0.04023407,-0.010538679,0.014269722,0.106436804,0.5113499,0.5087543,tuning
396,589,0.008890127,0.032216027,0.023325903,0.014235018,0.16395855,0.50152344,0.5071056,tuning
397,590,0.038647622,0.05124773,0.012600111,0.0098066265,0.09579968,0.50876147,0.51181775,tuning
399,593,0.0012588791,0.030816568,0.029557684,0.016054463,0.20181797,0.4997545,0.50686675,tuning
400,594,0.15968503,0.13787247,-0.021812579,0.0072357194,0.13788833,0.53531754,0.5301836,tuning
401,595,0.015439298,0.03260924,0.01716993,0.011322948,0.123404056,0.5032048,0.50735223,tuning
402,596,0.16226994,0.16328259,0.0010126536,0.022292469,0.13389274,0.5360038,0.5360647,tuning
403,597,0.048478644,0.049288586,0.0008099464,0.014136272,0.084956735,0.510902,0.51105636,tuning
405,605,0.059873447,0.058457986,-0.0014154663,0.022359513,0.13442561,0.51368076,0.51333195,tuning
407,608,-0.0071804672,0.003672263,0.010852736,0.019613216,0.13449372,0.49789736,0.5005042,tuning
409,610,0.06893238,0.043364655,-0.025567723,0.011775274,0.16889393,0.5158214,0.50963247,tuning
410,611,0.06084087,0.05597416,-0.0048667057,0.0118016405,0.07659431,0.5137522,0.5125615,tuning
414,616,0.10918216,0.10278319,-0.006398978,0.012813839,0.085936554,0.52544266,0.5238656,tuning
416,628,0.026339617,0.04970471,0.023365093,0.016134564,0.17036743,0.50585485,0.5114453,tuning
422,647,0.050169528,0.08063325,0.030463716,0.020989064,0.22196586,0.5115397,0.51876545,tuning
423,648,0.026205964,0.031073729,0.004867769,0.015969656,0.100170374,0.5057866,0.50693,tuning
425,653,0.026398348,0.02615614,-0.00024220679,0.017160729,0.10297462,0.5057084,0.5055983,tuning
428,663,-0.002364172,-0.020065065,-0.017700888,0.013449879,0.13338645,0.49882296,0.4946268,tuning
429,671,-0.021569895,-0.03137663,-0.009806726,0.01657272,0.115541205,0.49440563,0.49204472,tuning
430,673,0.07755365,0.08526191,0.0077082613,0.022447249,0.14240317,0.51769185,0.51958513,tuning
431,674,0.10354678,0.08003927,-0.023507526,0.015159678,0.16783059,0.5242335,0.51858664,tuning
432,678,0.006928102,0.019582829,0.012654725,0.009518974,0.09501108,0.5011831,0.50424874,tuning
434,688,0.102964915,0.11627567,0.013310742,0.022113195,0.15486152,0.5235789,0.5267577,tuning
441,707,0.053461224,0.06007317,0.006611952,0.0119798025,0.08209999,0.51224065,0.51376635,tuning
442,708,0.0237687,0.026990907,0.0032222022,0.010753436,0.0673549,0.5050847,0.50581294,tuning
446,719,0.045364603,0.042330895,-0.0030337034,0.0122607015,0.07578267,0.50992674,0.50919145,tuning
447,720,-0.031845253,-0.0073850476,0.024460206,0.018936679,0.18560275,0.49202278,0.49797195,tuning
448,724,0.06404841,0.057643805,-0.0064046104,0.017013917,0.10907671,0.5144882,0.51289666,tuning
450,728,-0.009773172,-0.02288466,-0.013111486,0.011308941,0.10388896,0.49705538,0.49394995,tuning
451,733,0.024109198,0.056250818,0.03214161,0.014949368,0.21268852,0.5052292,0.5130392,tuning
453,736,0.041789554,0.035331838,-0.0064577227,0.01871388,0.11878052,0.50932765,0.5077077,tuning
454,737,0.079137236,0.09434351,0.015206284,0.014667783,0.12676552,0.5180273,0.5215566,tuning
455,741,-0.006222042,0.00039055862,0.006612593,0.020977713,0.13197148,0.4980845,0.49967268,tuning
458,745,-0.030404257,0.0087809805,0.039185233,0.012550058,0.24687548,0.49224535,0.50169253,tuning
459,748,0.039891772,0.012528019,-0.027363755,0.01329941,0.18254691,0.5088384,0.50230485,tuning
462,762,0.098767675,0.12283439,0.024066713,0.024844596,0.20753935,0.5226106,0.5282955,tuning
466,778,0.015147022,0.013110183,-0.0020368434,0.011049857,0.0674161,0.5031517,0.50265765,tuning
467,780,0.021585423,0.019605335,-0.001980095,0.013207554,0.08013096,0.5045494,0.5040985,tuning
470,783,0.03178891,0.018154167,-0.013634743,0.011476935,0.10693243,0.5072182,0.50390494,tuning
471,784,0.0341001,0.02985839,-0.0042417054,0.016176354,0.1003394,0.5072486,0.5063278,tuning
472,785,-0.0062850174,-0.0338154,-0.027530389,0.01695531,0.19399633,0.4978378,0.4913754,tuning
473,786,0.058929548,0.06550256,0.0065730195,0.013887969,0.09218942,0.5132678,0.5147445,tuning
474,788,0.036875583,0.028083073,-0.008792506,0.010351171,0.081488505,0.5082018,0.5060985,tuning
475,798,0.07532129,0.079023905,0.0037026214,0.020232389,0.12341038,0.517205,0.5181067,tuning
476,799,0.007711267,0.0035006935,-0.0042105783,0.010289757,0.0667075,0.50113195,0.5001595,tuning
479,802,0.03081878,0.020302871,-0.010515907,0.019256772,0.13164602,0.5068737,0.5043367,tuning
480,804,0.03212712,0.015821569,-0.016305558,0.011524526,0.11980272,0.5070038,0.5031144,tuning
481,805,0.046343282,0.043690424,-0.002652861,0.015201764,0.09258902,0.5104283,0.5098129,tuning
487,832,0.038966164,0.055946402,0.016980246,0.01462433,0.13445888,0.50865656,0.51269364,tuning
490,836,0.090008005,0.11986191,0.029853903,0.017786058,0.20850317,0.5207175,0.5278435,tuning
492,838,0.011020269,0.02831566,0.0172954,0.01422239,0.13435274,0.50220543,0.5063072,tuning
496,849,0.063380115,0.065012425,0.0016323137,0.018158494,0.10939027,0.5142803,0.5146343,tuning
499,858,0.05391759,0.07885021,0.02493262,0.010514638,0.1623544,0.5120845,0.51810956,tuning
500,861,0.043372653,0.017134,-0.026238658,0.011104033,0.17094912,0.5098345,0.50352955,tuning
501,866,-0.012319463,-0.020061223,-0.00774176,0.01699292,0.11204012,0.49662167,0.49472678,tuning
502,879,0.05099104,0.05855286,0.007561823,0.014922086,0.10037227,0.5112621,0.5130147,tuning
510,898,0.14979602,0.16268045,0.012884432,0.011732127,0.10455357,0.53302056,0.53593975,tuning
511,899,0.122645564,0.13886333,0.016217768,0.010284443,0.115222774,0.5279206,0.5318897,tuning
512,900,0.13519251,0.122925416,-0.012267098,0.008004535,0.08788603,0.53091556,0.5280068,tuning
515,903,0.110780604,0.14021407,0.029433455,0.013747416,0.19491412,0.52536786,0.5322722,tuning
517,905,0.17122477,0.19196466,0.02073989,0.022748787,0.18470359,0.53693444,0.54143107,tuning
520,908,0.11361991,0.14096957,0.027349658,0.013556501,0.1831507,0.5259419,0.5323541,tuning
521,909,0.119115844,0.14722078,0.028104922,0.020305432,0.20803629,0.5271465,0.5335858,tuning
522,910,0.10744445,0.10828604,0.00084157835,0.0068850406,0.041617706,0.5243096,0.5245749,tuning
523,911,0.108177,0.111168064,0.0029910663,0.010358484,0.06469009,0.5249035,0.5255983,tuning
524,912,0.14575213,0.149802,0.004049854,0.0075714225,0.05151892,0.53253776,0.5334711,tuning
525,913,0.15321454,0.16612174,0.012907169,0.0083754,0.092318594,0.5339233,0.5368676,tuning
527,915,0.12344207,0.12469086,0.0012487927,0.010104044,0.061085537,0.5280497,0.5283414,tuning
528,916,0.12668735,0.1629118,0.03622446,0.018318351,0.24355666,0.5286687,0.5370915,tuning
531,919,0.15873119,0.16760938,0.008878168,0.013637941,0.097638875,0.53505784,0.53694,tuning
533,921,0.037924673,0.052853826,0.014929156,0.012075882,0.11521041,0.50830853,0.51182145,tuning
537,926,0.13847344,0.15453056,0.016057096,0.010041943,0.11363166,0.5311209,0.5347774,tuning
539,928,0.15060593,0.15174487,0.0011389335,0.009576299,0.057862733,0.53346753,0.53366935,tuning
541,930,0.14279567,0.158116,0.015320339,0.011342017,0.114371106,0.53202534,0.5354858,tuning
542,931,0.15373845,0.15325858,-0.0004799213,0.0132202795,0.079373926,0.53442043,0.53420925,tuning
544,933,0.13026357,0.15467559,0.024412023,0.023216285,0.20213348,0.5296081,0.5351488,tuning
549,940,0.1568288,0.14745046,-0.009378357,0.009912671,0.081876285,0.5346608,0.5323956,tuning
554,945,0.16249752,0.1672108,0.0047132885,0.007158545,0.051425233,0.53548646,0.53646344,tuning
559,950,0.17156678,0.17937046,0.0078036794,0.012658484,0.08922357,0.5372384,0.5388329,tuning
560,951,0.15019505,0.15958881,0.00939378,0.008973766,0.077947274,0.5327919,0.5348671,tuning
561,952,0.12646227,0.107954055,-0.0185082,0.01102749,0.1292661,0.52881116,0.5244118,tuning
563,954,0.1656854,0.17807251,0.012387111,0.007893169,0.08812908,0.5363124,0.53915966,tuning
564,955,0.15268306,0.1456094,-0.0070736567,0.011913641,0.08313227,0.53353417,0.5317831,tuning
566,968,0.07368331,0.0572494,-0.01643391,0.010150587,0.115895994,0.5169153,0.5129574,tuning
567,969,0.12354031,0.13324308,0.009702789,0.0065283366,0.070167504,0.5279307,0.53027207,tuning
568,971,0.12363313,0.13647188,0.012838748,0.012215037,0.10632714,0.5283689,0.5313387,tuning
572,986,0.012774989,0.014567303,0.0017923088,0.011737277,0.07124,0.5025697,0.5029457,tuning
575,994,0.020481132,0.034832213,0.01435108,0.01614866,0.12962398,0.5043925,0.50783545,tuning
576,996,0.070664845,0.09457722,0.02391238,0.016301375,0.17364135,0.51613057,0.5217292,tuning
578,999,0.046378944,0.033605948,-0.0127730025,0.01576221,0.121727094,0.51055455,0.50747275,tuning
585,1009,0.088128686,0.07961317,-0.008515517,0.008881329,0.07382488,0.5206002,0.5184886,tuning
586,1010,0.11932136,0.1186076,-0.0007137659,0.024710065,0.14832224,0.52749014,0.5272594,tuning
588,1012,0.12842828,0.12968557,0.0012573065,0.014997502,0.09030067,0.52960217,0.52981305,tuning
589,1013,0.14216991,0.14445718,0.0022872677,0.014548267,0.08836182,0.5327604,0.53333163,tuning
591,1015,0.02661547,0.039541923,0.012926448,0.013115776,0.11049072,0.5058824,0.5089514,tuning
593,1017,0.12908094,0.13942255,0.010341615,0.019636841,0.13316143,0.5297908,0.53211105,tuning
595,1019,0.13685422,0.14254564,0.005691426,0.01733197,0.10945512,0.53130275,0.5324996,tuning
596,1020,0.031309493,0.024602706,-0.00670679,0.011780517,0.081335224,0.50661266,0.5049988,tuning
598,1022,0.1439937,0.14604121,0.0020475234,0.017822275,0.10763704,0.53279513,0.533154,tuning
599,1023,0.081604056,0.09440932,0.012805261,0.0066688866,0.08662653,0.5187578,0.52186084,tuning
