item_idx,item_id,base_edge_logit_mean,target_edge_logit_mean,residual_edge_logit_mean,residual_edge_logit_std,residual_l2_norm,base_edge_probability_mean,target_edge_probability_mean,stage
451,733,0.05774737,0.07839916,0.020651788,0.01584999,0.15619816,0.51385796,0.5188501,tuning
453,736,0.07711602,0.0766863,-0.00042971238,0.015530444,0.09321833,0.51859945,0.5184549,tuning
454,737,0.08927325,0.09654104,0.007267783,0.01684256,0.11006239,0.52161574,0.5234321,tuning
455,741,0.01697379,0.024858834,0.007885045,0.015609928,0.10493035,0.5040587,0.50599915,tuning
458,745,0.016847076,0.065027215,0.048180148,0.009297691,0.29441443,0.5038853,0.5156213,tuning
459,748,0.06372768,0.0459318,-0.017795872,0.010427272,0.12375443,0.5153904,0.5110671,tuning
462,762,0.09481827,0.10265466,0.007836387,0.024752416,0.15577959,0.5228421,0.5247684,tuning
466,778,0.033434454,0.03540148,0.0019670257,0.012815221,0.07779182,0.50797707,0.5084731,tuning
467,780,0.052320935,0.065624505,0.0133035695,0.013021873,0.11169579,0.51267505,0.5159472,tuning
470,783,0.057769325,0.019745773,-0.038023546,0.01344314,0.24197994,0.51394075,0.5046928,tuning
471,784,0.07601726,0.06437883,-0.011638428,0.023914097,0.15957484,0.5182688,0.5155299,tuning
472,785,0.03777391,0.011398602,-0.02637531,0.01276902,0.17582199,0.50908107,0.50267,tuning
473,786,0.07944802,0.092716865,0.013268843,0.016853472,0.12869988,0.5190785,0.5222316,tuning
474,788,0.062287953,0.053687878,-0.008600075,0.008418094,0.0722061,0.5150755,0.51297766,tuning
475,798,0.08791066,0.096462265,0.008551598,0.008835456,0.073776856,0.5211999,0.5232738,tuning
476,799,0.050013054,0.036659554,-0.013353505,0.011243277,0.104738645,0.51205605,0.5088041,tuning
479,802,0.07358536,0.07438246,0.0007970957,0.011918504,0.07167077,0.5176283,0.5177787,tuning
480,804,0.07027357,0.07473089,0.004457323,0.0109425,0.070893,0.5169272,0.517977,tuning
481,805,0.07218271,0.072178535,-4.1690655e-06,0.014586477,0.08751886,0.5171669,0.5171432,tuning
487,832,0.062139563,0.071150914,0.009011353,0.01868671,0.124476165,0.51486677,0.51700425,tuning
490,836,0.09428592,0.11142874,0.017142825,0.017076876,0.14518216,0.5226832,0.52684516,tuning
492,838,0.04619687,0.065131836,0.018934965,0.0116712665,0.13345805,0.5110347,0.51559573,tuning
496,849,0.06857577,0.07018459,0.001608812,0.01769128,0.10658569,0.51665276,0.5170562,tuning
499,858,0.044060428,0.08236089,0.038300455,0.009191832,0.236328,0.510194,0.51952374,tuning
500,861,0.05650544,0.027227977,-0.02927746,0.009679868,0.18501702,0.51363456,0.5065206,tuning
501,866,0.051028166,0.038869433,-0.012158726,0.010851084,0.09777987,0.5122389,0.50927806,tuning
502,879,0.076272406,0.08015333,0.003880923,0.009957816,0.06412417,0.5184164,0.51931894,tuning
510,898,0.15619832,0.17011052,0.013912216,0.009420369,0.10080948,0.53362703,0.5366876,tuning
511,899,0.12221547,0.13154446,0.009329,0.010907381,0.08611645,0.5277018,0.52979237,tuning
512,900,0.13558863,0.12701446,-0.008574185,0.011713538,0.087097935,0.5309546,0.52884114,tuning
515,903,0.11112729,0.1256113,0.014484028,0.00696634,0.09643345,0.5252558,0.5286485,tuning
517,905,0.17570187,0.19021605,0.014514195,0.02134004,0.15484872,0.5370791,0.54002637,tuning
520,908,0.10634441,0.12227077,0.015926357,0.008097166,0.10719919,0.52364755,0.52732754,tuning
521,909,0.10687508,0.12360801,0.016732922,0.008754683,0.11330871,0.524137,0.52803016,tuning
522,910,0.11154844,0.11880244,0.007253998,0.009228126,0.07042753,0.5251985,0.52682096,tuning
523,911,0.102821074,0.122591645,0.019770568,0.01050177,0.13431995,0.52357435,0.52822036,tuning
524,912,0.15979216,0.16712025,0.007328098,0.011087037,0.07973984,0.5349476,0.5365198,tuning
525,913,0.14782555,0.16634646,0.0185209,0.013437404,0.13729219,0.5326545,0.5368103,tuning
527,915,0.12117003,0.120095834,-0.001074202,0.008947164,0.054068506,0.5275939,0.52725947,tuning
528,916,0.11728243,0.14763342,0.03035099,0.015440754,0.20431736,0.52643394,0.53341305,tuning
531,919,0.15916154,0.18125944,0.022097899,0.023808567,0.19489981,0.53467065,0.5394925,tuning
533,921,0.055201955,0.06016246,0.004960501,0.013731934,0.087602586,0.51299775,0.5140935,tuning
537,926,0.14000599,0.1551947,0.01518869,0.009967009,0.10900162,0.53066015,0.53407973,tuning
539,928,0.16125281,0.1614615,0.00020868046,0.014257357,0.08555331,0.5352684,0.53508925,tuning
541,930,0.12441635,0.1400031,0.015586751,0.0070618517,0.102671295,0.52755433,0.5311596,tuning
542,931,0.15571739,0.16314906,0.0074316803,0.01750098,0.11408115,0.5347362,0.5362351,tuning
544,933,0.1210787,0.14038122,0.01930251,0.021212306,0.17208067,0.5274961,0.5317541,tuning
549,940,0.16178925,0.1646622,0.0028729304,0.011233597,0.06957088,0.5355556,0.5361498,tuning
554,945,0.15746266,0.1648202,0.00735754,0.0061841607,0.057667848,0.5337603,0.53538626,tuning
559,950,0.15709576,0.16648239,0.009386645,0.011664225,0.089832485,0.5342174,0.53621566,tuning
560,951,0.15117568,0.16601175,0.014836083,0.014697075,0.12529996,0.5326475,0.53581977,tuning
561,952,0.12925903,0.11666265,-0.01259638,0.010357413,0.09784689,0.5297626,0.5267046,tuning
563,954,0.16503659,0.16796187,0.0029252726,0.0039489223,0.029486327,0.5353054,0.53599757,tuning
564,955,0.16437526,0.15780109,-0.006574167,0.009887748,0.07124283,0.53561926,0.533887,tuning
566,968,0.07737673,0.07056887,-0.0068078563,0.008900906,0.06723563,0.5182601,0.5165965,tuning
567,969,0.13742658,0.16208842,0.024661843,0.013290292,0.1680898,0.53087306,0.5365865,tuning
568,971,0.12749909,0.13122128,0.0037221706,0.005411019,0.039405745,0.5288465,0.5296962,tuning
572,986,0.036683843,0.06368199,0.026998151,0.026515635,0.22704901,0.50882643,0.51535106,tuning
575,994,0.044451464,0.05880557,0.0143540995,0.009847801,0.10444471,0.5105251,0.51404124,tuning
576,996,0.085614525,0.09084431,0.00522979,0.01011698,0.0683326,0.5206124,0.5218733,tuning
578,999,0.059590597,0.06341604,0.0038254405,0.011239636,0.071236804,0.5143752,0.5152948,tuning
585,1009,0.08403592,0.08830509,0.004269188,0.014153322,0.088699095,0.52017856,0.521154,tuning
586,1010,0.10960373,0.104982845,-0.004620878,0.02143848,0.13158493,0.5258416,0.5246876,tuning
588,1012,0.12569965,0.1317962,0.006096533,0.011117569,0.076076604,0.52874255,0.53014195,tuning
589,1013,0.14398059,0.12544024,-0.01854035,0.0186257,0.15768261,0.5330686,0.5287253,tuning
591,1015,0.054668654,0.07013632,0.015467663,0.0142580215,0.12621978,0.513148,0.5168875,tuning
593,1017,0.11167362,0.121649384,0.009975778,0.019348633,0.1306135,0.52609414,0.5283696,tuning
595,1019,0.11718261,0.11221329,-0.0049693147,0.012224702,0.07917669,0.5269363,0.52562094,tuning
596,1020,0.0760076,0.07017374,-0.0058338493,0.012639127,0.083523214,0.5180603,0.51655763,tuning
598,1022,0.14927354,0.17250729,0.023233738,0.023545139,0.19847037,0.5332968,0.5385864,tuning
599,1023,0.08029961,0.08975559,0.009455983,0.011492485,0.08929581,0.51848423,0.5208023,tuning
602,1027,0.08528429,0.07682976,-0.008454533,0.016647846,0.11202979,0.52032197,0.51831657,tuning
603,1028,0.115308575,0.122612916,0.007304333,0.018032786,0.11673579,0.52651393,0.52812725,tuning
