split,item_id,item_idx,phase,graph_sample_count,graph_mean,graph_std_within,graph_between_sample_std,graph_density_gt_0_5,graph_diag_mean,graph_distance_from_cold,graph_distance_from_previous_phase,mean_absolute_score_change_from_cold,score_correlation_with_cold,support_loss_before_guidance,support_loss_after_guidance,guidance_loss_mean,guidance_loss_last,raw_guidance_gradient_norm_mean,raw_guidance_gradient_norm_max,warm_start_timestep,embedding_support_loss_before,embedding_support_loss_after,local_item_embedding_delta_norm,sampling_seconds
validation,7,6,Warm B,6,0.5665079355239868,0.1708759367465973,0.0023441335652023554,0.6090534979423868,1.0,0.0012616364983841777,0.0008962166612036526,0.0973263755440712,0.8464678592661229,0.6001921892166138,0.600199818611145,0.6001996219158172,0.600199818611145,0.0016614129262355467,0.0020956231746822596,22.0,0.6534440517425537,0.5907754302024841,0.3731953501701355,0.03562736604362726
validation,7,6,Warm C,6,0.5664013624191284,0.17089326679706573,0.002088409150019288,0.6090534979423868,1.0,0.0014222223544493318,0.0007934907334856689,0.09610335528850555,0.8264709678339084,0.6355729103088379,0.6355761289596558,0.6355751276016235,0.6355761289596558,0.0014161599101498723,0.0016716747777536511,22.0,0.6456458568572998,0.6339632272720337,0.4279782474040985,0.03542347199982032
validation,11,10,Cold,6,0.5673667788505554,0.17243097722530365,0.0028208785224705935,0.6049382716049383,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028275619843043387
validation,11,10,Warm A,6,0.5673810839653015,0.17241734266281128,0.002674949122592807,0.6049382716049383,1.0,0.0009373966022394598,0.0009373966022394598,0.09239313751459122,0.9620057193967221,0.45209869742393494,0.45209941267967224,0.45209852159023284,0.4520995020866394,0.001685589790577069,0.002065415261313319,22.0,0.5243349671363831,0.44017988443374634,0.2089751809835434,0.03536208299919963
validation,11,10,Warm B,6,0.5673988461494446,0.17238208651542664,0.002617267658933997,0.6090534979423868,1.0,0.0013436031294986606,0.0009480014559812844,0.08576202392578125,0.932954875422963,0.5012403726577759,0.5012353658676147,0.5012343466281891,0.5012353658676147,0.0016563515877351166,0.0021035217214375734,22.0,0.5236066579818726,0.4942406415939331,0.2725096344947815,0.03529561503091827
validation,11,10,Warm C,6,0.5673492550849915,0.17237113416194916,0.002506778109818697,0.6049382716049383,1.0,0.0016202369006350636,0.0008167450432665646,0.1279183179140091,0.888238641663344,0.498507022857666,0.49853166937828064,0.49853055477142333,0.49853166937828064,0.0015134395216591656,0.0017386877443641424,22.0,0.5152599215507507,0.4940151572227478,0.3873424530029297,0.03541737998602912
validation,17,16,Cold,6,0.56627357006073,0.17099325358867645,0.0027301115915179253,0.6090534979423868,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029634779784828424
validation,17,16,Warm A,6,0.5664247870445251,0.1709289252758026,0.002436166163533926,0.6049382716049383,1.0,0.0010567099088802934,0.0010567099088802934,0.19019031524658203,0.7660891965822605,0.36466944217681885,0.364608496427536,0.3646064460277557,0.364608496427536,0.0018382572588355591,0.002197841415181756,22.0,0.5831217765808105,0.3388783931732178,0.26866579055786133,0.03554452199023217
validation,17,16,Warm B,6,0.5664626359939575,0.17094288766384125,0.00207975204102695,0.6049382716049383,1.0,0.001448212075047195,0.0008736365707591176,0.23705311119556427,0.7062777367006036,0.30981728434562683,0.30978965759277344,0.30978853106498716,0.3097896873950958,0.0015901508353029687,0.0019344072788953781,22.0,0.3285846710205078,0.30790799856185913,0.38496583700180054,0.03533149301074445
validation,17,16,Warm C,6,0.5666382312774658,0.17095625400543213,0.0020223844330757856,0.6090534979423868,1.0,0.001719948835670948,0.0009025721810758114,0.2183942198753357,0.6473050949967902,0.3034948408603668,0.30343395471572876,0.3034332036972046,0.30343395471572876,0.001593786443118006,0.0018387375166639686,22.0,0.3118840456008911,0.3013177514076233,0.42567184567451477,0.03534236998530105
validation,41,36,Cold,6,0.5696679353713989,0.17178373038768768,0.002569273579865694,0.6296296296296297,1.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028178789652884007
validation,41,36,Warm A,6,0.5697454810142517,0.1717211902141571,0.0022168573923408985,0.6296296296296297,1.0,0.0009999701287597418,0.0009999701287597418,0.3347386121749878,0.7980911412997023,0.4811686873435974,0.48115450143814087,0.48115449845790864,0.48115450143814087,0.0018336354056373238,0.002303089015185833,22.0,0.7797398567199707,0.45272278785705566,0.2689739465713501,0.03539366304175928
validation,41,36,Warm B,6,0.5698312520980835,0.171686053276062,0.0020597893744707108,0.6296296296296297,1.0,0.0014003135729581118,0.0008557946421205997,0.3636603355407715,0.7727002859204705,0.3968174457550049,0.39679861068725586,0.39679753184318545,0.39679861068725586,0.0015421114318693678,0.0021022020373493433,22.0,0.41817545890808105,0.39432597160339355,0.4083159565925598,0.035313986998517066
validation,41,36,Warm C,6,0.5698657035827637,0.1716410517692566,0.0018018630798906088,0.6296296296296297,1.0,0.0016979079227894545,0.0008867818396538496,0.3262493908405304,0.7206379420536603,0.48086604475975037,0.4808734655380249,0.4808747828006744,0.4808735251426697,0.0015955053153447808,0.0019104466773569584,22.0,0.490246057510376,0.47690504789352417,0.4981622099876404,0.035451451025437564
validation,104,76,Cold,6,0.5664998292922974,0.17325754463672638,0.0027747061103582382,0.6049382716049383,1.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002832888043485582
validation,104,76,Warm A,6,0.5663991570472717,0.17332495748996735,0.0025289179757237434,0.6049382716049383,1.0,0.0010635070502758026,0.0010635070502758026,0.1209910586476326,0.8253654764895804,0.549119234085083,0.5490714907646179,0.5490677893161774,0.5490714311599731,0.0018434543414817502,0.0024083848111331463,22.0,0.6871887445449829,0.5056091547012329,0.289718359708786,0.03550079697743058
validation,104,76,Warm B,6,0.5663398504257202,0.1733045130968094,0.0023682948667556047,0.6049382716049383,1.0,0.001411230186931789,0.0009492571698501706,0.12002085149288177,0.7308273425992076,0.5312117338180542,0.5312602519989014,0.5312595665454865,0.5312602519989014,0.0017216274184950937,0.001928570680320263,22.0,0.5524643659591675,0.5212264060974121,0.35093680024147034,0.035305502999108285
validation,104,76,Warm C,6,0.5664288401603699,0.17324955761432648,0.00211260374635458,0.6049382716049383,1.0,0.0017207242781296372,0.000938755227252841,0.12090706080198288,0.7702659490047495,0.5828860998153687,0.5828900933265686,0.5828881919384002,0.5828900933265686,0.0016259880270808936,0.001956133870407939,22.0,0.5925140380859375,0.5787804126739502,0.3744273781776428,0.03541677602333948
validation,107,78,Cold,6,0.5634032487869263,0.17023968696594238,0.0029817691538482904,0.6049382716049383,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028194879996590316
validation,107,78,Warm A,6,0.5633979439735413,0.17024505138397217,0.002735631773248315,0.6049382716049383,1.0,0.0009913700632750988,0.0009913700632750988,0.056318510323762894,0.9457975903904866,0.6385841369628906,0.6385749578475952,0.6385731160640716,0.6385749578475952,0.0017787636626356593,0.0020920969545841217,22.0,0.7234393954277039,0.6227371096611023,0.25786471366882324,0.03541148704243824
validation,107,78,Warm B,6,0.5634669065475464,0.17022429406642914,0.0025179293006658554,0.6049382716049383,1.0,0.001242163241840899,0.0008556005195714533,0.07813726365566254,0.9115821401374851,0.570583701133728,0.5705674886703491,0.5705677568912506,0.5705674886703491,0.0015573123935610055,0.0020152272190898657,22.0,0.5976568460464478,0.5659309029579163,0.33629748225212097,0.03538785199634731
validation,107,78,Warm C,6,0.5634729266166687,0.17017862200737,0.0023230472579598427,0.6049382716049383,1.0,0.0016198462108150125,0.0009694310138002038,0.10679661482572556,0.9232550378972584,0.5778342485427856,0.5778440833091736,0.5778425514698029,0.5778440833091736,0.0017150846135336906,0.0019503458170220256,22.0,0.5941578149795532,0.5748666524887085,0.426425039768219,0.03542874299455434
validation,110,79,Cold,6,0.568336546421051,0.1702452450990677,0.0026445486582815647,0.6172839506172839,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029174109804444015
validation,110,79,Warm A,6,0.568359911441803,0.1702006459236145,0.0023795361630618572,0.6172839506172839,1.0,0.0009263772517442703,0.0009263772517442703,0.33146125078201294,0.7857829983744966,0.27627214789390564,0.2762705981731415,0.276270917057991,0.27627062797546387,0.0017426292411983012,0.0021143369376659393,22.0,0.6378965377807617,0.21486544609069824,0.3206537663936615,0.03556459001265466
validation,110,79,Warm B,6,0.5683301687240601,0.170225128531456,0.0022156822960823774,0.6172839506172839,1.0,0.0012922935420647264,0.0008341959328390658,0.29893678426742554,0.8539782175842034,0.33763015270233154,0.3376442790031433,0.3376453548669815,0.3376443386077881,0.001518526296907415,0.0019797799177467823,22.0,0.3672420382499695,0.33091944456100464,0.29817289113998413,0.03550244902726263
validation,110,79,Warm C,6,0.568200409412384,0.1702442318201065,0.002084884559735656,0.6172839506172839,1.0,0.0014527835883200169,0.0008183830650523305,0.24032852053642273,0.8967420059008419,0.3466564118862152,0.34669408202171326,0.34669646322727204,0.34669408202171326,0.0015279335668310523,0.0021700661163777113,22.0,0.3798862397670746,0.3449705243110657,0.3493683934211731,0.03542362398002297
validation,111,80,Cold,6,0.5729518532752991,0.17117317020893097,0.002845947863534093,0.6049382716049383,1.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028351660002954304
validation,111,80,Warm A,6,0.5729480385780334,0.17124846577644348,0.002702758414670825,0.6008230452674898,1.0,0.0008833984611555934,0.0008833984611555934,0.0649077370762825,0.9015203656612775,0.6790549159049988,0.6791213750839233,0.6791217684745788,0.6791213750839233,0.00182713491958566,0.002349545480683446,22.0,0.8035284280776978,0.6359145045280457,0.2605593204498291,0.03533582005184144
validation,111,80,Warm B,6,0.5730315446853638,0.17124979197978973,0.0025063399225473404,0.6049382716049383,1.0,0.001326489495113492,0.0009215119644068182,0.1402703821659088,0.816934287354183,0.43702906370162964,0.4370417594909668,0.43704262673854827,0.4370417594909668,0.0016232529955838497,0.0020943947602063417,22.0,0.5007120370864868,0.41615283489227295,0.40298473834991455,0.03548549197148532
validation,111,80,Warm C,6,0.5730330348014832,0.17120715975761414,0.0023557257372885942,0.6049382716049383,1.0,0.001577043323777616,0.0008726845844648778,0.1681995838880539,0.7796652997634881,0.35863471031188965,0.35865235328674316,0.358654060959816,0.35865235328674316,0.0015620861241283516,0.0018708518473431468,22.0,0.3818839490413666,0.3503724932670593,0.5040982961654663,0.03548186196712777
validation,158,103,Cold,6,0.5668764710426331,0.16931550204753876,0.0027846621815115213,0.6172839506172839,1.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002820416004396975
validation,158,103,Warm A,6,0.5667267441749573,0.16932298243045807,0.002385433530434966,0.6213991769547325,1.0,0.0009879146236926317,0.0009879146236926317,0.09225215762853622,0.9401706392216621,0.28866660594940186,0.2888016104698181,0.28880205750465393,0.2888016998767853,0.0019278933158299574,0.002303827553987503,22.0,0.380227267742157,0.26599690318107605,0.25662538409233093,0.03543253196403384
validation,158,103,Warm B,6,0.5667780637741089,0.1693050116300583,0.002192464889958501,0.6213991769547325,1.0,0.0013112362939864397,0.0008376570767723024,0.1520737111568451,0.846682715111056,0.32848814129829407,0.3284681439399719,0.3284685045480728,0.3284681737422943,0.0015551305414798358,0.0018310706363990903,22.0,0.3738742768764496,0.32512056827545166,0.40988296270370483,0.03538113698596135
validation,158,103,Warm C,6,0.5666795372962952,0.16931194067001343,0.0020974392537027597,0.6172839506172839,1.0,0.0015579340979456902,0.0008857466164045036,0.16320179402828217,0.8600529039874916,0.43366584181785583,0.4336608350276947,0.43366064727306364,0.4336608350276947,0.0015777906635776162,0.0018450552597641945,22.0,0.44469985365867615,0.43291759490966797,0.4164237976074219,0.0354872610187158
validation,160,105,Cold,6,0.5663778781890869,0.16826660931110382,0.0026652629021555185,0.6131687242798354,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002849350043106824
validation,160,105,Warm A,6,0.5663832426071167,0.16828800737857819,0.002195117762312293,0.6172839506172839,1.0,0.0009980020113289356,0.0009980020113289356,0.32752859592437744,0.7257772657074423,0.2605782449245453,0.2605702877044678,0.260566708445549,0.26057031750679016,0.001862112853753691,0.0022163675166666508,22.0,0.6865569949150085,0.23346923291683197,0.3096540868282318,0.0354279309976846
validation,160,105,Warm B,6,0.5664863586425781,0.1682831197977066,0.0019255673978477716,0.6172839506172839,1.0,0.001511343172751367,0.0009288883302360773,0.3333582580089569,0.6424491489947134,0.204411119222641,0.20436060428619385,0.20436189323663712,0.20436060428619385,0.0016323810520892342,0.0018419490661472082,22.0,0.23243360221385956,0.19916710257530212,0.4736975133419037,0.035362011985853314
validation,160,105,Warm C,6,0.5664322376251221,0.16819645464420319,0.001826327876187861,0.6090534979423868,1.0,0.0017860622610896826,0.0008953915094025433,0.35119277238845825,0.650658206357752,0.23255214095115662,0.23256532847881317,0.23256472051143645,0.23256532847881317,0.00162100586167071,0.0019756616093218327,22.0,0.2416238784790039,0.23270383477210999,0.4744158089160919,0.03565461601829156
validation,163,108,Cold,6,0.5673654675483704,0.17012690007686615,0.0025341128930449486,0.6131687242798354,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002836687956005335
validation,163,108,Warm A,6,0.5673849582672119,0.1701260656118393,0.002174227964133024,0.6090534979423868,1.0,0.0009446468902751803,0.0009446468902751803,0.08122469484806061,0.941282929640225,0.6289132237434387,0.6288763284683228,0.6288762629032135,0.6288763880729675,0.0017549445212353021,0.002265877090394497,22.0,0.8014752268791199,0.6069382429122925,0.24015890061855316,0.03544534899992868
validation,163,108,Warm B,6,0.5675166845321655,0.17008405923843384,0.0020954827778041363,0.6172839506172839,1.0,0.0014278587186709046,0.0009069946827366948,0.06764378398656845,0.9233724199231749,0.5678457021713257,0.5678200125694275,0.5678203225135803,0.5678200125694275,0.0015529678707631926,0.0022379655856639147,22.0,0.5810073614120483,0.5660393238067627,0.29307886958122253,0.0353367300122045
validation,163,108,Warm C,6,0.5676161646842957,0.16996027529239655,0.001961297821253538,0.6172839506172839,1.0,0.0016930170822888613,0.0008991096983663738,0.06669400632381439,0.9277135434925304,0.5705353617668152,0.5705122947692871,0.570512855052948,0.5705122947692871,0.0015637453315624347,0.0020634611137211323,22.0,0.5898838043212891,0.5676788687705994,0.3179173469543457,0.03552074800245464
validation,173,117,Cold,6,0.5661792159080505,0.16810855269432068,0.0027900885324925184,0.6172839506172839,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002841502020601183
validation,173,117,Warm A,6,0.5662236213684082,0.16816508769989014,0.0026645392645150423,0.6172839506172839,1.0,0.0009546077344566584,0.0009546077344566584,0.2491675168275833,0.8752789662721001,0.2527255117893219,0.25266337394714355,0.25266345143318175,0.25266337394714355,0.0016954509832430632,0.002529336605221033,22.0,0.4936240613460541,0.22677402198314667,0.24870622158050537,0.035446570022031665
validation,173,117,Warm B,6,0.5664042830467224,0.1681075543165207,0.002406850690022111,0.6172839506172839,1.0,0.0013439868343994021,0.0008782569202594459,0.30294904112815857,0.8049612872169691,0.2104838788509369,0.21042189002037048,0.2104217067360878,0.21042189002037048,0.0015721140895038842,0.0018590077525004745,22.0,0.2471207231283188,0.19997549057006836,0.4139953553676605,0.03535092400852591
validation,173,117,Warm C,6,0.5664685368537903,0.16807378828525543,0.002217190805822611,0.6131687242798354,1.0,0.0016706479946151376,0.0008805826073512435,0.336336225271225,0.7544788572696861,0.22204038500785828,0.22204339504241943,0.22204359769821166,0.22204342484474182,0.0016004710400011391,0.0018199632177129388,22.0,0.23556046187877655,0.21891605854034424,0.5148881673812866,0.035426918999291956
validation,186,125,Cold,6,0.5675731897354126,0.17438849806785583,0.003064519027248025,0.6090534979423868,1.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00285640696529299
validation,186,125,Warm A,6,0.5673969984054565,0.1744455248117447,0.0027120718732476234,0.6049382716049383,1.0,0.0010586569551378489,0.0010586569551378489,0.1866639256477356,0.8250085486977143,0.4086289405822754,0.4086633622646332,0.40865913927555086,0.4086633622646332,0.0019319427238466838,0.002161366166546941,22.0,0.6322424411773682,0.36124786734580994,0.2850301265716553,0.03545046999352053
validation,186,125,Warm B,6,0.567130982875824,0.17454126477241516,0.002367094624787569,0.6049382716049383,1.0,0.0014273518463596702,0.000968174310401082,0.28209230303764343,0.6796725951297379,0.33754611015319824,0.3376646935939789,0.33766002058982847,0.3376646935939789,0.0018150856621408215,0.002037057187408209,22.0,0.3797273635864258,0.33267730474472046,0.4377043843269348,0.03535900101996958
validation,186,125,Warm C,6,0.5672274827957153,0.17453956604003906,0.0023594850208610296,0.6090534979423868,1.0,0.0016717449761927128,0.0009621343924663961,0.2703605890274048,0.6873159194843939,0.32154107093811035,0.3215029835700989,0.32150378823280334,0.3215029835700989,0.0016427805996499956,0.0021133495029062033,22.0,0.3293071985244751,0.32044243812561035,0.5282971858978271,0.03536252200137824
validation,193,130,Cold,6,0.5687757134437561,0.17392182350158691,0.0026605739258229733,0.6172839506172839,1.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028338999836705625
validation,193,130,Warm A,6,0.5687164068222046,0.17388340830802917,0.002377717522904277,0.6172839506172839,1.0,0.0009262753301300108,0.0009262753301300108,0.33599668741226196,0.7332259812771629,0.3811710774898529,0.3811696469783783,0.38116694688797,0.38116973638534546,0.0018489467135320108,0.0023725416976958513,22.0,0.8574685454368591,0.23916932940483093,0.29930299520492554,0.03547641495242715
validation,193,130,Warm B,6,0.5687375068664551,0.1739247590303421,0.002166669350117445,0.6172839506172839,1.0,0.0012744779232889414,0.0008205600897781551,0.5067391395568848,0.4802158427652589,0.13884222507476807,0.13885408639907837,0.13885389566421508,0.13885408639907837,0.0015069997772419205,0.0017484434647485614,22.0,0.30091437697410583,0.12368264049291611,0.533730685710907,0.035341890004929155
validation,193,130,Warm C,6,0.5686963200569153,0.17399342358112335,0.002082230756059289,0.6172839506172839,1.0,0.001541345496661961,0.0007972735911607742,0.4875088334083557,0.5419201625685994,0.20813128352165222,0.20811665058135986,0.20811715275049208,0.20811665058135986,0.0014442851534113288,0.0018104038899764419,22.0,0.22413641214370728,0.2051553726196289,0.5771105289459229,0.035439675964880735
validation,194,131,Cold,6,0.5673113465309143,0.1746855229139328,0.002958550350740552,0.6172839506172839,1.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028318139957264066
validation,194,131,Warm A,6,0.5672357678413391,0.17472457885742188,0.002646718407049775,0.6172839506172839,1.0,0.0008902548579499125,0.0008902548579499125,0.07851199060678482,0.8690691044871717,0.5906552672386169,0.5906721949577332,0.5906712472438812,0.5906721949577332,0.001657777613339325,0.0021780941169708967,22.0,0.7121257781982422,0.5781708359718323,0.24396882951259613,0.035413732985034585
validation,194,131,Warm B,6,0.5671700835227966,0.17475470900535583,0.0024197420570999384,0.6172839506172839,1.0,0.0013745473697781563,0.0009934856789186597,0.0772661566734314,0.8550173427075864,0.5837219953536987,0.5837229490280151,0.583722060918808,0.5837229490280151,0.001731203350936994,0.002018888480961323,22.0,0.6051137447357178,0.5773497819900513,0.30293384194374084,0.035338189045432955
validation,194,131,Warm C,6,0.5670765042304993,0.17472383379936218,0.0021554676350206137,0.6213991769547325,1.0,0.0016485301312059164,0.0008895896608009934,0.11097602546215057,0.671569677944152,0.6190643906593323,0.6190718412399292,0.619070851802826,0.6190718412399292,0.0015449762324957798,0.0021836934611201286,22.0,0.6483269929885864,0.6117467880249023,0.42110225558280945,0.035475298995152116
validation,198,134,Cold,6,0.5674203038215637,0.16925981640815735,0.003321087686344981,0.6255144032921811,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002823866030666977
validation,198,134,Warm A,6,0.5674601793289185,0.16918516159057617,0.0031528021208941936,0.6213991769547325,1.0,0.0009885231265798211,0.0009885231265798211,0.3319895267486572,0.6421038744409484,0.4631675183773041,0.46317800879478455,0.46317839026451113,0.46317800879478455,0.0018110681092366576,0.0021679739002138376,22.0,0.9413918256759644,0.4043543338775635,0.30319708585739136,0.035426244023256004
validation,198,134,Warm B,6,0.5675508975982666,0.16911479830741882,0.0027753624599426985,0.6172839506172839,1.0,0.0014005240518599749,0.0009491099044680595,0.21309791505336761,0.5690046049279723,0.6127424240112305,0.612718403339386,0.6127186298370362,0.6127183437347412,0.0017323951101085792,0.0021720021031796932,22.0,0.693830132484436,0.5978326797485352,0.3704638183116913,0.03532756300410256
validation,198,134,Warm C,6,0.5674512982368469,0.16924525797367096,0.0027345712296664715,0.6172839506172839,1.0,0.0016393307596445084,0.0008487245067954063,0.18351037800312042,0.6550402420271465,0.5741278529167175,0.5741379261016846,0.5741393506526947,0.5741379857063293,0.0015573238818130145,0.0018026159377768636,22.0,0.6069800853729248,0.5673004984855652,0.408097505569458,0.03543579997494817
validation,231,154,Cold,6,0.5659322738647461,0.1734975427389145,0.0027686029206961393,0.6049382716049383,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002840332977939397
validation,231,154,Warm A,6,0.5660918354988098,0.17338311672210693,0.00245694094337523,0.6049382716049383,1.0,0.001054725144058466,0.001054725144058466,0.0891864001750946,0.9182023277559425,0.6300351023674011,0.6300062537193298,0.630005520582199,0.6300062537193298,0.001869375582706804,0.0025197737850248814,22.0,0.7272782325744629,0.616532027721405,0.2504284083843231,0.035475405980832875
validation,231,154,Warm B,6,0.5660170316696167,0.17341329157352448,0.0023385032545775175,0.6049382716049383,1.0,0.0014609536156058311,0.0009299403754994273,0.12219823151826859,0.7841810052675304,0.6043112874031067,0.6043210029602051,0.6043209671974182,0.6043210029602051,0.0016206220316234976,0.0018688681302592158,22.0,0.6448888182640076,0.5943441390991211,0.3816591501235962,0.03537300101015717
validation,231,154,Warm C,6,0.5658557415008545,0.1734880656003952,0.002112395130097866,0.6049382716049383,1.0,0.0016721583670005202,0.0009124222560785711,0.10351274907588959,0.822107806676899,0.5892236232757568,0.589245080947876,0.5892440736293793,0.589245080947876,0.0016221904991349826,0.0019819182343780994,22.0,0.6213773488998413,0.582102358341217,0.46641355752944946,0.03547406196594238
validation,236,159,Cold,6,0.5676301121711731,0.17108100652694702,0.003031586529687047,0.6090534979423868,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028423499898053706
validation,236,159,Warm A,6,0.5674809217453003,0.17112775146961212,0.0027437994722276926,0.6090534979423868,1.0,0.0008748674299567938,0.0008748674299567938,0.06600792706012726,0.9450984668543373,0.46231016516685486,0.4623746871948242,0.4623736053705215,0.4623746871948242,0.0017230872996151446,0.0019433420384302735,22.0,0.5348731875419617,0.44941696524620056,0.23767231404781342,0.036695101007353514
validation,236,159,Warm B,6,0.5674758553504944,0.17112378776073456,0.0025961522478610277,0.6049382716049383,1.0,0.0012349110329523683,0.0008591402438469231,0.09076762199401855,0.934877945881546,0.4595797061920166,0.4595717787742615,0.4595712274312973,0.4595717787742615,0.0015551463759038598,0.0018358939560130239,22.0,0.48389434814453125,0.4511711597442627,0.332319974899292,0.035806338011752814
